time,mag_z,mag_y,mag_x
2023-08-09 12:37:41-04:00,7.599280924410434,-178.65448946566195,187.8757109770904
2023-08-09 12:37:42-04:00,7.043425855636596,-178.06119247436524,188.2966259765625
2023-08-09 12:37:43-04:00,6.796619896888733,-178.95301300048828,189.29300064086917
2023-08-09 12:37:44-04:00,6.594465889930725,-178.7574461364746,189.43171493530272
2023-08-09 12:37:45-04:00,6.653513870239258,-178.47733444213867,189.00800857543945
2023-08-09 12:37:46-04:00,6.5716518521308895,-178.9159242248535,189.2720159912109
2023-08-09 12:37:47-04:00,6.878969848155975,-179.03292251586913,189.218702545166
2023-08-09 12:37:48-04:00,7.819101858139038,-178.99046752929686,189.4756338500977
2023-08-09 12:37:49-04:00,8.06956780910492,-178.97228912353515,190.06806594848632
2023-08-09 12:37:50-04:00,7.1585938310623165,-179.50725875854494,190.75822021484376
2023-08-09 12:37:51-04:00,6.7223218822479245,-178.7365852355957,190.995387878418
2023-08-09 12:37:52-04:00,6.18100788116455,-178.17843368530274,190.5829069519043
2023-08-09 12:37:53-04:00,5.221965878009796,-178.31324417114257,190.02365859985352
2023-08-09 12:37:54-04:00,5.003463897705078,-178.4113330078125,190.0296366882324
2023-08-09 12:37:55-04:00,6.084261877536774,-178.34301177978514,189.87860031127929
2023-08-09 12:37:56-04:00,6.56164785861969,-178.37790420532227,189.77660812377928
2023-08-09 12:37:57-04:00,6.614351878166199,-178.32532257080078,190.099542388916
2023-08-09 12:37:58-04:00,7.308775849342346,-178.9284896850586,189.9631462097168
2023-08-09 12:37:59-04:00,7.2195938539505,-178.55187591552735,190.3450067138672
2023-08-09 12:38:00-04:00,7.719915862083435,-178.3097058105469,189.9126383972168
2023-08-09 12:38:01-04:00,7.04193647309105,-178.6380740628384,190.17214663666076
2023-08-09 12:38:02-04:00,7.320492782978096,-178.20576692831636,190.3000320280441
2023-08-09 12:38:03-04:00,7.345375852584839,-178.48245880126953,190.32121673583984
2023-08-09 12:38:04-04:00,7.474573836326599,-178.3313005065918,190.70417388916016
2023-08-09 12:38:05-04:00,7.419795875549316,-177.44179885864258,190.90657287597656
2023-08-09 12:38:06-04:00,7.528619890213013,-178.74805267333986,190.56033630371093
2023-08-09 12:38:07-04:00,7.620851826667786,-178.36655838012695,190.27241638183597
2023-08-09 12:38:08-04:00,7.981698890723805,-178.6641644770556,191.26483154296875
2023-08-09 12:38:09-04:00,7.841642244897708,-178.0445783210523,189.9505454940025
2023-08-09 12:38:10-04:00,7.660257873535156,-178.1881948852539,189.34887573242187
2023-08-09 12:38:11-04:00,7.253875865936279,-177.6143063354492,188.9887327575684
2023-08-09 12:38:12-04:00,6.965345840454102,-177.6651806640625,189.6655879211426
2023-08-09 12:38:13-04:00,6.879213852882385,-177.80145431518554,190.4206463623047
2023-08-09 12:38:14-04:00,6.7658758640289305,-177.55660049438475,190.4444358825684
2023-08-09 12:38:15-04:00,6.723419871330261,-177.60430236816407,189.86786376953123
2023-08-09 12:38:16-04:00,7.1111358594894405,-178.1195091247559,190.12150238037108
2023-08-09 12:38:17-04:00,6.669007873535156,-177.6988526916504,189.9334999084473
2023-08-09 12:38:18-04:00,6.9152038335800174,-177.84781478881837,190.4685920715332
2023-08-09 12:38:19-04:00,8.681885795593262,-178.23479843139648,190.68782608032225
2023-08-09 12:38:20-04:00,14.86423568725586,-180.62099624633788,191.6019725036621
2023-08-09 12:38:21-04:00,22.4682515335083,-182.05840103149413,193.48992233276368
2023-08-09 12:38:22-04:00,31.26396331787109,-180.8301048278809,191.18156051635745
2023-08-09 12:38:23-04:00,35.58971736907959,-182.17661804199216,188.5918667602539
2023-08-09 12:38:24-04:00,36.92207931518555,-182.8651850891113,187.7820301818848
2023-08-09 12:38:25-04:00,36.68247158050537,-182.8737260437012,187.8089923095703
2023-08-09 12:38:26-04:00,36.4232213973999,-183.34098709106445,187.18386474609372
2023-08-09 12:38:27-04:00,36.94086734771729,-183.3204916381836,187.07638198852536
2023-08-09 12:38:28-04:00,36.887187271118165,-182.96242050170895,187.66503204345705
2023-08-09 12:38:29-04:00,36.89011547088623,-183.0647785949707,187.87487243652345
2023-08-09 12:38:30-04:00,36.406019134521486,-183.36697174072265,187.14104217529297
2023-08-09 12:38:31-04:00,35.80882930755615,-182.5165103149414,187.0662567138672
2023-08-09 12:38:32-04:00,36.52838523864746,-183.0193943786621,186.92949493408204
2023-08-09 12:38:33-04:00,36.72578125,-182.6925569152832,187.01086853027343
2023-08-09 12:38:34-04:00,37.05774318695068,-182.54139785766603,187.94697402954105
2023-08-09 12:38:35-04:00,36.118831176757816,-182.55091415405275,187.5523051452637
2023-08-09 12:38:36-04:00,36.485441284179686,-183.0779551696777,188.03920623779297
2023-08-09 12:38:37-04:00,35.7607612991333,-183.2036149597168,187.9147673034668
2023-08-09 12:38:38-04:00,36.21887130737305,-183.1338302612305,188.19670806884767
2023-08-09 12:38:39-04:00,36.22497135162354,-183.38734603881835,187.780322265625
2023-08-09 12:38:40-04:00,35.8037052154541,-183.5508267211914,187.97954833984372
2023-08-09 12:38:41-04:00,36.27560131072998,-183.16469680786133,188.3011404418945
2023-08-09 12:38:42-04:00,36.20288928985596,-183.6517205810547,188.16145111083983
2023-08-09 12:38:43-04:00,36.03623733520508,-183.41125747680664,188.344815826416
2023-08-09 12:38:44-04:00,36.22863109588623,-183.05819046020508,188.19475646972657
2023-08-09 12:38:45-04:00,36.35404720306396,-183.222525177002,188.08446807861327
2023-08-09 12:38:46-04:00,36.25303134918213,-182.81565536499025,188.1785302734375
2023-08-09 12:38:47-04:00,36.08015727996826,-182.34839385986328,188.7522969055176
2023-08-09 12:38:48-04:00,36.07491142272949,-182.8304161071777,188.12375183105468
2023-08-09 12:38:49-04:00,35.85299327850342,-182.4320867919922,188.07031661987304
2023-08-09 12:38:50-04:00,36.03513927459717,-182.67498779296875,187.9799137878418
2023-08-09 12:38:51-04:00,36.10736316680908,-182.96449417114255,188.2247689819336
2023-08-09 12:38:52-04:00,36.7986153793335,-182.5644564819336,188.0349363708496
2023-08-09 12:38:53-04:00,36.13310520172119,-182.58922225952148,188.0215171813965
2023-08-09 12:38:54-04:00,36.64843307495117,-182.67938049316408,188.73838806152344
2023-08-09 12:38:55-04:00,36.944283409118654,-182.3652308654785,188.30248168945312
2023-08-09 12:38:56-04:00,37.23647323608398,-182.50003997802733,188.9128483581543
2023-08-09 12:38:57-04:00,37.34554149627686,-182.17430038452147,188.6864161682129
2023-08-09 12:38:58-04:00,37.61760143280029,-182.65254043579105,188.91309219360352
2023-08-09 12:38:59-04:00,38.33788928985596,-182.14233642578125,188.88344665527345
2023-08-09 12:39:00-04:00,37.67457523345947,-182.01143020629883,189.29226745605467
2023-08-09 12:39:01-04:00,37.67542922973633,-182.5151679992676,188.559048614502
2023-08-09 12:39:02-04:00,38.29079730987549,-182.26799591064452,188.7885302734375
2023-08-09 12:39:03-04:00,38.69583728790283,-182.5267576599121,188.84562622070317
2023-08-09 12:39:04-04:00,38.10779727935791,-182.92240432739257,188.8562399291992
2023-08-09 12:39:05-04:00,38.41657928466797,-182.4323307800293,188.61041015625
2023-08-09 12:39:06-04:00,37.76485534667969,-181.8775958251953,188.43570556640623
2023-08-09 12:39:07-04:00,37.795477294921874,-182.04668853759765,188.55404602050783
2023-08-09 12:39:08-04:00,38.17977729797363,-182.34571029663087,188.30309173583984
2023-08-09 12:39:09-04:00,37.77449321746826,-182.6987789916992,188.1269239807129
2023-08-09 12:39:10-04:00,37.80706729888916,-182.55603805541992,188.3466467285156
2023-08-09 12:39:11-04:00,38.00678146362305,-182.72317825317384,188.54453063964843
2023-08-09 12:39:12-04:00,37.772052993774416,-182.42427932739255,188.3664096069336
2023-08-09 12:39:13-04:00,38.037545874567314,-182.70502147108024,188.452672070796
2023-08-09 12:39:14-04:00,38.16763756491921,-182.6524818497475,187.98215553977272
2023-08-09 12:39:15-04:00,38.03301120758056,-182.41512802124024,187.5305889892578
2023-08-09 12:39:16-04:00,38.1515954208374,-182.82407211303712,187.94429061889647
2023-08-09 12:39:17-04:00,37.822317390441896,-183.1739688110352,188.8843002319336
2023-08-09 12:39:18-04:00,38.05863128662109,-182.9398497009277,188.61443557739256
2023-08-09 12:39:19-04:00,38.3744892501831,-182.37767440795895,190.0215852355957
2023-08-09 12:39:20-04:00,38.35399322509765,-182.83151428222652,188.3105339050293
2023-08-09 12:39:21-04:00,38.49087718963623,-182.7418449401856,188.48816589355468
2023-08-09 12:39:22-04:00,38.29165111541748,-182.36693893432616,188.2763739013672
2023-08-09 12:39:23-04:00,37.051765327453616,-182.4850341796875,187.9873565673828
2023-08-09 12:39:24-04:00,37.93101921081543,-182.49089080810543,187.96844619750976
2023-08-09 12:39:25-04:00,37.898567276000975,-182.48381408691407,188.003094329834
2023-08-09 12:39:26-04:00,37.456561431884765,-182.19077087402343,187.6774771118164
2023-08-09 12:39:27-04:00,38.07863918304443,-182.70329238891603,188.6899542236328
2023-08-09 12:39:28-04:00,37.994337196350095,-182.6120362854004,188.2930888366699
2023-08-09 12:39:29-04:00,38.22333137512207,-182.07169769287108,188.53489318847656
2023-08-09 12:39:30-04:00,37.70251327514649,-182.79625640869145,188.6218782043457
2023-08-09 12:39:31-04:00,37.81951141357422,-182.35974044799804,188.55392364501952
2023-08-09 12:39:32-04:00,38.34276912689209,-182.70134017944332,187.82839111328124
2023-08-09 12:39:33-04:00,37.707881164550784,-181.6528727722168,188.4565692138672
2023-08-09 12:39:34-04:00,38.18868316650391,-181.70960235595703,189.54529678344727
2023-08-09 12:39:35-04:00,38.25785743713379,-182.61654998779295,189.36815246582032
2023-08-09 12:39:36-04:00,38.41438312530518,-182.79869583129883,188.69983612060548
2023-08-09 12:39:37-04:00,37.938461227416994,-182.78222610473637,188.7214308166504
2023-08-09 12:39:38-04:00,38.2013712310791,-183.2825485229492,188.54209045410155
2023-08-09 12:39:39-04:00,35.989755096435545,-181.00749237060543,189.775510559082
2023-08-09 12:39:40-04:00,38.18319320678711,-179.55935150146485,187.05002990722656
2023-08-09 12:39:41-04:00,39.33438510894776,-182.37133071899413,188.84489486694332
2023-08-09 12:39:42-04:00,39.433177456997406,-183.0549573237353,189.2303303633586
2023-08-09 12:39:43-04:00,39.36311428956312,-182.69327105897847,188.7909302374329
2023-08-09 12:39:44-04:00,38.91934135437012,-183.32122283935547,189.43256881713867
2023-08-09 12:39:45-04:00,38.8877433013916,-183.41748016357425,190.60547622680664
2023-08-09 12:39:46-04:00,36.971733283996585,-183.0032902526856,193.17650344848636
2023-08-09 12:39:47-04:00,37.68797340015374,-183.23711161094133,188.76250268917272
2023-08-09 12:39:48-04:00,37.7241246001889,-184.2657153197009,189.5239154545948
2023-08-09 12:39:49-04:00,36.81850131988526,-184.69701583862303,189.3644931030273
2023-08-09 12:39:50-04:00,36.63476940155029,-184.25525512695316,189.4440361022949
2023-08-09 12:39:51-04:00,36.67149131774902,-184.28075256347657,189.60873626708985
2023-08-09 12:39:52-04:00,36.25437335968017,-184.62003479003903,190.69270599365237
2023-08-09 12:39:53-04:00,36.20703735351562,-183.99576080322265,189.11829681396483
2023-08-09 12:39:54-04:00,35.95730312347412,-183.50922409057617,188.8020719909668
2023-08-09 12:39:55-04:00,36.05173141479492,-183.65159805297853,188.49146026611328
2023-08-09 12:39:56-04:00,35.624121475219724,-183.79848678588868,188.2080545043945
2023-08-09 12:39:57-04:00,34.97861934661865,-183.63586013793943,188.2944305419922
2023-08-09 12:39:58-04:00,35.51883533477783,-184.0085707092285,188.1509582519531
2023-08-09 12:39:59-04:00,35.6069193649292,-184.11153869628907,188.14912841796877
2023-08-09 12:40:00-04:00,35.33534729003906,-183.9138981628418,188.2173265075684
2023-08-09 12:40:01-04:00,35.11403923034668,-183.77542739868164,188.36653198242183
2023-08-09 12:40:02-04:00,35.05035552978516,-183.3844183349609,189.09914337158204
2023-08-09 12:40:03-04:00,34.79354526519776,-183.9058459472656,189.5426127624512
2023-08-09 12:40:04-04:00,35.06292121887207,-184.22085021972657,190.40002822875977
2023-08-09 12:40:05-04:00,35.792481117248535,-184.6147882080078,190.2186148071289
2023-08-09 12:40:06-04:00,35.82383518218994,-184.036142578125,191.3865209960937
2023-08-09 12:40:07-04:00,35.90996734619141,-183.6401303100586,192.4314503479004
2023-08-09 12:40:08-04:00,34.944947242736816,-183.18970733642576,193.20334381103515
2023-08-09 12:40:09-04:00,33.75288526535034,-182.0187498474121,192.3816746520996
2023-08-09 12:40:10-04:00,31.80466737747192,-181.67227081298827,190.99709564208985
2023-08-09 12:40:11-04:00,31.913125534057617,-181.5623486328125,188.6416427612305
2023-08-09 12:40:12-04:00,33.82108339309693,-181.737784576416,186.3675631713867
2023-08-09 12:40:13-04:00,35.92790119171143,-182.57507064819336,185.71181228637693
2023-08-09 12:40:14-04:00,36.37846669112102,-183.175628208878,186.8371985407159
2023-08-09 12:40:15-04:00,36.55070642028192,-182.8288265960385,187.39162683968596
2023-08-09 12:40:16-04:00,37.527809410095216,-183.59035385131835,188.8733204650879
2023-08-09 12:40:17-04:00,37.21268325805664,-184.2454949951172,188.62224472045895
2023-08-09 12:40:18-04:00,37.19194328308105,-183.9159718322754,188.9760444641113
2023-08-09 12:40:19-04:00,37.91772155761719,-183.96440582275392,187.63440994262692
2023-08-09 12:40:20-04:00,38.20307914733887,-183.64464431762696,187.53656661987304
2023-08-09 12:40:21-04:00,37.02736534118653,-181.93359405517575,185.8545527648926
2023-08-09 12:40:22-04:00,35.711473274230954,-181.00651596069332,189.6664419555664
2023-08-09 12:40:23-04:00,36.92415325164795,-182.80540634155275,190.45907638549804
2023-08-09 12:40:24-04:00,36.806057167053225,-182.7580709838867,190.13650833129884
2023-08-09 12:40:25-04:00,36.11077926635742,-182.586782989502,189.98839935302732
2023-08-09 12:40:26-04:00,36.10516723632813,-182.5550630187988,189.4009704589844
2023-08-09 12:40:27-04:00,37.49694320678711,-183.91731399536133,188.7187455749512
2023-08-09 12:40:28-04:00,36.20947731018067,-184.8392692565918,189.3461918640137
2023-08-09 12:40:29-04:00,37.01919120788574,-185.3736293029785,189.97253967285155
2023-08-09 12:40:30-04:00,37.03053726196289,-185.3162882995605,189.68388916015624
2023-08-09 12:40:31-04:00,35.626317443847654,-184.27050460815428,189.6880372619629
2023-08-09 12:40:32-04:00,37.31333324432373,-182.70988037109376,191.0255229187012
2023-08-09 12:40:33-04:00,37.108861198425295,-183.9872201538086,189.78832107543943
2023-08-09 12:40:34-04:00,37.32748531341553,-183.95086456298827,189.93789321899413
2023-08-09 12:40:35-04:00,37.34005138397217,-184.69176986694336,190.33024459838867
2023-08-09 12:40:36-04:00,36.742861328125,-189.7536724853516,192.49794082641603
2023-08-09 12:40:37-04:00,35.24262733459473,-199.2946827697754,196.477946472168
2023-08-09 12:40:38-04:00,34.887729530334475,-200.01936233520507,196.6741226196289
2023-08-09 12:40:39-04:00,35.69122108459473,-199.31700759887696,196.64118209838867
2023-08-09 12:40:40-04:00,35.69963928222656,-199.4753645324707,196.81112899780277
