time,a_z,a_y,a_x,w_z,w_y,w_x
2023-08-09 12:37:41-04:00,0.3173481007715136,9.771009705283426,-0.2418110388230574,-0.0010620726124298,-0.003227867540607,0.0059559363964415
2023-08-09 12:37:42-04:00,0.2982909812292616,9.77171082156045,-0.2340479643483247,0.0002754347372371,0.0001090830620731,-0.0006654067479498
2023-08-09 12:37:43-04:00,0.3018980814652009,9.772385493191804,-0.229721849263561,3.609655911780532e-05,-5.830987356602559e-05,0.000158269656822
2023-08-09 12:37:44-04:00,0.2788492959391858,9.773857968194145,-0.228482514823554,0.0012653637802161,0.0047151161223674,-0.0089693562871876
2023-08-09 12:37:45-04:00,0.2479882943516713,9.76612402711596,-0.2234404960846794,-0.0005481425884811,-0.004398775239159,0.0087184651908631
2023-08-09 12:37:46-04:00,0.2988417941060933,9.780390600724656,-0.2290910154602236,0.0002582294501321,5.553360626269185e-06,-0.0003026560615663
2023-08-09 12:37:47-04:00,0.2869037097053867,9.772084695952278,-0.2404679947233359,-8.181206015123192e-06,-8.453940271075702e-05,-9.272054116342675e-05
2023-08-09 12:37:48-04:00,0.311387408801238,9.769211207117351,-0.2292302729536978,0.0004854196491318,0.0003245221502896,0.0005454154473097
2023-08-09 12:37:49-04:00,0.6502386776561087,9.765304998918014,-0.2470806939612058,-0.0010301410114731,-0.0012272837921045,0.0032958956699902
2023-08-09 12:37:50-04:00,2.7101280178342546,9.627586024148124,-0.34514330156214,-0.0035779251944144,-0.0094029615003299,0.0099211060390059
2023-08-09 12:37:51-04:00,2.9482672810554504,9.626325505120414,-0.4850593307055533,-0.0034252087908888,-0.02848704666446,0.0004881468713782
2023-08-09 12:37:52-04:00,2.605936128442938,9.603604594143954,-0.4645447610623457,0.0057393565721047,-0.0273945297966499,-0.0018325956411321
2023-08-09 12:37:53-04:00,2.419111647776195,9.692555393491473,-0.2710726252407767,0.0079957897126275,-0.0086802858360377,0.00387790374225
2023-08-09 12:37:54-04:00,1.797383674021278,9.689810122762408,-0.0940037475167108,0.0016962420444802,0.0053723421795958,-0.0093075140331555
2023-08-09 12:37:55-04:00,1.4450582244179466,9.762509762157093,-0.0618870968454178,-0.0012633806433189,0.0088714293765158,0.0072193163320083
2023-08-09 12:37:56-04:00,1.1659989750811033,9.72051077229636,0.0295577664853356,0.0137390136463052,0.0142026166681067,-0.0059668441494327
2023-08-09 12:37:57-04:00,1.208663861666407,9.739322304725649,0.0827980716047542,-0.0001854410695939,0.0117509751601443,0.005334162147067
2023-08-09 12:37:58-04:00,1.0702334397049114,9.731674879247493,0.083150584182956,-0.0017298598943108,0.0110816507684913,-0.0041788736866279
2023-08-09 12:37:59-04:00,0.6228068707943228,9.810871992792402,0.0388085781762908,0.0050260026369609,0.0070031329981117,-0.0004717851490048
2023-08-09 12:38:00-04:00,0.2558611087068649,9.788428544998167,0.0368964733269032,-0.000384517625207,0.0051569026046698,0.0011290096299489
2023-08-09 12:38:01-04:00,0.3962949360297484,9.77552875172008,-0.0634206726808439,-0.0041042507748768,-0.0015598880927427,0.0024761858429493
2023-08-09 12:38:02-04:00,0.3564985248792384,9.73179132597787,-0.130269963061437,0.0012050706506918,-0.002024185149507,-0.003381972209635
2023-08-09 12:38:03-04:00,0.2896810905908101,9.84343148980822,-0.0755555125818188,-0.0034688418516972,-0.0021053034662535,0.0012817259474624
2023-08-09 12:38:04-04:00,0.3988944071937691,9.743769576332786,-0.1858026791702617,-0.017175130853762,-0.0020971222251578,-0.001666244107972
2023-08-09 12:38:05-04:00,0.2943065073673746,9.843110953058517,-0.3109921688467563,0.0024406841363419,0.0028044262284476,0.0042399598962881
2023-08-09 12:38:06-04:00,0.245104090165114,9.702735577310834,-0.1556402941912113,0.0099592853688851,-0.0005590507805339,-0.0046360309126092
2023-08-09 12:38:07-04:00,0.1344983914020386,9.828486355868252,0.1383160249668766,-0.0083312201360448,0.0132699569725705,0.0039978946692177
