time,a_z,a_y,a_x,w_z,w_y,w_x
2023-08-04 17:47:58-04:00,0.2402693070471286,9.787452173233032,-0.1645065581426024,4.363319437418095e-05,-0.0005163265547404,-0.0007199481451174
2023-08-04 17:47:59-04:00,0.2323281227311651,9.77881452015468,-0.1435052640403487,0.0003763366288954,8.181230701405713e-05,5.726866844010184e-05
2023-08-04 17:48:00-04:00,0.2324300902895629,9.78159793506969,-0.1469736925749616,6.272275537152854e-05,-0.0002563452456213,-0.0001963494484828
2023-08-04 17:48:01-04:00,0.2281086372656448,9.784711105482918,-0.1504807714372873,-0.0001332797411702,-0.0002693361086792,4.720322427931824e-05
2023-08-04 17:48:02-04:00,0.2294652835033568,9.780758704457964,-0.1444666671294336,0.0003299762871133,-0.0004881467513249,-0.000409061539228
2023-08-04 17:48:03-04:00,0.2445682281120257,9.782174318486994,-0.146810547736558,0.0002127120263009,0.0001172643068067,0.0001390808902215
2023-08-04 17:48:04-04:00,0.225566262212981,9.786420277186805,-0.1503098542120174,-6.108651207547995e-05,-0.0006719517770265,2.776665232054584e-06
2023-08-04 17:48:05-04:00,0.2249680579906063,9.783375774111066,-0.1444239379904632,0.00035179292094,-9.272059365424828e-05,0.0001090831818666
2023-08-04 17:48:06-04:00,0.2349534305320544,9.78214173750444,-0.1475392693145708,3.272491449024998e-05,-6.272279694843568e-05,-0.0003817907548052
2023-08-04 17:48:07-04:00,0.2307044234725513,9.778825146811348,-0.1481306770417307,0.0002508910776149,-0.0002836160362806,-9.272063782971054e-05
2023-08-04 17:48:08-04:00,0.216817504152589,9.788599440029689,-0.1473615566834009,0.0005331187490479,-0.0006913883886723,-0.0003248692447827
2023-08-04 17:48:09-04:00,0.2538132239810445,9.77548535086892,-0.148257115483284,5.99957238591732e-05,-0.0003245221305405,-0.0001472621349551
2023-08-04 17:48:10-04:00,0.2459052565786156,9.77760740688869,-0.1450221445577751,0.0002127119779678,0.0004090615470236,0.0002154391414868
2023-08-04 17:48:11-04:00,0.229668247579996,9.780277984482902,-0.147436329067984,-6.94165493107618e-05,-0.0002193561265647,0.0004470423996363
2023-08-04 17:48:12-04:00,0.2191172932782633,9.789407209916549,-0.148398510586809,0.0001418079461603,-0.0002018036741771,1.0908233369774903e-05
2023-08-04 17:48:13-04:00,0.3356895145926891,9.785512328147888,-0.1564735106491883,0.0001663517073861,-0.0002808888901719,0.0005099633677413
2023-08-04 17:48:14-04:00,0.4115975401904767,9.79302190031324,-0.1507371448096819,0.000519235458606,-0.0009301811776822,-0.0005164588124237
2023-08-04 17:48:15-04:00,0.2955244723538106,9.77400618466464,-0.1278854939832606,0.0008208502133909,-0.0002154389907705,-0.0010199266408952
2023-08-04 17:48:16-04:00,0.4218952263306294,9.772469299180168,-0.1243733681455653,0.0011126473855256,0.0010390163014172,-0.0006108653674995
2023-08-04 17:48:17-04:00,0.6066553200861173,9.779167004993983,-0.0193882725600685,0.0018214892013929,0.0267697809491602,-0.0005858753207245
2023-08-04 17:48:18-04:00,0.5914331187627145,9.757215023040771,0.2476571428123861,0.0073031122041616,0.110749323586268,0.0035342918033295
