,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,TIME
2002-01-18 07:51:00+05:00,-50.07929,115.30221,5.058,3759.0,64676.0,10.0,6.1,0 days 00:00:00
2002-01-18 07:52:00+05:00,-50.07924,115.30721,5.067,3765.0,64697.0,29.0,1.1,0 days 00:01:00
2002-01-18 07:53:00+05:00,-50.07927,115.31213,5.096,3787.0,64705.0,37.0,3.4,0 days 00:02:00
2002-01-18 07:54:00+05:00,-50.07932,115.31721,5.081,3776.0,64704.0,35.0,0.4,0 days 00:03:00
2002-01-18 07:55:00+05:00,-50.0793,115.32254,5.121,3806.0,64714.0,44.0,-0.4,0 days 00:04:00
2002-01-18 07:58:00+05:00,-50.07933,115.33919,5.197,3864.0,64733.0,60.0,-4.7,0 days 00:07:00
2002-01-18 07:59:00+05:00,-50.07933,115.34474,5.235,3892.0,64749.0,76.0,-6.2,0 days 00:08:00
2002-01-18 08:00:00+05:00,-50.07935,115.35028,5.213,3876.0,64747.0,72.0,-7.1,0 days 00:09:00
2002-01-18 08:10:00+05:00,-50.07958,115.40548,5.549,4131.0,64731.0,48.0,-12.4,0 days 00:19:00
2002-01-18 08:11:00+05:00,-50.07962,115.41093,5.594,4166.0,64736.0,52.0,-9.8,0 days 00:20:00
2002-01-18 08:12:00+05:00,-50.07965,115.41637,5.603,4172.0,64738.0,53.0,-10.8,0 days 00:21:00
2002-01-18 08:13:00+05:00,-50.07972,115.42182,5.593,4165.0,64726.0,40.0,-15.1,0 days 00:22:00
2002-01-18 08:14:00+05:00,-50.0797,115.42732,5.574,4150.0,64718.0,31.0,-13.0,0 days 00:23:00
2002-01-18 08:15:00+05:00,-50.07971,115.43287,5.599,4169.0,64718.0,31.0,-18.0,0 days 00:24:00
2002-01-18 08:16:00+05:00,-50.07976,115.43841,5.588,4161.0,64717.0,28.0,-15.3,0 days 00:25:00
2002-01-18 08:18:00+05:00,-50.07973,115.44947,5.559,4138.0,64715.0,25.0,-19.5,0 days 00:27:00
2002-01-18 08:19:00+05:00,-50.07984,115.45503,5.623,4187.0,64718.0,27.0,-16.7,0 days 00:28:00
2002-01-18 08:20:00+05:00,-50.07978,115.46059,5.605,4174.0,64727.0,35.0,-15.8,0 days 00:29:00
2002-01-18 08:21:00+05:00,-50.0799,115.46623,5.639,4200.0,64723.0,30.0,-14.1,0 days 00:30:00
2002-01-18 08:22:00+05:00,-50.07988,115.47177,5.692,4240.0,64724.0,30.0,-12.8,0 days 00:31:00
2002-01-18 08:23:00+05:00,-50.07991,115.47736,5.773,4303.0,64741.0,46.0,-15.5,0 days 00:32:00
2002-01-18 08:24:00+05:00,-50.07995,115.48292,5.774,4303.0,64747.0,52.0,-12.5,0 days 00:33:00
2002-01-18 08:25:00+05:00,-50.07993,115.48838,5.779,4307.0,64761.0,65.0,-14.5,0 days 00:34:00
2002-01-18 08:26:00+05:00,-50.08002,115.49376,5.771,4301.0,64767.0,70.0,-14.7,0 days 00:35:00
2002-01-18 08:27:00+05:00,-50.08007,115.49918,5.787,4313.0,64767.0,68.0,-14.8,0 days 00:36:00
2002-01-18 08:28:00+05:00,-50.08006,115.50471,5.763,4294.0,64780.0,81.0,-18.1,0 days 00:37:00
2002-01-18 08:29:00+05:00,-50.08014,115.51025,5.759,4291.0,64784.0,84.0,-14.7,0 days 00:38:00
