,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,TIME
2001-12-21 14:33:00+05:00,-47.20323,100.38555,3.646,2708.0,61410.0,536.0,36.5,0 days 00:18:00
2001-12-21 14:34:00+05:00,-47.20388,100.38728,3.645,2708.0,61408.0,534.0,39.2,0 days 00:19:00
2001-12-21 14:35:00+05:00,-47.20441,100.38914,3.65,2712.0,61403.0,528.0,37.5,0 days 00:20:00
2001-12-21 14:36:00+05:00,-47.20496,100.39093,3.658,2718.0,61400.0,525.0,38.2,0 days 00:21:00
2001-12-21 14:37:00+05:00,-47.20549,100.39265,3.681,2735.0,61401.0,525.0,40.4,0 days 00:22:00
2001-12-21 14:38:00+05:00,-47.20605,100.39438,3.681,2735.0,61399.0,523.0,36.1,0 days 00:23:00
2001-12-21 14:39:00+05:00,-47.20661,100.39615,3.691,2742.0,61395.0,518.0,39.2,0 days 00:24:00
2001-12-21 14:40:00+05:00,-47.2072,100.39789,3.677,2732.0,61395.0,517.0,37.5,0 days 00:25:00
2001-12-21 14:41:00+05:00,-47.20775,100.39959,3.634,2700.0,61391.0,513.0,39.5,0 days 00:26:00
2001-12-21 14:42:00+05:00,-47.20828,100.40129,3.653,2714.0,61391.0,512.0,38.9,0 days 00:27:00
2001-12-21 14:43:00+05:00,-47.20885,100.40301,3.681,2735.0,61389.0,509.0,38.6,0 days 00:28:00
2001-12-21 14:44:00+05:00,-47.20941,100.40474,3.694,2744.0,61383.0,503.0,40.2,0 days 00:29:00
2001-12-21 14:45:00+05:00,-47.21001,100.4064,3.67,2726.0,61379.0,498.0,41.6,0 days 00:30:00
2001-12-21 14:46:00+05:00,-47.21055,100.40813,3.682,2736.0,61376.0,495.0,39.1,0 days 00:31:00
2001-12-21 14:47:00+05:00,-47.21113,100.40984,3.678,2732.0,61374.0,492.0,38.2,0 days 00:32:00
2001-12-21 14:48:00+05:00,-47.2117,100.41157,3.677,2732.0,61371.0,488.0,41.0,0 days 00:33:00
2001-12-21 14:49:00+05:00,-47.21225,100.4133,3.672,2728.0,61365.0,481.0,42.6,0 days 00:34:00
2001-12-21 14:50:00+05:00,-47.21285,100.41495,3.66,2719.0,61365.0,481.0,40.6,0 days 00:35:00
2001-12-21 14:51:00+05:00,-47.21349,100.41661,3.677,2732.0,61361.0,477.0,38.9,0 days 00:36:00
2001-12-21 14:52:00+05:00,-47.21414,100.41829,3.642,2706.0,61358.0,473.0,40.8,0 days 00:37:00
2001-12-21 14:53:00+05:00,-47.21473,100.41996,3.634,2700.0,61356.0,470.0,39.0,0 days 00:38:00
2001-12-21 14:54:00+05:00,-47.21536,100.42162,3.646,2708.0,61353.0,467.0,41.9,0 days 00:39:00
2001-12-21 14:55:00+05:00,-47.21599,100.42331,3.668,2725.0,61350.0,463.0,38.6,0 days 00:40:00
2001-12-21 14:56:00+05:00,-47.21662,100.42491,3.656,2716.0,61348.0,460.0,41.0,0 days 00:41:00
2001-12-21 14:57:00+05:00,-47.2173,100.42661,3.662,2720.0,61341.0,453.0,38.3,0 days 00:42:00
2001-12-21 14:58:00+05:00,-47.21796,100.42831,3.656,2716.0,61337.0,448.0,36.8,0 days 00:43:00
2001-12-21 14:59:00+05:00,-47.21861,100.42999,3.64,2704.0,61333.0,444.0,39.6,0 days 00:44:00
2001-12-21 15:00:00+05:00,-47.21927,100.43169,3.634,2700.0,61331.0,441.0,36.1,0 days 00:45:00
2001-12-21 15:10:00+05:00,-47.22587,100.44834,3.57,2652.0,61301.0,405.0,39.8,0 days 00:55:00
2001-12-21 15:11:00+05:00,-47.22657,100.44995,3.558,2642.0,61297.0,400.0,40.6,0 days 00:56:00
2001-12-21 15:12:00+05:00,-47.2273,100.45157,3.559,2643.0,61297.0,400.0,38.5,0 days 00:57:00
2001-12-21 15:13:00+05:00,-47.22794,100.45324,3.569,2651.0,61294.0,396.0,41.7,0 days 00:58:00
2001-12-21 15:14:00+05:00,-47.22866,100.45487,3.553,2639.0,61291.0,392.0,42.5,0 days 00:59:00
2001-12-21 15:15:00+05:00,-47.22934,100.45659,3.557,2642.0,61288.0,389.0,43.2,0 days 01:00:00
2001-12-21 15:16:00+05:00,-47.23,100.45825,3.543,2631.0,61288.0,388.0,41.8,0 days 01:01:00
2001-12-21 15:17:00+05:00,-47.23065,100.45996,3.566,2648.0,61290.0,390.0,43.2,0 days 01:02:00
2001-12-21 15:18:00+05:00,-47.23126,100.46167,3.57,2652.0,61287.0,386.0,41.3,0 days 01:03:00
2001-12-21 15:19:00+05:00,-47.23193,100.46334,3.564,2647.0,61288.0,386.0,41.2,0 days 01:04:00
2001-12-21 15:20:00+05:00,-47.2325,100.46506,3.56,2644.0,61288.0,386.0,41.9,0 days 01:05:00
2001-12-21 15:21:00+05:00,-47.23317,100.46665,3.552,2638.0,61286.0,383.0,41.8,0 days 01:06:00
2001-12-21 15:22:00+05:00,-47.23394,100.46818,3.574,2654.0,61292.0,388.0,40.6,0 days 01:07:00
2001-12-21 15:23:00+05:00,-47.2347,100.4697,3.552,2638.0,61292.0,388.0,41.4,0 days 01:08:00
2001-12-21 15:24:00+05:00,-47.23537,100.47133,3.529,2621.0,61290.0,386.0,43.4,0 days 01:09:00
2001-12-21 15:26:00+05:00,-47.23674,100.47454,3.528,2620.0,61297.0,391.0,40.8,0 days 01:11:00
2001-12-21 15:27:00+05:00,-47.23744,100.47612,3.505,2603.0,61297.0,390.0,40.5,0 days 01:12:00
2001-12-21 15:28:00+05:00,-47.23816,100.47769,3.468,2575.0,61300.0,393.0,42.3,0 days 01:13:00
2001-12-21 15:29:00+05:00,-47.23884,100.47927,3.472,2578.0,61300.0,392.0,40.5,0 days 01:14:00
2001-12-21 15:30:00+05:00,-47.23955,100.48086,3.456,2566.0,61302.0,394.0,42.8,0 days 01:15:00
2001-12-21 15:31:00+05:00,-47.24024,100.48241,3.457,2567.0,61301.0,392.0,38.8,0 days 01:16:00
2001-12-21 15:32:00+05:00,-47.24103,100.48393,3.459,2568.0,61302.0,393.0,45.4,0 days 01:17:00
2001-12-21 15:33:00+05:00,-47.24178,100.48546,3.449,2561.0,61304.0,394.0,43.0,0 days 01:18:00
2001-12-21 15:34:00+05:00,-47.24249,100.48701,3.449,2561.0,61303.0,392.0,42.2,0 days 01:19:00
2001-12-21 15:35:00+05:00,-47.24323,100.48858,3.436,2551.0,61305.0,394.0,43.6,0 days 01:20:00
2001-12-21 15:36:00+05:00,-47.24396,100.49018,3.457,2567.0,61302.0,391.0,41.9,0 days 01:21:00
2001-12-21 15:37:00+05:00,-47.2447,100.49179,3.44,2554.0,61304.0,391.0,43.3,0 days 01:22:00
2001-12-21 15:38:00+05:00,-47.24543,100.49344,3.435,2550.0,61302.0,389.0,40.8,0 days 01:23:00
2001-12-21 15:39:00+05:00,-47.24618,100.49506,3.432,2548.0,61303.0,389.0,41.0,0 days 01:24:00
2001-12-21 15:40:00+05:00,-47.24684,100.49672,3.431,2547.0,61298.0,384.0,42.4,0 days 01:25:00
2001-12-21 15:41:00+05:00,-47.24756,100.49831,3.413,2534.0,61302.0,387.0,42.6,0 days 01:26:00
2001-12-21 15:42:00+05:00,-47.24824,100.49995,3.419,2538.0,61298.0,383.0,45.1,0 days 01:27:00
2001-12-21 15:43:00+05:00,-47.2489,100.50164,3.414,2534.0,61298.0,382.0,43.5,0 days 01:28:00
2001-12-21 15:44:00+05:00,-47.24956,100.50328,3.413,2534.0,61293.0,376.0,46.5,0 days 01:29:00
2001-12-21 15:45:00+05:00,-47.25022,100.50498,3.411,2532.0,61290.0,373.0,45.5,0 days 01:30:00
2001-12-21 15:46:00+05:00,-47.25089,100.50665,3.407,2529.0,61291.0,373.0,42.7,0 days 01:31:00
2001-12-21 15:47:00+05:00,-47.25153,100.50838,3.398,2522.0,61289.0,370.0,41.2,0 days 01:32:00
2001-12-21 15:48:00+05:00,-47.25209,100.51012,3.391,2517.0,61288.0,368.0,43.0,0 days 01:33:00
2001-12-21 15:49:00+05:00,-47.2527,100.51182,3.384,2512.0,61286.0,367.0,42.3,0 days 01:34:00
2001-12-21 15:50:00+05:00,-47.25331,100.51355,3.375,2505.0,61287.0,366.0,42.5,0 days 01:35:00
2001-12-21 15:51:00+05:00,-47.25401,100.51521,3.376,2506.0,61286.0,365.0,42.7,0 days 01:36:00
2001-12-21 15:52:00+05:00,-47.25463,100.51699,3.368,2500.0,61285.0,364.0,41.5,0 days 01:37:00
2001-12-21 15:53:00+05:00,-47.25527,100.51872,3.36,2494.0,61283.0,361.0,45.6,0 days 01:38:00
2001-12-21 15:55:00+05:00,-47.2565,100.52217,3.351,2487.0,61280.0,357.0,46.3,0 days 01:40:00
2001-12-21 15:56:00+05:00,-47.25711,100.52387,3.351,2487.0,61280.0,355.0,45.6,0 days 01:41:00
2001-12-21 15:57:00+05:00,-47.25772,100.52551,3.354,2490.0,61285.0,360.0,45.6,0 days 01:42:00
2001-12-21 15:58:00+05:00,-47.25836,100.52723,3.352,2488.0,61285.0,359.0,46.8,0 days 01:43:00
2001-12-21 15:59:00+05:00,-47.25902,100.52894,3.355,2490.0,61284.0,358.0,44.2,0 days 01:44:00
2001-12-21 16:00:00+05:00,-47.25964,100.5306,3.351,2487.0,61282.0,355.0,44.4,0 days 01:45:00
2001-12-21 16:10:00+05:00,-47.26602,100.5477,3.332,2473.0,61298.0,365.0,47.9,0 days 01:55:00
2001-12-21 16:11:00+05:00,-47.26665,100.54941,3.337,2477.0,61301.0,367.0,46.4,0 days 01:56:00
2001-12-21 16:12:00+05:00,-47.26729,100.5511,3.33,2472.0,61298.0,364.0,44.7,0 days 01:57:00
2001-12-21 16:13:00+05:00,-47.26793,100.55283,3.332,2473.0,61297.0,362.0,45.5,0 days 01:58:00
2001-12-21 16:14:00+05:00,-47.26857,100.55452,3.326,2468.0,61297.0,361.0,42.6,0 days 01:59:00
2001-12-21 16:15:00+05:00,-47.26915,100.55621,3.335,2475.0,61296.0,360.0,44.4,0 days 02:00:00
2001-12-21 16:16:00+05:00,-47.26975,100.55787,3.331,2472.0,61298.0,361.0,43.5,0 days 02:01:00
2001-12-21 16:17:00+05:00,-47.27039,100.55955,3.328,2470.0,61296.0,359.0,44.2,0 days 02:02:00
2001-12-21 16:18:00+05:00,-47.27105,100.56124,3.324,2467.0,61294.0,356.0,46.6,0 days 02:03:00
2001-12-21 16:19:00+05:00,-47.27167,100.56294,3.36,2494.0,61297.0,358.0,46.9,0 days 02:04:00
2001-12-21 16:20:00+05:00,-47.27233,100.56464,3.327,2469.0,61294.0,355.0,44.2,0 days 02:05:00
2001-12-21 16:21:00+05:00,-47.27294,100.5664,3.324,2467.0,61293.0,353.0,45.1,0 days 02:06:00
2001-12-21 16:22:00+05:00,-47.27361,100.56809,3.335,2475.0,61289.0,348.0,42.7,0 days 02:07:00
2001-12-21 16:23:00+05:00,-47.27424,100.56983,3.335,2475.0,61289.0,348.0,46.5,0 days 02:08:00
2001-12-21 16:24:00+05:00,-47.27489,100.57154,3.326,2468.0,61284.0,342.0,45.3,0 days 02:09:00
2001-12-21 16:25:00+05:00,-47.27558,100.57314,3.328,2470.0,61280.0,338.0,45.7,0 days 02:10:00
2001-12-21 16:26:00+05:00,-47.27645,100.57445,3.328,2470.0,61282.0,339.0,47.8,0 days 02:11:00
2001-12-21 16:27:00+05:00,-47.27742,100.57548,3.33,2472.0,61280.0,336.0,46.8,0 days 02:12:00
2001-12-21 16:28:00+05:00,-47.27836,100.57659,3.331,2472.0,61275.0,332.0,48.3,0 days 02:13:00
2001-12-21 16:29:00+05:00,-47.27918,100.57794,3.33,2472.0,61273.0,329.0,44.1,0 days 02:14:00
2001-12-21 16:30:00+05:00,-47.2799,100.57947,3.328,2470.0,61270.0,325.0,44.4,0 days 02:15:00
2001-12-21 16:31:00+05:00,-47.28065,100.58094,3.332,2473.0,61268.0,323.0,44.7,0 days 02:16:00
2001-12-21 16:32:00+05:00,-47.28152,100.58222,3.328,2470.0,61266.0,320.0,46.1,0 days 02:17:00
2001-12-21 16:33:00+05:00,-47.28243,100.58341,3.349,2486.0,61266.0,319.0,46.6,0 days 02:18:00
2001-12-21 16:34:00+05:00,-47.28336,100.58463,3.344,2482.0,61264.0,316.0,47.7,0 days 02:19:00
2001-12-21 16:35:00+05:00,-47.28431,100.58593,3.356,2491.0,61260.0,313.0,44.3,0 days 02:20:00
2001-12-21 16:36:00+05:00,-47.28523,100.58722,3.348,2485.0,61259.0,311.0,45.8,0 days 02:21:00
2001-12-21 16:37:00+05:00,-47.28609,100.58858,3.348,2485.0,61260.0,311.0,45.3,0 days 02:22:00
2001-12-21 16:38:00+05:00,-47.28694,100.58984,3.349,2486.0,61255.0,306.0,45.7,0 days 02:23:00
2001-12-21 16:39:00+05:00,-47.28778,100.59116,3.334,2474.0,61260.0,310.0,44.5,0 days 02:24:00
2001-12-21 16:40:00+05:00,-47.28871,100.5924,3.338,2478.0,61258.0,308.0,43.7,0 days 02:25:00
2001-12-21 16:41:00+05:00,-47.28956,100.59374,3.332,2473.0,61261.0,310.0,45.7,0 days 02:26:00
2001-12-21 16:42:00+05:00,-47.2904,100.59504,3.318,2462.0,61258.0,307.0,43.7,0 days 02:27:00
2001-12-21 16:43:00+05:00,-47.29129,100.59627,3.297,2447.0,61264.0,313.0,46.9,0 days 02:28:00
2001-12-21 16:44:00+05:00,-47.29213,100.59755,3.289,2441.0,61267.0,314.0,42.4,0 days 02:29:00
2001-12-21 16:45:00+05:00,-47.29303,100.59888,3.295,2445.0,61272.0,319.0,46.3,0 days 02:30:00
2001-12-21 16:46:00+05:00,-47.29393,100.60014,3.297,2447.0,61276.0,322.0,46.9,0 days 02:31:00
2001-12-21 16:48:00+05:00,-47.29575,100.60277,3.283,2436.0,61282.0,327.0,48.2,0 days 02:33:00
2001-12-21 16:49:00+05:00,-47.29663,100.60414,3.286,2438.0,61283.0,328.0,42.8,0 days 02:34:00
2001-12-21 16:50:00+05:00,-47.29752,100.60557,3.28,2434.0,61284.0,328.0,46.2,0 days 02:35:00
2001-12-21 16:51:00+05:00,-47.29842,100.60696,3.273,2429.0,61287.0,331.0,43.4,0 days 02:36:00
2001-12-21 16:52:00+05:00,-47.29923,100.60836,3.3,2449.0,61288.0,331.0,44.2,0 days 02:37:00
2001-12-21 16:53:00+05:00,-47.30013,100.60966,3.296,2446.0,61292.0,335.0,43.8,0 days 02:38:00
2001-12-21 16:54:00+05:00,-47.30098,100.61106,3.288,2440.0,61295.0,337.0,43.0,0 days 02:39:00
2001-12-21 16:55:00+05:00,-47.30188,100.61237,3.277,2432.0,61297.0,339.0,46.4,0 days 02:40:00
2001-12-21 16:56:00+05:00,-47.30277,100.61371,3.275,2430.0,61297.0,338.0,44.2,0 days 02:41:00
2001-12-21 16:57:00+05:00,-47.30367,100.61507,3.283,2436.0,61296.0,337.0,45.6,0 days 02:42:00
2001-12-21 16:58:00+05:00,-47.30457,100.6164,3.282,2436.0,61297.0,336.0,44.3,0 days 02:43:00
2001-12-21 16:59:00+05:00,-47.30541,100.61779,3.271,2427.0,61299.0,339.0,48.9,0 days 02:44:00
2001-12-21 17:00:00+05:00,-47.30629,100.61916,3.274,2430.0,61298.0,337.0,49.2,0 days 02:45:00
2001-12-21 17:10:00+05:00,-47.31455,100.63367,3.254,2415.0,61286.0,319.0,45.0,0 days 02:55:00
2001-12-21 17:11:00+05:00,-47.31538,100.63516,3.245,2409.0,61281.0,314.0,48.3,0 days 02:56:00
2001-12-21 17:12:00+05:00,-47.31617,100.6367,3.245,2409.0,61279.0,311.0,43.3,0 days 02:57:00
2001-12-21 17:13:00+05:00,-47.31696,100.63821,3.253,2415.0,61273.0,304.0,49.7,0 days 02:58:00
2001-12-21 17:14:00+05:00,-47.31772,100.63972,3.27,2426.0,61268.0,299.0,44.8,0 days 02:59:00
2001-12-21 17:15:00+05:00,-47.3185,100.64125,3.257,2418.0,61268.0,298.0,45.0,0 days 03:00:00
2001-12-21 17:16:00+05:00,-47.31925,100.64274,3.253,2415.0,61264.0,293.0,45.1,0 days 03:01:00
2001-12-21 17:17:00+05:00,-47.32006,100.64421,3.247,2410.0,61263.0,292.0,45.2,0 days 03:02:00
2001-12-21 17:18:00+05:00,-47.32084,100.64575,3.24,2405.0,61259.0,287.0,46.2,0 days 03:03:00
2001-12-21 17:19:00+05:00,-47.32161,100.64729,3.248,2411.0,61254.0,282.0,45.5,0 days 03:04:00
2001-12-21 17:20:00+05:00,-47.32241,100.64876,3.24,2405.0,61249.0,276.0,47.3,0 days 03:05:00
2001-12-21 17:21:00+05:00,-47.32316,100.6503,3.255,2416.0,61248.0,274.0,46.9,0 days 03:06:00
2001-12-21 17:22:00+05:00,-47.32395,100.6518,3.255,2416.0,61237.0,263.0,46.0,0 days 03:07:00
2001-12-21 17:23:00+05:00,-47.32471,100.65333,3.254,2415.0,61237.0,262.0,46.2,0 days 03:08:00
2001-12-21 17:24:00+05:00,-47.32546,100.65487,3.251,2413.0,61243.0,268.0,44.0,0 days 03:09:00
2001-12-21 17:25:00+05:00,-47.32627,100.65636,3.247,2410.0,61246.0,271.0,43.4,0 days 03:10:00
2001-12-21 17:26:00+05:00,-47.32709,100.65792,3.249,2412.0,61233.0,257.0,43.1,0 days 03:11:00
2001-12-21 17:27:00+05:00,-47.32788,100.65944,3.243,2407.0,61214.0,237.0,44.2,0 days 03:12:00
2001-12-21 17:28:00+05:00,-47.32868,100.66097,3.251,2413.0,61200.0,222.0,45.6,0 days 03:13:00
2001-12-21 17:29:00+05:00,-47.32948,100.66247,3.247,2410.0,61183.0,205.0,45.0,0 days 03:14:00
2001-12-21 17:30:00+05:00,-47.33026,100.66397,3.254,2415.0,61166.0,187.0,46.6,0 days 03:15:00
2001-12-21 17:31:00+05:00,-47.33107,100.66545,3.259,2419.0,61153.0,174.0,46.6,0 days 03:16:00
2001-12-21 17:32:00+05:00,-47.33185,100.66703,3.264,2423.0,61152.0,172.0,45.5,0 days 03:17:00
2001-12-21 17:33:00+05:00,-47.33262,100.66864,3.258,2419.0,61160.0,180.0,43.6,0 days 03:18:00
2001-12-21 17:34:00+05:00,-47.33341,100.67015,3.256,2417.0,61166.0,185.0,44.3,0 days 03:19:00
2001-12-21 17:35:00+05:00,-47.33416,100.67176,3.262,2421.0,61177.0,196.0,46.5,0 days 03:20:00
2001-12-21 17:36:00+05:00,-47.33498,100.67331,3.262,2421.0,61182.0,200.0,44.8,0 days 03:21:00
2001-12-21 17:37:00+05:00,-47.33573,100.67492,3.258,2419.0,61181.0,198.0,46.0,0 days 03:22:00
2001-12-21 17:38:00+05:00,-47.33647,100.67644,3.262,2421.0,61176.0,193.0,47.6,0 days 03:23:00
2001-12-21 17:39:00+05:00,-47.33723,100.67793,3.267,2424.0,61164.0,180.0,48.1,0 days 03:24:00
2001-12-21 17:40:00+05:00,-47.33794,100.67942,3.259,2419.0,61154.0,169.0,49.0,0 days 03:25:00
2001-12-21 17:41:00+05:00,-47.33863,100.68098,3.259,2419.0,61150.0,165.0,43.9,0 days 03:26:00
2001-12-21 17:42:00+05:00,-47.33937,100.68244,3.257,2418.0,61146.0,161.0,43.4,0 days 03:27:00
2001-12-21 17:43:00+05:00,-47.34001,100.68394,3.252,2414.0,61139.0,153.0,45.8,0 days 03:28:00
2001-12-21 17:44:00+05:00,-47.34068,100.6854,3.256,2417.0,61133.0,146.0,43.5,0 days 03:29:00
2001-12-21 17:45:00+05:00,-47.34138,100.68688,3.254,2415.0,61135.0,148.0,43.5,0 days 03:30:00
2001-12-21 17:46:00+05:00,-47.34203,100.68837,3.255,2416.0,61141.0,153.0,42.9,0 days 03:31:00
2001-12-21 17:47:00+05:00,-47.34273,100.68982,3.248,2411.0,61146.0,157.0,46.7,0 days 03:32:00
2001-12-21 17:48:00+05:00,-47.34345,100.69126,3.252,2414.0,61149.0,160.0,45.7,0 days 03:33:00
2001-12-21 17:49:00+05:00,-47.34413,100.69277,3.252,2414.0,61155.0,165.0,43.6,0 days 03:34:00
2001-12-21 17:50:00+05:00,-47.34478,100.69429,3.249,2412.0,61154.0,164.0,49.4,0 days 03:35:00
2001-12-21 17:51:00+05:00,-47.34552,100.69571,3.256,2417.0,61158.0,167.0,45.8,0 days 03:36:00
2001-12-21 17:52:00+05:00,-47.34627,100.69716,3.264,2423.0,61159.0,167.0,47.0,0 days 03:37:00
2001-12-21 17:53:00+05:00,-47.34693,100.69869,3.246,2409.0,61157.0,166.0,45.5,0 days 03:38:00
2001-12-21 17:54:00+05:00,-47.34763,100.70009,3.243,2407.0,61157.0,165.0,46.6,0 days 03:39:00
2001-12-21 17:55:00+05:00,-47.34834,100.70151,3.246,2409.0,61160.0,167.0,44.3,0 days 03:40:00
2001-12-21 17:56:00+05:00,-47.34905,100.70295,3.243,2407.0,61160.0,167.0,43.5,0 days 03:41:00
2001-12-21 17:57:00+05:00,-47.34979,100.7044,3.247,2410.0,61164.0,170.0,48.5,0 days 03:42:00
2001-12-21 17:58:00+05:00,-47.35045,100.7059,3.238,2403.0,61167.0,173.0,47.5,0 days 03:43:00
2001-12-21 17:59:00+05:00,-47.35111,100.70738,3.238,2403.0,61166.0,171.0,45.6,0 days 03:44:00
2001-12-21 18:00:00+05:00,-47.35178,100.70886,3.246,2409.0,61166.0,170.0,46.0,0 days 03:45:00
2001-12-21 18:10:00+05:00,-47.35879,100.7238,3.242,2407.0,61164.0,163.0,45.9,0 days 03:55:00
2001-12-21 18:11:00+05:00,-47.35949,100.7253,3.234,2401.0,61163.0,161.0,47.0,0 days 03:56:00
2001-12-21 18:12:00+05:00,-47.36022,100.72679,3.239,2404.0,61166.0,163.0,43.6,0 days 03:57:00
2001-12-21 18:13:00+05:00,-47.36093,100.72829,3.227,2395.0,61167.0,164.0,43.0,0 days 03:58:00
2001-12-21 18:14:00+05:00,-47.36162,100.72978,3.248,2411.0,61168.0,165.0,48.9,0 days 03:59:00
2001-12-21 18:15:00+05:00,-47.36229,100.7313,3.223,2392.0,61171.0,167.0,47.2,0 days 04:00:00
2001-12-21 18:16:00+05:00,-47.36303,100.73279,3.217,2388.0,61172.0,167.0,47.3,0 days 04:01:00
2001-12-21 18:17:00+05:00,-47.36366,100.73435,3.218,2389.0,61173.0,167.0,43.3,0 days 04:02:00
2001-12-21 18:18:00+05:00,-47.36439,100.73585,3.208,2381.0,61170.0,164.0,48.5,0 days 04:03:00
2001-12-21 18:19:00+05:00,-47.36505,100.73742,3.227,2395.0,61169.0,162.0,47.8,0 days 04:04:00
2001-12-21 18:20:00+05:00,-47.36578,100.73894,3.229,2397.0,61174.0,167.0,46.6,0 days 04:05:00
2001-12-21 18:21:00+05:00,-47.36641,100.74052,3.234,2401.0,61179.0,171.0,47.0,0 days 04:06:00
2001-12-21 18:22:00+05:00,-47.36711,100.74198,3.255,2416.0,61178.0,170.0,42.0,0 days 04:07:00
2001-12-21 18:23:00+05:00,-47.36777,100.74352,3.234,2401.0,61180.0,172.0,43.8,0 days 04:08:00
2001-12-21 18:24:00+05:00,-47.36843,100.74504,3.228,2396.0,61183.0,173.0,46.0,0 days 04:09:00
2001-12-21 18:25:00+05:00,-47.36914,100.74648,3.232,2399.0,61184.0,174.0,47.5,0 days 04:10:00
2001-12-21 18:26:00+05:00,-47.36986,100.74794,3.244,2408.0,61184.0,174.0,44.6,0 days 04:11:00
2001-12-21 18:27:00+05:00,-47.37056,100.74938,3.237,2403.0,61192.0,181.0,43.5,0 days 04:12:00
2001-12-21 18:28:00+05:00,-47.37129,100.75084,3.237,2403.0,61203.0,191.0,47.0,0 days 04:13:00
2001-12-21 18:29:00+05:00,-47.37205,100.75227,3.235,2401.0,61208.0,196.0,47.9,0 days 04:14:00
2001-12-21 18:30:00+05:00,-47.37281,100.75371,3.242,2407.0,61208.0,196.0,45.7,0 days 04:15:00
2001-12-21 18:31:00+05:00,-47.37359,100.75517,3.242,2407.0,61208.0,195.0,47.3,0 days 04:16:00
2001-12-21 18:32:00+05:00,-47.3744,100.75658,3.241,2406.0,61210.0,196.0,45.8,0 days 04:17:00
2001-12-21 18:33:00+05:00,-47.37514,100.75804,3.239,2404.0,61207.0,192.0,46.4,0 days 04:18:00
2001-12-21 18:34:00+05:00,-47.37587,100.75943,3.231,2398.0,61204.0,189.0,46.5,0 days 04:19:00
2001-12-21 18:35:00+05:00,-47.37652,100.76084,3.231,2398.0,61204.0,188.0,45.4,0 days 04:20:00
2001-12-21 18:36:00+05:00,-47.37733,100.76219,3.239,2404.0,61198.0,182.0,46.0,0 days 04:21:00
2001-12-21 18:37:00+05:00,-47.3781,100.76363,3.233,2400.0,61197.0,180.0,45.5,0 days 04:22:00
2001-12-21 18:38:00+05:00,-47.37888,100.76505,3.243,2407.0,61197.0,179.0,45.2,0 days 04:23:00
2001-12-21 18:39:00+05:00,-47.37962,100.76648,3.239,2404.0,61195.0,177.0,45.0,0 days 04:24:00
2001-12-21 18:40:00+05:00,-47.38032,100.76789,3.239,2404.0,61191.0,172.0,47.1,0 days 04:25:00
2001-12-21 18:41:00+05:00,-47.3811,100.76925,3.239,2404.0,61185.0,166.0,44.2,0 days 04:26:00
2001-12-21 18:42:00+05:00,-47.38193,100.77058,3.241,2406.0,61181.0,161.0,46.3,0 days 04:27:00
2001-12-21 18:43:00+05:00,-47.38273,100.77199,3.256,2417.0,61181.0,161.0,45.7,0 days 04:28:00
2001-12-21 18:46:00+05:00,-47.38483,100.77652,3.229,2397.0,61169.0,148.0,45.3,0 days 04:31:00
