,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,TIME
2002-01-05 05:43:00+05:00,-49.40354,109.65007,4.497,3335.0,63708.0,149.0,22.6,0 days 00:00:00
2002-01-05 05:44:00+05:00,-49.40236,109.65098,4.488,3328.0,63703.0,145.0,22.8,0 days 00:01:00
2002-01-05 05:45:00+05:00,-49.40117,109.65188,4.514,3348.0,63706.0,147.0,24.6,0 days 00:02:00
2002-01-05 05:46:00+05:00,-49.39999,109.65281,4.496,3334.0,63704.0,146.0,22.5,0 days 00:03:00
2002-01-05 05:47:00+05:00,-49.39882,109.65376,4.462,3307.0,63702.0,144.0,24.5,0 days 00:04:00
2002-01-05 05:48:00+05:00,-49.39762,109.65466,4.433,3286.0,63706.0,148.0,22.7,0 days 00:05:00
2002-01-05 05:49:00+05:00,-49.39644,109.65554,4.278,3169.0,63708.0,149.0,23.1,0 days 00:06:00
2002-01-05 05:50:00+05:00,-49.39525,109.6564,4.32,3201.0,63711.0,152.0,24.0,0 days 00:07:00
2002-01-05 05:51:00+05:00,-49.39406,109.6572,4.265,3160.0,63710.0,152.0,21.0,0 days 00:08:00
2002-01-05 05:52:00+05:00,-49.39287,109.65805,4.271,3164.0,63714.0,156.0,25.1,0 days 00:09:00
2002-01-05 05:53:00+05:00,-49.39169,109.6589,4.276,3168.0,63718.0,160.0,23.0,0 days 00:10:00
2002-01-05 05:54:00+05:00,-49.39047,109.65969,4.28,3171.0,63722.0,164.0,22.9,0 days 00:11:00
2002-01-05 05:55:00+05:00,-49.38929,109.6606,4.27,3163.0,63727.0,168.0,24.2,0 days 00:12:00
2002-01-05 05:56:00+05:00,-49.38812,109.66147,4.288,3177.0,63731.0,172.0,24.0,0 days 00:13:00
2002-01-05 05:57:00+05:00,-49.38694,109.66231,4.281,3172.0,63740.0,181.0,25.7,0 days 00:14:00
2002-01-05 05:58:00+05:00,-49.38575,109.66321,4.298,3185.0,63743.0,184.0,22.7,0 days 00:15:00
2002-01-05 05:59:00+05:00,-49.38456,109.66404,4.32,3201.0,63751.0,192.0,24.2,0 days 00:16:00
2002-01-05 06:00:00+05:00,-49.38337,109.66492,4.32,3201.0,63759.0,201.0,25.3,0 days 00:17:00
2002-01-05 06:10:00+05:00,-49.37129,109.67377,4.407,3266.0,63864.0,305.0,24.0,0 days 00:27:00
2002-01-05 06:11:00+05:00,-49.37017,109.67505,4.395,3257.0,63877.0,318.0,24.0,0 days 00:28:00
2002-01-05 06:12:00+05:00,-49.36912,109.67649,4.231,3134.0,63890.0,331.0,24.9,0 days 00:29:00
2002-01-05 06:13:00+05:00,-49.36812,109.67797,4.18,3096.0,63905.0,346.0,25.4,0 days 00:30:00
2002-01-05 06:14:00+05:00,-49.36718,109.67968,4.117,3049.0,63915.0,356.0,24.3,0 days 00:31:00
2002-01-05 06:15:00+05:00,-49.36639,109.68152,4.113,3046.0,63933.0,373.0,26.1,0 days 00:32:00
2002-01-05 06:16:00+05:00,-49.36573,109.68352,4.116,3048.0,63934.0,374.0,24.2,0 days 00:33:00
2002-01-05 06:17:00+05:00,-49.36516,109.68558,4.095,3032.0,63946.0,385.0,24.2,0 days 00:34:00
2002-01-05 06:18:00+05:00,-49.36472,109.68778,4.114,3047.0,63960.0,399.0,22.8,0 days 00:35:00
2002-01-05 06:19:00+05:00,-49.36436,109.68997,4.111,3044.0,63966.0,405.0,24.2,0 days 00:36:00
2002-01-05 06:20:00+05:00,-49.36408,109.69221,4.115,3047.0,63979.0,417.0,25.9,0 days 00:37:00
2002-01-05 06:21:00+05:00,-49.36388,109.69444,4.11,3043.0,63978.0,416.0,23.9,0 days 00:38:00
2002-01-05 06:22:00+05:00,-49.36382,109.69669,4.108,3042.0,63988.0,426.0,24.6,0 days 00:39:00
2002-01-05 06:23:00+05:00,-49.36392,109.69895,4.109,3043.0,63981.0,418.0,26.0,0 days 00:40:00
2002-01-05 06:24:00+05:00,-49.36422,109.70117,4.103,3038.0,63993.0,430.0,28.0,0 days 00:41:00
2002-01-05 06:25:00+05:00,-49.36465,109.70333,4.149,3073.0,63996.0,432.0,27.9,0 days 00:42:00
2002-01-05 06:26:00+05:00,-49.36525,109.70536,4.143,3068.0,63995.0,430.0,24.7,0 days 00:43:00
2002-01-05 06:27:00+05:00,-49.36591,109.70739,4.131,3059.0,63997.0,431.0,26.9,0 days 00:44:00
2002-01-05 06:28:00+05:00,-49.3666,109.70938,4.128,3057.0,63997.0,431.0,28.1,0 days 00:45:00
2002-01-05 06:29:00+05:00,-49.36733,109.71132,4.115,3047.0,63996.0,429.0,25.6,0 days 00:46:00
2002-01-05 06:30:00+05:00,-49.36803,109.7133,4.116,3048.0,63993.0,426.0,24.1,0 days 00:47:00
2002-01-05 06:31:00+05:00,-49.36874,109.71525,4.121,3052.0,63993.0,425.0,25.7,0 days 00:48:00
2002-01-05 06:32:00+05:00,-49.36942,109.71711,4.112,3045.0,63995.0,427.0,27.4,0 days 00:49:00
2002-01-05 06:33:00+05:00,-49.37009,109.71891,4.119,3050.0,63995.0,427.0,25.0,0 days 00:50:00
2002-01-05 06:34:00+05:00,-49.37075,109.72074,4.115,3047.0,63995.0,426.0,27.1,0 days 00:51:00
2002-01-05 06:35:00+05:00,-49.37142,109.72254,4.109,3043.0,63993.0,423.0,26.9,0 days 00:52:00
2002-01-05 06:36:00+05:00,-49.37207,109.72433,4.116,3048.0,63993.0,423.0,25.8,0 days 00:53:00
2002-01-05 06:37:00+05:00,-49.3727,109.72611,4.108,3042.0,63992.0,421.0,25.5,0 days 00:54:00
2002-01-05 06:38:00+05:00,-49.37333,109.72791,4.11,3043.0,63992.0,421.0,24.8,0 days 00:55:00
2002-01-05 06:39:00+05:00,-49.37398,109.72967,4.117,3049.0,63993.0,421.0,26.1,0 days 00:56:00
2002-01-05 06:40:00+05:00,-49.37459,109.7315,4.11,3043.0,63991.0,419.0,25.2,0 days 00:57:00
2002-01-05 06:41:00+05:00,-49.37521,109.73331,4.11,3043.0,63989.0,416.0,23.5,0 days 00:58:00
2002-01-05 06:42:00+05:00,-49.37584,109.73514,4.111,3044.0,63988.0,416.0,23.6,0 days 00:59:00
2002-01-05 06:43:00+05:00,-49.37644,109.73695,4.107,3041.0,63991.0,418.0,18.1,0 days 01:00:00
2002-01-05 06:44:00+05:00,-49.37703,109.73878,4.111,3044.0,63993.0,419.0,14.8,0 days 01:01:00
2002-01-05 06:45:00+05:00,-49.37762,109.7406,4.108,3042.0,63991.0,417.0,18.7,0 days 01:02:00
2002-01-05 06:46:00+05:00,-49.37821,109.74246,4.115,3047.0,63991.0,416.0,22.3,0 days 01:03:00
2002-01-05 06:47:00+05:00,-49.37883,109.74428,4.112,3045.0,63989.0,414.0,24.6,0 days 01:04:00
2002-01-05 06:48:00+05:00,-49.37945,109.74609,4.111,3044.0,63989.0,414.0,23.4,0 days 01:05:00
2002-01-05 06:49:00+05:00,-49.38007,109.74792,4.118,3049.0,63990.0,414.0,24.0,0 days 01:06:00
2002-01-05 06:50:00+05:00,-49.38065,109.74977,4.112,3045.0,63990.0,413.0,24.2,0 days 01:07:00
