,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,TIME
2000-08-01 23:10:00-12:00,45.84128,-45.39967,4.632,3458.0,49900.0,29.0,13.3,0 days 00:00:00
2000-08-01 23:11:00-12:00,45.84116,-45.39819,4.63,3456.0,49901.0,30.0,13.6,0 days 00:01:00
2000-08-01 23:12:00-12:00,45.84102,-45.39671,4.633,3459.0,49898.0,28.0,13.9,0 days 00:02:00
2000-08-01 23:13:00-12:00,45.84087,-45.39529,4.637,3462.0,49899.0,29.0,14.2,0 days 00:03:00
2000-08-01 23:14:00-12:00,45.84078,-45.39391,4.638,3462.0,49902.0,33.0,14.5,0 days 00:04:00
2000-08-01 23:15:00-12:00,45.84066,-45.39249,4.638,3462.0,49900.0,31.0,14.5,0 days 00:05:00
2000-08-01 23:16:00-12:00,45.84054,-45.39101,4.64,3464.0,49896.0,27.0,14.1,0 days 00:06:00
2000-08-01 23:17:00-12:00,45.84038,-45.38954,4.64,3464.0,49900.0,31.0,13.8,0 days 00:07:00
2000-08-01 23:18:00-12:00,45.84025,-45.38805,4.641,3465.0,49899.0,31.0,13.6,0 days 00:08:00
2000-08-01 23:19:00-12:00,45.84013,-45.38654,4.644,3467.0,49896.0,29.0,13.7,0 days 00:09:00
2000-08-01 23:20:00-12:00,45.84001,-45.38507,4.644,3467.0,49893.0,26.0,12.0,0 days 00:10:00
2000-08-01 23:21:00-12:00,45.83986,-45.38362,4.644,3467.0,49896.0,29.0,13.8,0 days 00:11:00
2000-08-01 23:22:00-12:00,45.83976,-45.38218,4.646,3468.0,49894.0,28.0,13.8,0 days 00:12:00
2000-08-01 23:23:00-12:00,45.83964,-45.38063,4.648,3470.0,49888.0,22.0,13.8,0 days 00:13:00
2000-08-01 23:24:00-12:00,45.83953,-45.37907,4.65,3472.0,49895.0,29.0,13.9,0 days 00:14:00
2000-08-01 23:25:00-12:00,45.83932,-45.37764,4.653,3474.0,49892.0,27.0,14.2,0 days 00:15:00
2000-08-01 23:26:00-12:00,45.83921,-45.37615,4.654,3474.0,49887.0,21.0,14.4,0 days 00:16:00
2000-08-01 23:27:00-12:00,45.83909,-45.37466,4.657,3477.0,49888.0,23.0,14.6,0 days 00:17:00
2000-08-01 23:28:00-12:00,45.83898,-45.37313,4.658,3478.0,49888.0,23.0,14.5,0 days 00:18:00
2000-08-01 23:29:00-12:00,45.83887,-45.37156,4.662,3480.0,49890.0,26.0,14.4,0 days 00:19:00
2000-08-01 23:30:00-12:00,45.83875,-45.37002,4.662,3480.0,49890.0,26.0,14.5,0 days 00:20:00
2000-08-01 23:31:00-12:00,45.8386,-45.36855,4.666,3484.0,49885.0,22.0,14.7,0 days 00:21:00
2000-08-01 23:32:00-12:00,45.83847,-45.36704,4.668,3485.0,49889.0,26.0,15.1,0 days 00:22:00
2000-08-01 23:33:00-12:00,45.83833,-45.36556,4.673,3489.0,49882.0,19.0,15.2,0 days 00:23:00
2000-08-01 23:34:00-12:00,45.83818,-45.36416,4.674,3490.0,49883.0,20.0,15.2,0 days 00:24:00
2000-08-01 23:35:00-12:00,45.83808,-45.36268,4.676,3491.0,49880.0,18.0,15.3,0 days 00:25:00
2000-08-01 23:36:00-12:00,45.838,-45.36114,4.678,3492.0,49881.0,19.0,15.2,0 days 00:26:00
2000-08-01 23:37:00-12:00,45.83789,-45.35962,4.68,3494.0,49883.0,22.0,15.1,0 days 00:27:00
2000-08-01 23:38:00-12:00,45.8378,-45.35813,4.681,3495.0,49878.0,17.0,15.0,0 days 00:28:00
2000-08-01 23:39:00-12:00,45.83767,-45.35662,4.684,3497.0,49877.0,16.0,15.1,0 days 00:29:00
2000-08-01 23:40:00-12:00,45.83756,-45.35516,4.685,3498.0,49877.0,16.0,15.3,0 days 00:30:00
2000-08-01 23:41:00-12:00,45.83743,-45.35374,4.686,3498.0,49877.0,16.0,15.5,0 days 00:31:00
2000-08-01 23:42:00-12:00,45.83729,-45.35242,4.688,3500.0,49882.0,22.0,15.5,0 days 00:32:00
2000-08-01 23:43:00-12:00,45.83716,-45.35094,4.692,3503.0,49882.0,23.0,15.6,0 days 00:33:00
2000-08-01 23:44:00-12:00,45.83705,-45.34935,4.692,3503.0,49875.0,16.0,15.3,0 days 00:34:00
2000-08-01 23:45:00-12:00,45.83675,-45.34781,4.697,3507.0,49875.0,16.0,15.2,0 days 00:35:00
2000-08-01 23:46:00-12:00,45.83631,-45.34615,4.701,3511.0,49876.0,17.0,15.2,0 days 00:36:00
2000-08-01 23:47:00-12:00,45.83579,-45.34446,4.708,3516.0,49876.0,18.0,15.8,0 days 00:37:00
2000-08-01 23:48:00-12:00,45.83517,-45.34285,4.708,3516.0,49874.0,17.0,15.9,0 days 00:38:00
2000-08-01 23:49:00-12:00,45.83446,-45.34134,4.708,3516.0,49874.0,17.0,15.9,0 days 00:39:00
2000-08-01 23:50:00-12:00,45.83368,-45.33991,4.706,3515.0,49874.0,18.0,16.3,0 days 00:40:00
2000-08-01 23:51:00-12:00,45.8328,-45.3385,4.706,3515.0,49872.0,16.0,16.7,0 days 00:41:00
2000-08-01 23:52:00-12:00,45.83185,-45.33719,4.706,3515.0,49874.0,19.0,16.9,0 days 00:42:00
2000-08-01 23:53:00-12:00,45.83086,-45.33603,4.706,3515.0,49872.0,18.0,17.0,0 days 00:43:00
2000-08-01 23:54:00-12:00,45.82979,-45.33497,4.71,3517.0,49875.0,21.0,17.3,0 days 00:44:00
2000-08-01 23:55:00-12:00,45.82862,-45.33399,4.709,3517.0,49878.0,25.0,17.5,0 days 00:45:00
2000-08-01 23:56:00-12:00,45.8274,-45.33311,4.713,3520.0,49878.0,26.0,17.7,0 days 00:46:00
2000-08-01 23:57:00-12:00,45.82615,-45.33244,4.714,3521.0,49879.0,28.0,18.0,0 days 00:47:00
2000-08-01 23:58:00-12:00,45.82489,-45.33186,4.716,3522.0,49884.0,33.0,18.4,0 days 00:48:00
2000-08-01 23:59:00-12:00,45.82354,-45.33146,4.717,3523.0,49883.0,33.0,18.8,0 days 00:49:00
2000-08-02 00:00:00-12:00,45.82218,-45.3312,4.722,3527.0,49884.0,34.0,18.9,0 days 00:50:00
2000-08-02 00:10:00-12:00,45.80895,-45.33562,4.734,3535.0,49913.0,69.0,19.7,0 days 01:00:00
2000-08-02 00:11:00-12:00,45.8078,-45.3366,4.734,3535.0,49918.0,74.0,19.7,0 days 01:01:00
2000-08-02 00:12:00-12:00,45.80664,-45.33762,4.73,3533.0,49915.0,72.0,19.8,0 days 01:02:00
2000-08-02 00:13:00-12:00,45.80548,-45.33876,4.722,3527.0,49920.0,76.0,19.8,0 days 01:03:00
2000-08-02 00:14:00-12:00,45.8043,-45.33996,4.722,3527.0,49920.0,76.0,19.3,0 days 01:04:00
2000-08-02 00:15:00-12:00,45.80312,-45.34111,4.724,3528.0,49922.0,79.0,19.4,0 days 01:05:00
2000-08-02 00:16:00-12:00,45.80196,-45.34225,4.722,3527.0,49922.0,80.0,19.5,0 days 01:06:00
2000-08-02 00:17:00-12:00,45.8008,-45.34337,4.724,3528.0,49922.0,80.0,19.5,0 days 01:07:00
2000-08-02 00:18:00-12:00,45.79962,-45.34454,4.724,3528.0,49926.0,84.0,19.5,0 days 01:08:00
2000-08-02 00:19:00-12:00,45.79845,-45.34565,4.73,3533.0,49926.0,84.0,19.7,0 days 01:09:00
2000-08-02 00:20:00-12:00,45.79727,-45.34682,4.73,3533.0,49926.0,85.0,19.9,0 days 01:10:00
2000-08-02 00:21:00-12:00,45.7961,-45.34799,4.732,3534.0,49924.0,83.0,20.2,0 days 01:11:00
2000-08-02 00:22:00-12:00,45.79494,-45.34919,4.732,3534.0,49925.0,85.0,20.2,0 days 01:12:00
2000-08-02 00:23:00-12:00,45.79385,-45.35031,4.73,3533.0,49924.0,84.0,20.3,0 days 01:13:00
2000-08-02 00:24:00-12:00,45.79283,-45.35144,4.729,3532.0,49926.0,86.0,20.2,0 days 01:14:00
2000-08-02 00:25:00-12:00,45.79182,-45.35251,4.726,3529.0,49924.0,84.0,20.1,0 days 01:15:00
2000-08-02 00:26:00-12:00,45.79081,-45.35361,4.724,3528.0,49925.0,86.0,20.0,0 days 01:16:00
2000-08-02 00:27:00-12:00,45.78981,-45.35472,4.725,3529.0,49924.0,85.0,20.1,0 days 01:17:00
2000-08-02 00:28:00-12:00,45.78875,-45.35584,4.724,3528.0,49921.0,82.0,20.4,0 days 01:18:00
2000-08-02 00:29:00-12:00,45.78765,-45.35697,4.725,3529.0,49923.0,84.0,20.8,0 days 01:19:00
2000-08-02 00:30:00-12:00,45.78653,-45.35817,4.728,3531.0,49918.0,79.0,21.0,0 days 01:20:00
2000-08-02 00:31:00-12:00,45.78545,-45.35935,4.726,3529.0,49918.0,80.0,21.2,0 days 01:21:00
2000-08-02 00:32:00-12:00,45.78439,-45.36051,4.726,3529.0,49916.0,78.0,21.3,0 days 01:22:00
2000-08-02 00:33:00-12:00,45.78333,-45.36165,4.728,3531.0,49913.0,75.0,21.2,0 days 01:23:00
2000-08-02 00:34:00-12:00,45.78226,-45.3628,4.73,3533.0,49913.0,76.0,21.2,0 days 01:24:00
2000-08-02 00:35:00-12:00,45.7812,-45.36397,4.728,3531.0,49908.0,71.0,21.4,0 days 01:25:00
2000-08-02 00:36:00-12:00,45.78013,-45.36518,4.732,3534.0,49908.0,71.0,21.5,0 days 01:26:00
2000-08-02 00:37:00-12:00,45.77901,-45.36639,4.734,3535.0,49901.0,64.0,21.6,0 days 01:27:00
2000-08-02 00:38:00-12:00,45.77788,-45.36758,4.738,3539.0,49905.0,68.0,21.7,0 days 01:28:00
2000-08-02 00:39:00-12:00,45.77676,-45.36873,4.742,3541.0,49895.0,59.0,21.9,0 days 01:29:00
2000-08-02 00:40:00-12:00,45.77568,-45.36987,4.745,3544.0,49896.0,60.0,22.1,0 days 01:30:00
2000-08-02 00:41:00-12:00,45.77458,-45.37102,4.745,3544.0,49891.0,55.0,22.3,0 days 01:31:00
2000-08-02 00:42:00-12:00,45.77349,-45.37217,4.749,3547.0,49887.0,51.0,22.2,0 days 01:32:00
2000-08-02 00:43:00-12:00,45.7724,-45.37325,4.749,3547.0,49884.0,49.0,22.2,0 days 01:33:00
2000-08-02 00:44:00-12:00,45.77135,-45.3743,4.75,3547.0,49879.0,44.0,22.2,0 days 01:34:00
2000-08-02 00:45:00-12:00,45.77028,-45.37539,4.75,3547.0,49877.0,42.0,22.2,0 days 01:35:00
2000-08-02 00:46:00-12:00,45.7692,-45.37647,4.753,3550.0,49871.0,37.0,22.3,0 days 01:36:00
2000-08-02 00:47:00-12:00,45.76814,-45.37754,4.753,3550.0,49872.0,38.0,22.5,0 days 01:37:00
2000-08-02 00:48:00-12:00,45.76713,-45.37865,4.749,3547.0,49867.0,33.0,22.8,0 days 01:38:00
2000-08-02 00:49:00-12:00,45.76606,-45.37972,4.75,3547.0,49866.0,32.0,22.9,0 days 01:39:00
2000-08-02 00:50:00-12:00,45.76498,-45.38084,4.752,3549.0,49863.0,30.0,23.3,0 days 01:40:00
2000-08-02 00:51:00-12:00,45.76384,-45.38204,4.752,3549.0,49859.0,26.0,23.9,0 days 01:41:00
2000-08-02 00:52:00-12:00,45.76271,-45.38326,4.744,3543.0,49854.0,21.0,24.1,0 days 01:42:00
2000-08-02 00:53:00-12:00,45.76156,-45.38449,4.745,3544.0,49855.0,22.0,23.9,0 days 01:43:00
2000-08-02 00:54:00-12:00,45.76045,-45.3857,4.744,3543.0,49849.0,17.0,23.6,0 days 01:44:00
2000-08-02 00:55:00-12:00,45.75935,-45.38683,4.74,3540.0,49845.0,13.0,23.2,0 days 01:45:00
2000-08-02 00:56:00-12:00,45.75827,-45.38796,4.734,3535.0,49842.0,10.0,23.2,0 days 01:46:00
2000-08-02 00:57:00-12:00,45.75721,-45.38909,4.736,3537.0,49840.0,9.0,23.4,0 days 01:47:00
2000-08-02 00:58:00-12:00,45.75609,-45.39021,4.736,3537.0,49838.0,7.0,23.7,0 days 01:48:00
2000-08-02 00:59:00-12:00,45.75499,-45.39133,4.736,3537.0,49837.0,6.0,23.9,0 days 01:49:00
2000-08-02 01:00:00-12:00,45.75391,-45.3925,4.74,3540.0,49834.0,3.0,24.0,0 days 01:50:00
2000-08-02 01:10:00-12:00,45.74289,-45.40377,4.766,3559.0,49817.0,-11.0,25.2,0 days 02:00:00
