,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,TIME
2000-08-02 13:10:00-12:00,45.31181,-44.87661,6.048,4555.0,49505.0,-29.0,13.0,0 days 00:35:00
2000-08-02 13:11:00-12:00,45.31106,-44.87517,6.052,4558.0,49502.0,-31.0,13.0,0 days 00:36:00
2000-08-02 13:12:00-12:00,45.31037,-44.87373,6.05,4557.0,49505.0,-28.0,13.0,0 days 00:37:00
2000-08-02 13:13:00-12:00,45.30967,-44.87232,6.052,4558.0,49505.0,-27.0,13.3,0 days 00:38:00
2000-08-02 13:14:00-12:00,45.30895,-44.87092,6.052,4558.0,49504.0,-28.0,13.6,0 days 00:39:00
2000-08-02 13:15:00-12:00,45.30826,-44.86951,6.061,4565.0,49507.0,-24.0,13.3,0 days 00:40:00
2000-08-02 13:16:00-12:00,45.30755,-44.86811,6.056,4561.0,49508.0,-23.0,13.1,0 days 00:41:00
2000-08-02 13:17:00-12:00,45.30684,-44.86671,6.062,4565.0,49508.0,-22.0,13.0,0 days 00:42:00
2000-08-02 13:18:00-12:00,45.3061,-44.86526,6.063,4566.0,49512.0,-18.0,12.9,0 days 00:43:00
2000-08-02 13:19:00-12:00,45.30539,-44.86385,6.066,4569.0,49506.0,-23.0,12.9,0 days 00:44:00
2000-08-02 13:20:00-12:00,45.30467,-44.86243,6.067,4569.0,49509.0,-19.0,13.0,0 days 00:45:00
2000-08-02 13:21:00-12:00,45.30397,-44.86104,6.068,4570.0,49511.0,-17.0,13.2,0 days 00:46:00
2000-08-02 13:22:00-12:00,45.30322,-44.85959,6.07,4571.0,49511.0,-16.0,13.3,0 days 00:47:00
2000-08-02 13:23:00-12:00,45.30251,-44.85815,6.07,4571.0,49513.0,-13.0,13.3,0 days 00:48:00
2000-08-02 13:24:00-12:00,45.30179,-44.85669,6.073,4574.0,49512.0,-14.0,13.6,0 days 00:49:00
2000-08-02 13:25:00-12:00,45.30104,-44.85524,6.073,4574.0,49515.0,-10.0,13.8,0 days 00:50:00
2000-08-02 13:26:00-12:00,45.30031,-44.85381,6.076,4576.0,49520.0,-5.0,14.0,0 days 00:51:00
2000-08-02 13:27:00-12:00,45.29957,-44.8524,6.076,4576.0,49516.0,-8.0,14.0,0 days 00:52:00
2000-08-02 13:28:00-12:00,45.29881,-44.85094,6.078,4577.0,49517.0,-6.0,14.1,0 days 00:53:00
2000-08-02 13:29:00-12:00,45.29804,-44.84952,6.08,4579.0,49517.0,-6.0,13.9,0 days 00:54:00
2000-08-02 13:30:00-12:00,45.29733,-44.84809,6.08,4579.0,49520.0,-2.0,13.9,0 days 00:55:00
2000-08-02 13:31:00-12:00,45.2966,-44.84666,6.08,4579.0,49515.0,-7.0,14.0,0 days 00:56:00
2000-08-02 13:32:00-12:00,45.29587,-44.84522,6.085,4583.0,49515.0,-6.0,14.0,0 days 00:57:00
2000-08-02 13:33:00-12:00,45.29518,-44.84375,6.085,4583.0,49516.0,-4.0,14.2,0 days 00:58:00
2000-08-02 13:34:00-12:00,45.29447,-44.84229,6.089,4586.0,49516.0,-4.0,14.3,0 days 00:59:00
2000-08-02 13:35:00-12:00,45.29375,-44.84084,6.089,4586.0,49517.0,-2.0,14.2,0 days 01:00:00
2000-08-02 13:36:00-12:00,45.29303,-44.83938,6.089,4586.0,49513.0,-5.0,14.0,0 days 01:01:00
2000-08-02 13:37:00-12:00,45.29233,-44.83791,6.092,4588.0,49516.0,-2.0,13.9,0 days 01:02:00
2000-08-02 13:38:00-12:00,45.29155,-44.83651,6.094,4589.0,49517.0,-1.0,14.2,0 days 01:03:00
2000-08-02 13:39:00-12:00,45.2907,-44.83524,6.095,4590.0,49514.0,-3.0,14.6,0 days 01:04:00
2000-08-02 13:40:00-12:00,45.28979,-44.83411,6.092,4588.0,49514.0,-2.0,14.9,0 days 01:05:00
2000-08-02 13:41:00-12:00,45.28886,-44.83315,6.094,4589.0,49514.0,-2.0,15.1,0 days 01:06:00
2000-08-02 13:42:00-12:00,45.28792,-44.8322,6.092,4588.0,49519.0,4.0,15.2,0 days 01:07:00
2000-08-02 13:43:00-12:00,45.2869,-44.83137,6.09,4587.0,49516.0,1.0,15.3,0 days 01:08:00
2000-08-02 13:44:00-12:00,45.28588,-44.83058,6.093,4589.0,49519.0,5.0,15.3,0 days 01:09:00
2000-08-02 13:45:00-12:00,45.28486,-44.82988,6.093,4589.0,49514.0,0.0,15.1,0 days 01:10:00
2000-08-02 13:46:00-12:00,45.2838,-44.82929,6.092,4588.0,49512.0,0.0,15.1,0 days 01:11:00
2000-08-02 13:47:00-12:00,45.28274,-44.82881,6.094,4589.0,49515.0,2.0,15.1,0 days 01:12:00
2000-08-02 13:48:00-12:00,45.28166,-44.82837,6.09,4587.0,49513.0,1.0,15.3,0 days 01:13:00
2000-08-02 13:49:00-12:00,45.28059,-44.8281,6.093,4589.0,49516.0,5.0,15.4,0 days 01:14:00
2000-08-02 13:50:00-12:00,45.27951,-44.82793,6.094,4589.0,49517.0,6.0,15.6,0 days 01:15:00
2000-08-02 13:51:00-12:00,45.27843,-44.82797,6.1,4594.0,49509.0,-1.0,15.8,0 days 01:16:00
2000-08-02 13:52:00-12:00,45.27738,-44.82811,6.098,4593.0,49513.0,3.0,16.0,0 days 01:17:00
2000-08-02 13:53:00-12:00,45.27632,-44.82835,6.098,4593.0,49512.0,3.0,15.9,0 days 01:18:00
2000-08-02 13:54:00-12:00,45.27526,-44.82869,6.102,4596.0,49514.0,5.0,15.9,0 days 01:19:00
2000-08-02 13:55:00-12:00,45.27421,-44.82921,6.102,4596.0,49511.0,2.0,15.9,0 days 01:20:00
2000-08-02 13:56:00-12:00,45.27322,-44.82992,6.102,4596.0,49510.0,2.0,16.3,0 days 01:21:00
2000-08-02 13:57:00-12:00,45.27233,-44.83075,6.105,4599.0,49514.0,6.0,16.6,0 days 01:22:00
2000-08-02 13:58:00-12:00,45.27144,-44.83168,6.104,4598.0,49514.0,7.0,16.1,0 days 01:23:00
2000-08-02 13:59:00-12:00,45.27054,-44.83263,6.109,4602.0,49514.0,7.0,15.3,0 days 01:24:00
2000-08-02 14:00:00-12:00,45.26969,-44.83354,6.112,4604.0,49515.0,8.0,14.8,0 days 01:25:00
2000-08-02 14:30:00-12:00,45.2671,-44.83631,6.12,4610.0,49514.0,7.0,14.6,0 days 01:55:00
2000-08-02 14:10:00-12:00,45.26074,-44.84279,6.122,4612.0,49519.0,14.0,13.5,0 days 01:35:00
2000-08-02 14:11:00-12:00,45.25984,-44.84368,6.122,4612.0,49521.0,16.0,13.5,0 days 01:36:00
2000-08-02 14:12:00-12:00,45.25895,-44.84464,6.124,4613.0,49518.0,13.0,13.6,0 days 01:37:00
2000-08-02 14:13:00-12:00,45.25814,-44.84562,6.122,4612.0,49518.0,14.0,13.9,0 days 01:38:00
2000-08-02 14:14:00-12:00,45.25743,-44.84673,6.125,4614.0,49520.0,15.0,14.1,0 days 01:39:00
2000-08-02 14:15:00-12:00,45.25676,-44.84791,6.123,4612.0,49521.0,17.0,14.1,0 days 01:40:00
2000-08-02 14:16:00-12:00,45.25615,-44.84924,6.128,4616.0,49518.0,14.0,14.1,0 days 01:41:00
2000-08-02 14:17:00-12:00,45.25556,-44.85059,6.13,4618.0,49517.0,13.0,14.0,0 days 01:42:00
2000-08-02 14:18:00-12:00,45.25502,-44.85195,6.134,4620.0,49517.0,13.0,14.0,0 days 01:43:00
2000-08-02 14:19:00-12:00,45.25455,-44.85345,6.133,4620.0,49520.0,16.0,14.2,0 days 01:44:00
2000-08-02 14:20:00-12:00,45.25416,-44.85502,6.137,4623.0,49522.0,18.0,14.2,0 days 01:45:00
2000-08-02 14:21:00-12:00,45.25388,-44.85666,6.137,4623.0,49520.0,15.0,14.2,0 days 01:46:00
2000-08-02 14:22:00-12:00,45.2537,-44.85836,6.137,4623.0,49519.0,14.0,14.1,0 days 01:47:00
2000-08-02 14:23:00-12:00,45.25362,-44.86009,6.142,4626.0,49518.0,13.0,13.8,0 days 01:48:00
2000-08-02 14:24:00-12:00,45.25361,-44.86191,6.14,4625.0,49524.0,18.0,13.8,0 days 01:49:00
2000-08-02 14:25:00-12:00,45.25375,-44.8637,6.144,4628.0,49522.0,16.0,13.7,0 days 01:50:00
2000-08-02 14:26:00-12:00,45.25403,-44.86546,6.141,4626.0,49524.0,17.0,13.5,0 days 01:51:00
2000-08-02 14:27:00-12:00,45.25443,-44.86719,6.142,4626.0,49522.0,15.0,13.1,0 days 01:52:00
2000-08-02 14:28:00-12:00,45.25497,-44.86885,6.142,4626.0,49522.0,15.0,12.6,0 days 01:53:00
2000-08-02 14:33:00-12:00,45.25918,-44.87621,6.129,4617.0,49521.0,10.0,12.6,0 days 01:58:00
2000-08-02 14:34:00-12:00,45.25998,-44.87782,6.128,4616.0,49521.0,10.0,13.4,0 days 01:59:00
2000-08-02 14:35:00-12:00,45.26078,-44.87958,6.126,4614.0,49520.0,8.0,13.7,0 days 02:00:00
2000-08-02 14:36:00-12:00,45.26156,-44.88134,6.126,4614.0,49517.0,5.0,13.3,0 days 02:01:00
2000-08-02 14:40:00-12:00,45.26461,-44.88787,6.118,4608.0,49515.0,0.0,12.2,0 days 02:05:00
2000-08-02 14:41:00-12:00,45.26537,-44.88953,6.114,4606.0,49519.0,3.0,12.4,0 days 02:06:00
2000-08-02 14:42:00-12:00,45.26613,-44.89121,6.114,4606.0,49518.0,1.0,12.6,0 days 02:07:00
2000-08-02 14:43:00-12:00,45.26695,-44.89284,6.114,4606.0,49517.0,0.0,12.5,0 days 02:08:00
2000-08-02 14:44:00-12:00,45.26775,-44.89449,6.11,4602.0,49514.0,-4.0,12.6,0 days 02:09:00
2000-08-02 14:45:00-12:00,45.26851,-44.89609,6.109,4602.0,49513.0,-5.0,12.5,0 days 02:10:00
2000-08-02 14:46:00-12:00,45.26926,-44.89773,6.109,4602.0,49515.0,-4.0,12.6,0 days 02:11:00
2000-08-02 14:47:00-12:00,45.27002,-44.89936,6.105,4599.0,49511.0,-8.0,12.9,0 days 02:12:00
2000-08-02 14:48:00-12:00,45.27078,-44.90097,6.105,4599.0,49512.0,-8.0,12.9,0 days 02:13:00
2000-08-02 14:49:00-12:00,45.27159,-44.90253,6.101,4596.0,49512.0,-9.0,12.6,0 days 02:14:00
2000-08-02 14:50:00-12:00,45.27251,-44.90397,6.1,4594.0,49512.0,-10.0,12.0,0 days 02:15:00
2000-08-02 14:51:00-12:00,45.27357,-44.90527,6.097,4592.0,49514.0,-8.0,11.6,0 days 02:16:00
2000-08-02 14:52:00-12:00,45.27473,-44.90641,6.098,4593.0,49509.0,-14.0,11.3,0 days 02:17:00
2000-08-02 14:53:00-12:00,45.27598,-44.90741,6.096,4591.0,49512.0,-11.0,11.1,0 days 02:18:00
2000-08-02 14:54:00-12:00,45.27729,-44.90827,6.094,4589.0,49510.0,-15.0,11.1,0 days 02:19:00
2000-08-02 14:55:00-12:00,45.2786,-44.90894,6.086,4583.0,49508.0,-17.0,11.1,0 days 02:20:00
2000-08-02 14:56:00-12:00,45.27993,-44.90947,6.086,4583.0,49511.0,-15.0,11.1,0 days 02:21:00
2000-08-02 14:57:00-12:00,45.28133,-44.90993,6.086,4583.0,49513.0,-13.0,11.0,0 days 02:22:00
2000-08-02 15:10:00-12:00,45.29782,-44.90202,6.044,4552.0,49504.0,-28.0,12.0,0 days 02:35:00
2000-08-02 15:11:00-12:00,45.2989,-44.90097,6.042,4551.0,49508.0,-25.0,12.3,0 days 02:36:00
2000-08-02 15:12:00-12:00,45.29996,-44.89979,6.036,4546.0,49507.0,-26.0,12.4,0 days 02:37:00
2000-08-02 15:13:00-12:00,45.30099,-44.89865,6.034,4545.0,49506.0,-27.0,12.7,0 days 02:38:00
2000-08-02 15:14:00-12:00,45.30199,-44.8975,6.036,4546.0,49505.0,-28.0,12.7,0 days 02:39:00
2000-08-02 15:15:00-12:00,45.30297,-44.89625,6.036,4546.0,49507.0,-26.0,12.9,0 days 02:40:00
2000-08-02 15:16:00-12:00,45.30394,-44.89504,6.033,4544.0,49504.0,-30.0,13.0,0 days 02:41:00
2000-08-02 15:17:00-12:00,45.30495,-44.89382,6.036,4546.0,49505.0,-29.0,13.0,0 days 02:42:00
2000-08-02 15:18:00-12:00,45.3059,-44.89261,6.037,4547.0,49506.0,-29.0,13.2,0 days 02:43:00
2000-08-02 15:19:00-12:00,45.30686,-44.89145,6.038,4547.0,49502.0,-32.0,13.4,0 days 02:44:00
2000-08-02 15:20:00-12:00,45.30787,-44.8902,6.036,4546.0,49504.0,-31.0,12.8,0 days 02:45:00
2000-08-02 15:21:00-12:00,45.30901,-44.88897,6.036,4546.0,49503.0,-32.0,13.1,0 days 02:46:00
2000-08-02 15:22:00-12:00,45.31016,-44.88766,6.036,4546.0,49503.0,-32.0,12.9,0 days 02:47:00
2000-08-02 15:23:00-12:00,45.31126,-44.88633,6.034,4545.0,49500.0,-36.0,13.0,0 days 02:48:00
2000-08-02 15:24:00-12:00,45.3124,-44.88514,6.036,4546.0,49504.0,-32.0,13.4,0 days 02:49:00
2000-08-02 15:25:00-12:00,45.31348,-44.88367,6.034,4545.0,49503.0,-33.0,13.6,0 days 02:50:00
2000-08-02 15:26:00-12:00,45.31464,-44.88243,6.034,4545.0,49503.0,-33.0,13.9,0 days 02:51:00
2000-08-02 15:27:00-12:00,45.31584,-44.8812,6.041,4550.0,49500.0,-36.0,14.1,0 days 02:52:00
2000-08-02 15:28:00-12:00,45.31701,-44.87997,6.038,4547.0,49498.0,-39.0,14.0,0 days 02:53:00
2000-08-02 15:29:00-12:00,45.31821,-44.87874,6.038,4547.0,49498.0,-38.0,13.9,0 days 02:54:00
2000-08-02 15:30:00-12:00,45.31941,-44.87751,6.038,4547.0,49500.0,-37.0,13.6,0 days 02:55:00
2000-08-02 15:31:00-12:00,45.32055,-44.87626,6.038,4547.0,49496.0,-42.0,13.5,0 days 02:56:00
2000-08-02 15:32:00-12:00,45.32169,-44.87507,6.041,4550.0,49500.0,-38.0,13.5,0 days 02:57:00
2000-08-02 15:33:00-12:00,45.32282,-44.87391,6.041,4550.0,49498.0,-40.0,13.4,0 days 02:58:00
2000-08-02 15:34:00-12:00,45.32397,-44.87273,6.041,4550.0,49496.0,-43.0,13.4,0 days 02:59:00
2000-08-02 15:35:00-12:00,45.32518,-44.87154,6.046,4553.0,49499.0,-39.0,13.3,0 days 03:00:00
2000-08-02 15:36:00-12:00,45.32635,-44.87031,6.046,4553.0,49498.0,-41.0,13.3,0 days 03:01:00
2000-08-02 15:37:00-12:00,45.32755,-44.86907,6.046,4553.0,49497.0,-43.0,13.5,0 days 03:02:00
2000-08-02 15:38:00-12:00,45.32875,-44.86784,6.048,4555.0,49497.0,-43.0,13.5,0 days 03:03:00
2000-08-02 15:39:00-12:00,45.32994,-44.86657,6.048,4555.0,49495.0,-45.0,13.5,0 days 03:04:00
2000-08-02 15:40:00-12:00,45.33112,-44.86533,6.048,4555.0,49492.0,-48.0,13.4,0 days 03:05:00
2000-08-02 15:41:00-12:00,45.3323,-44.86406,6.05,4557.0,49492.0,-49.0,13.4,0 days 03:06:00
2000-08-02 15:42:00-12:00,45.33348,-44.8629,6.05,4557.0,49491.0,-50.0,13.4,0 days 03:07:00
2000-08-02 15:43:00-12:00,45.33461,-44.86162,6.054,4559.0,49491.0,-50.0,13.4,0 days 03:08:00
2000-08-02 15:44:00-12:00,45.33577,-44.86037,6.054,4559.0,49490.0,-51.0,13.5,0 days 03:09:00
2000-08-02 15:45:00-12:00,45.33694,-44.85914,6.057,4562.0,49491.0,-51.0,13.6,0 days 03:10:00
2000-08-02 15:46:00-12:00,45.33811,-44.85784,6.061,4565.0,49491.0,-51.0,13.8,0 days 03:11:00
2000-08-02 15:47:00-12:00,45.33926,-44.85658,6.061,4565.0,49491.0,-51.0,14.1,0 days 03:12:00
2000-08-02 15:48:00-12:00,45.3404,-44.85536,6.063,4566.0,49489.0,-54.0,14.2,0 days 03:13:00
2000-08-02 15:49:00-12:00,45.34152,-44.85415,6.066,4569.0,49492.0,-50.0,14.1,0 days 03:14:00
2000-08-02 15:50:00-12:00,45.34266,-44.85295,6.066,4569.0,49488.0,-55.0,14.2,0 days 03:15:00
2000-08-02 15:51:00-12:00,45.34381,-44.85168,6.073,4574.0,49486.0,-57.0,13.9,0 days 03:16:00
2000-08-02 15:52:00-12:00,45.34495,-44.85045,6.072,4573.0,49487.0,-57.0,13.9,0 days 03:17:00
2000-08-02 15:53:00-12:00,45.34605,-44.84925,6.072,4573.0,49485.0,-59.0,13.9,0 days 03:18:00
2000-08-02 15:54:00-12:00,45.34717,-44.84805,6.073,4574.0,49485.0,-59.0,14.1,0 days 03:19:00
2000-08-02 15:55:00-12:00,45.34831,-44.84687,6.074,4575.0,49484.0,-61.0,14.1,0 days 03:20:00
2000-08-02 15:56:00-12:00,45.34944,-44.84569,6.074,4575.0,49485.0,-60.0,14.3,0 days 03:21:00
2000-08-02 15:57:00-12:00,45.35054,-44.84449,6.074,4575.0,49482.0,-62.0,14.1,0 days 03:22:00
2000-08-02 15:58:00-12:00,45.3517,-44.84327,6.074,4575.0,49482.0,-63.0,14.1,0 days 03:23:00
2000-08-02 15:59:00-12:00,45.35285,-44.84207,6.074,4575.0,49482.0,-64.0,14.1,0 days 03:24:00
2000-08-02 16:00:00-12:00,45.35399,-44.8408,6.076,4576.0,49479.0,-67.0,14.0,0 days 03:25:00
2000-08-02 16:10:00-12:00,45.36525,-44.8287,6.076,4576.0,49472.0,-76.0,14.4,0 days 03:35:00
2000-08-02 16:11:00-12:00,45.36635,-44.8275,6.072,4573.0,49471.0,-78.0,14.4,0 days 03:36:00
2000-08-02 16:12:00-12:00,45.36745,-44.82633,6.073,4574.0,49474.0,-75.0,14.5,0 days 03:37:00
2000-08-02 16:13:00-12:00,45.36856,-44.82514,6.074,4575.0,49473.0,-76.0,14.5,0 days 03:38:00
2000-08-02 16:14:00-12:00,45.36967,-44.82396,6.073,4574.0,49471.0,-79.0,14.4,0 days 03:39:00
2000-08-02 16:15:00-12:00,45.3708,-44.82275,6.077,4577.0,49472.0,-78.0,14.5,0 days 03:40:00
2000-08-02 16:16:00-12:00,45.37193,-44.82154,6.074,4575.0,49470.0,-81.0,14.4,0 days 03:41:00
2000-08-02 16:17:00-12:00,45.37303,-44.82032,6.074,4575.0,49468.0,-82.0,14.5,0 days 03:42:00
2000-08-02 16:18:00-12:00,45.37416,-44.8191,6.077,4577.0,49470.0,-80.0,14.7,0 days 03:43:00
2000-08-02 16:19:00-12:00,45.37528,-44.81792,6.074,4575.0,49468.0,-83.0,14.6,0 days 03:44:00
2000-08-02 16:20:00-12:00,45.37635,-44.81677,6.078,4577.0,49469.0,-82.0,14.6,0 days 03:45:00
2000-08-02 16:21:00-12:00,45.37742,-44.81562,6.078,4577.0,49470.0,-82.0,14.5,0 days 03:46:00
2000-08-02 16:22:00-12:00,45.37853,-44.8144,6.077,4577.0,49467.0,-85.0,14.3,0 days 03:47:00
2000-08-02 16:23:00-12:00,45.37961,-44.81319,6.076,4576.0,49464.0,-88.0,14.0,0 days 03:48:00
2000-08-02 16:24:00-12:00,45.38074,-44.81196,6.078,4577.0,49470.0,-83.0,14.1,0 days 03:49:00
2000-08-02 16:25:00-12:00,45.38184,-44.81068,6.076,4576.0,49464.0,-88.0,14.5,0 days 03:50:00
2000-08-02 16:26:00-12:00,45.38295,-44.80948,6.076,4576.0,49465.0,-88.0,14.9,0 days 03:51:00
2000-08-02 16:27:00-12:00,45.38408,-44.80832,6.076,4576.0,49465.0,-88.0,15.0,0 days 03:52:00
2000-08-02 16:28:00-12:00,45.38518,-44.80714,6.076,4576.0,49467.0,-86.0,14.9,0 days 03:53:00
2000-08-02 16:29:00-12:00,45.38631,-44.80594,6.073,4574.0,49470.0,-83.0,14.9,0 days 03:54:00
2000-08-02 16:30:00-12:00,45.38745,-44.80471,6.074,4575.0,49468.0,-86.0,14.7,0 days 03:55:00
2000-08-02 16:31:00-12:00,45.38865,-44.80347,6.074,4575.0,49470.0,-85.0,14.6,0 days 03:56:00
2000-08-02 16:32:00-12:00,45.38978,-44.80229,6.075,4575.0,49469.0,-86.0,14.6,0 days 03:57:00
2000-08-02 16:33:00-12:00,45.39093,-44.80108,6.072,4573.0,49469.0,-86.0,14.9,0 days 03:58:00
2000-08-02 16:34:00-12:00,45.3921,-44.79989,6.076,4576.0,49468.0,-88.0,14.9,0 days 03:59:00
2000-08-02 16:35:00-12:00,45.39323,-44.7987,6.074,4575.0,49467.0,-89.0,14.8,0 days 04:00:00
2000-08-02 16:36:00-12:00,45.39438,-44.79752,6.072,4573.0,49470.0,-85.0,14.6,0 days 04:01:00
2000-08-02 16:37:00-12:00,45.39554,-44.79629,6.074,4575.0,49471.0,-85.0,14.6,0 days 04:02:00
2000-08-02 16:38:00-12:00,45.39669,-44.79507,6.074,4575.0,49474.0,-82.0,14.6,0 days 04:03:00
2000-08-02 16:39:00-12:00,45.3978,-44.79384,6.074,4575.0,49474.0,-83.0,14.6,0 days 04:04:00
2000-08-02 16:40:00-12:00,45.39892,-44.79265,6.073,4574.0,49478.0,-79.0,14.6,0 days 04:05:00
2000-08-02 16:41:00-12:00,45.40008,-44.79145,6.073,4574.0,49472.0,-85.0,14.4,0 days 04:06:00
2000-08-02 16:42:00-12:00,45.40123,-44.79019,6.07,4571.0,49474.0,-84.0,14.5,0 days 04:07:00
2000-08-02 16:43:00-12:00,45.40239,-44.78895,6.07,4571.0,49472.0,-85.0,14.4,0 days 04:08:00
2000-08-02 16:44:00-12:00,45.40352,-44.78773,6.07,4571.0,49477.0,-81.0,14.5,0 days 04:09:00
2000-08-02 16:45:00-12:00,45.40467,-44.78661,6.07,4571.0,49479.0,-79.0,14.8,0 days 04:10:00
2000-08-02 16:46:00-12:00,45.40582,-44.78542,6.07,4571.0,49486.0,-72.0,14.8,0 days 04:11:00
2000-08-02 16:47:00-12:00,45.40697,-44.78423,6.073,4574.0,49482.0,-76.0,14.5,0 days 04:12:00
2000-08-02 16:48:00-12:00,45.40812,-44.78305,6.07,4571.0,49485.0,-74.0,14.8,0 days 04:13:00
2000-08-02 16:49:00-12:00,45.40928,-44.78189,6.07,4571.0,49487.0,-72.0,14.7,0 days 04:14:00
2000-08-02 16:50:00-12:00,45.41041,-44.78075,6.072,4573.0,49488.0,-72.0,14.9,0 days 04:15:00
2000-08-02 16:51:00-12:00,45.41153,-44.77964,6.072,4573.0,49489.0,-71.0,14.8,0 days 04:16:00
2000-08-02 16:52:00-12:00,45.41269,-44.7785,6.07,4571.0,49491.0,-69.0,14.7,0 days 04:17:00
2000-08-02 16:53:00-12:00,45.41376,-44.77744,6.07,4571.0,49490.0,-71.0,14.6,0 days 04:18:00
2000-08-02 16:54:00-12:00,45.41493,-44.77626,6.07,4571.0,49496.0,-65.0,14.4,0 days 04:19:00
2000-08-02 16:55:00-12:00,45.41607,-44.77511,6.068,4570.0,49494.0,-67.0,14.0,0 days 04:20:00
2000-08-02 16:56:00-12:00,45.41723,-44.77393,6.07,4571.0,49497.0,-64.0,13.7,0 days 04:21:00
2000-08-02 16:57:00-12:00,45.41838,-44.77274,6.068,4570.0,49500.0,-62.0,13.5,0 days 04:22:00
2000-08-02 16:58:00-12:00,45.41954,-44.77158,6.066,4569.0,49503.0,-59.0,13.7,0 days 04:23:00
2000-08-02 16:59:00-12:00,45.42067,-44.77043,6.068,4570.0,49502.0,-60.0,13.9,0 days 04:24:00
2000-08-02 17:00:00-12:00,45.42182,-44.7693,6.068,4570.0,49507.0,-55.0,13.9,0 days 04:25:00
2000-08-02 17:10:00-12:00,45.43369,-44.75844,6.064,4567.0,49527.0,-39.0,13.5,0 days 04:35:00
2000-08-02 17:11:00-12:00,45.43489,-44.75732,6.069,4571.0,49524.0,-42.0,13.3,0 days 04:36:00
2000-08-02 17:12:00-12:00,45.43608,-44.75621,6.069,4571.0,49526.0,-40.0,13.2,0 days 04:37:00
2000-08-02 17:13:00-12:00,45.43726,-44.75508,6.07,4571.0,49530.0,-37.0,13.3,0 days 04:38:00
2000-08-02 17:14:00-12:00,45.43848,-44.754,6.07,4571.0,49532.0,-35.0,13.3,0 days 04:39:00
2000-08-02 17:15:00-12:00,45.43965,-44.75289,6.07,4571.0,49533.0,-34.0,13.0,0 days 04:40:00
2000-08-02 17:16:00-12:00,45.44081,-44.75179,6.074,4575.0,49532.0,-36.0,13.1,0 days 04:41:00
