,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,TIME
2000-07-21 13:26:00-12:00,47.31263,-45.14757,0.265,194.0,50458.0,10.0,69.5,0 days 00:51:00
2000-07-21 13:27:00-12:00,47.3118,-45.14619,0.266,195.0,50451.0,4.0,69.5,0 days 00:52:00
2000-07-21 13:28:00-12:00,47.311,-45.14479,0.269,197.0,50454.0,7.0,69.6,0 days 00:53:00
2000-07-21 13:29:00-12:00,47.31019,-45.14336,0.266,195.0,50443.0,-4.0,69.8,0 days 00:54:00
2000-07-21 13:30:00-12:00,47.30937,-45.14193,0.265,194.0,50429.0,-16.0,70.0,0 days 00:55:00
2000-07-21 13:31:00-12:00,47.30854,-45.14054,0.263,192.0,50399.0,-46.0,70.2,0 days 00:56:00
2000-07-21 13:32:00-12:00,47.30772,-45.13908,0.262,191.0,50374.0,-71.0,70.5,0 days 00:57:00
2000-07-21 13:33:00-12:00,47.3069,-45.13765,0.262,191.0,50373.0,-71.0,70.7,0 days 00:58:00
2000-07-21 13:34:00-12:00,47.30605,-45.13625,0.262,191.0,50364.0,-79.0,70.9,0 days 00:59:00
2000-07-21 13:35:00-12:00,47.30521,-45.13485,0.263,192.0,50370.0,-73.0,71.0,0 days 01:00:00
2000-07-21 13:36:00-12:00,47.30437,-45.13344,0.262,191.0,50389.0,-52.0,71.2,0 days 01:01:00
2000-07-21 13:37:00-12:00,47.30353,-45.13201,0.262,191.0,50391.0,-50.0,71.3,0 days 01:02:00
2000-07-21 13:38:00-12:00,47.30272,-45.13058,0.263,192.0,50367.0,-73.0,71.3,0 days 01:03:00
2000-07-21 13:39:00-12:00,47.30192,-45.12914,0.262,191.0,50343.0,-97.0,71.5,0 days 01:04:00
2000-07-21 13:40:00-12:00,47.30109,-45.12772,0.261,191.0,50330.0,-109.0,71.7,0 days 01:05:00
2000-07-21 13:41:00-12:00,47.30027,-45.12631,0.261,191.0,50329.0,-110.0,71.8,0 days 01:06:00
2000-07-21 13:42:00-12:00,47.29943,-45.12489,0.261,191.0,50332.0,-106.0,71.9,0 days 01:07:00
2000-07-21 13:43:00-12:00,47.2986,-45.12345,0.26,190.0,50324.0,-114.0,72.0,0 days 01:08:00
2000-07-21 13:44:00-12:00,47.29776,-45.12197,0.26,190.0,50310.0,-127.0,72.0,0 days 01:09:00
2000-07-21 13:45:00-12:00,47.29695,-45.1205,0.26,190.0,50294.0,-142.0,72.2,0 days 01:10:00
2000-07-21 13:46:00-12:00,47.29611,-45.11905,0.259,189.0,50274.0,-162.0,72.4,0 days 01:11:00
2000-07-21 13:47:00-12:00,47.29529,-45.11762,0.259,189.0,50262.0,-173.0,72.6,0 days 01:12:00
2000-07-21 13:48:00-12:00,47.29443,-45.11622,0.258,189.0,50252.0,-183.0,72.5,0 days 01:13:00
2000-07-21 13:49:00-12:00,47.29359,-45.11479,0.258,189.0,50248.0,-186.0,72.5,0 days 01:14:00
2000-07-21 13:50:00-12:00,47.29273,-45.11336,0.258,189.0,50242.0,-191.0,72.6,0 days 01:15:00
2000-07-21 13:51:00-12:00,47.29188,-45.11192,0.256,187.0,50243.0,-190.0,72.6,0 days 01:16:00
2000-07-21 13:52:00-12:00,47.29105,-45.11046,0.256,187.0,50240.0,-192.0,72.7,0 days 01:17:00
2000-07-21 13:53:00-12:00,47.2902,-45.10901,0.255,186.0,50246.0,-185.0,72.9,0 days 01:18:00
2000-07-21 13:54:00-12:00,47.28935,-45.10755,0.254,186.0,50254.0,-176.0,73.0,0 days 01:19:00
2000-07-21 13:55:00-12:00,47.2885,-45.10612,0.254,186.0,50263.0,-167.0,73.1,0 days 01:20:00
2000-07-21 13:56:00-12:00,47.28767,-45.10465,0.255,186.0,50257.0,-172.0,73.1,0 days 01:21:00
2000-07-21 13:57:00-12:00,47.28686,-45.10315,0.256,187.0,50244.0,-185.0,73.2,0 days 01:22:00
2000-07-21 13:58:00-12:00,47.28607,-45.10169,0.257,188.0,50222.0,-206.0,73.2,0 days 01:23:00
2000-07-21 13:59:00-12:00,47.28525,-45.10022,0.258,189.0,50195.0,-232.0,73.2,0 days 01:24:00
2000-07-21 14:00:00-12:00,47.28441,-45.09881,0.258,189.0,50182.0,-246.0,73.4,0 days 01:25:00
2000-07-21 14:10:00-12:00,47.27602,-45.08435,0.248,182.0,50663.0,242.0,73.9,0 days 01:35:00
2000-07-21 14:11:00-12:00,47.27514,-45.08287,0.249,183.0,50699.0,278.0,73.9,0 days 01:36:00
2000-07-21 14:12:00-12:00,47.27426,-45.08146,0.249,183.0,50727.0,308.0,73.9,0 days 01:37:00
2000-07-21 14:13:00-12:00,47.27341,-45.08003,0.248,182.0,50706.0,286.0,73.9,0 days 01:38:00
2000-07-21 14:14:00-12:00,47.27257,-45.07857,0.248,182.0,50636.0,218.0,73.9,0 days 01:39:00
2000-07-21 14:15:00-12:00,47.27173,-45.0771,0.248,182.0,50601.0,183.0,74.0,0 days 01:40:00
2000-07-21 14:16:00-12:00,47.27092,-45.07567,0.247,181.0,50603.0,185.0,74.1,0 days 01:41:00
2000-07-21 14:17:00-12:00,47.27014,-45.07429,0.246,180.0,50618.0,201.0,74.2,0 days 01:42:00
2000-07-21 14:18:00-12:00,47.26936,-45.0729,0.246,180.0,50617.0,200.0,74.3,0 days 01:43:00
2000-07-21 14:19:00-12:00,47.26854,-45.07143,0.246,180.0,50588.0,172.0,74.3,0 days 01:44:00
2000-07-21 14:20:00-12:00,47.26769,-45.06995,0.246,180.0,50526.0,112.0,74.3,0 days 01:45:00
2000-07-21 14:21:00-12:00,47.26684,-45.06847,0.245,180.0,50474.0,59.0,74.3,0 days 01:46:00
2000-07-21 14:22:00-12:00,47.266,-45.06697,0.245,180.0,50441.0,27.0,74.5,0 days 01:47:00
2000-07-21 14:23:00-12:00,47.26515,-45.06545,0.244,179.0,50419.0,6.0,74.6,0 days 01:48:00
2000-07-21 14:24:00-12:00,47.2643,-45.0639,0.244,179.0,50390.0,-22.0,74.6,0 days 01:49:00
2000-07-21 14:25:00-12:00,47.26346,-45.06233,0.244,179.0,50380.0,-32.0,74.5,0 days 01:50:00
2000-07-21 14:26:00-12:00,47.26264,-45.06077,0.245,180.0,50364.0,-47.0,74.6,0 days 01:51:00
2000-07-21 14:27:00-12:00,47.26179,-45.05923,0.244,179.0,50353.0,-58.0,74.7,0 days 01:52:00
2000-07-21 14:28:00-12:00,47.26095,-45.05769,0.243,178.0,50338.0,-72.0,74.8,0 days 01:53:00
2000-07-21 14:29:00-12:00,47.2601,-45.05619,0.243,178.0,50328.0,-81.0,74.9,0 days 01:54:00
2000-07-21 14:30:00-12:00,47.25924,-45.05469,0.243,178.0,50314.0,-94.0,74.8,0 days 01:55:00
2000-07-21 14:31:00-12:00,47.25833,-45.05324,0.243,178.0,50304.0,-104.0,74.8,0 days 01:56:00
2000-07-21 14:32:00-12:00,47.25741,-45.05179,0.242,178.0,50296.0,-112.0,74.7,0 days 01:57:00
2000-07-21 14:33:00-12:00,47.25649,-45.05037,0.242,178.0,50291.0,-116.0,74.5,0 days 01:58:00
2000-07-21 14:34:00-12:00,47.25562,-45.0489,0.241,177.0,50281.0,-125.0,74.4,0 days 01:59:00
2000-07-21 14:35:00-12:00,47.25476,-45.0474,0.241,177.0,50272.0,-134.0,74.4,0 days 02:00:00
2000-07-21 14:36:00-12:00,47.25388,-45.04591,0.24,176.0,50262.0,-143.0,74.5,0 days 02:01:00
2000-07-21 14:37:00-12:00,47.253,-45.04444,0.241,177.0,50259.0,-145.0,74.6,0 days 02:02:00
2000-07-21 14:38:00-12:00,47.25213,-45.04296,0.24,176.0,50260.0,-144.0,74.8,0 days 02:03:00
2000-07-21 14:39:00-12:00,47.25125,-45.04146,0.24,176.0,50254.0,-149.0,74.8,0 days 02:04:00
2000-07-21 14:40:00-12:00,47.25037,-45.03998,0.24,176.0,50253.0,-149.0,74.6,0 days 02:05:00
2000-07-21 14:41:00-12:00,47.24948,-45.03847,0.239,175.0,50257.0,-145.0,74.4,0 days 02:06:00
2000-07-21 14:42:00-12:00,47.24858,-45.03695,0.239,175.0,50258.0,-143.0,74.3,0 days 02:07:00
2000-07-21 14:43:00-12:00,47.24768,-45.03541,0.239,175.0,50256.0,-144.0,74.4,0 days 02:08:00
2000-07-21 14:44:00-12:00,47.2468,-45.03386,0.239,175.0,50250.0,-150.0,74.5,0 days 02:09:00
2000-07-21 14:45:00-12:00,47.24595,-45.03233,0.238,174.0,50250.0,-149.0,74.5,0 days 02:10:00
2000-07-21 14:46:00-12:00,47.2451,-45.0308,0.238,174.0,50249.0,-150.0,74.5,0 days 02:11:00
2000-07-21 14:47:00-12:00,47.24426,-45.02927,0.237,174.0,50246.0,-152.0,74.4,0 days 02:12:00
2000-07-21 14:48:00-12:00,47.2434,-45.02776,0.237,174.0,50242.0,-155.0,74.3,0 days 02:13:00
2000-07-21 14:49:00-12:00,47.2425,-45.02624,0.236,173.0,50241.0,-156.0,74.3,0 days 02:14:00
2000-07-21 14:50:00-12:00,47.24156,-45.02476,0.236,173.0,50236.0,-160.0,74.4,0 days 02:15:00
2000-07-21 14:51:00-12:00,47.2406,-45.0233,0.236,173.0,50235.0,-160.0,74.5,0 days 02:16:00
2000-07-21 14:52:00-12:00,47.23961,-45.02183,0.235,172.0,50234.0,-160.0,74.5,0 days 02:17:00
2000-07-21 14:53:00-12:00,47.23865,-45.02029,0.235,172.0,50229.0,-165.0,74.5,0 days 02:18:00
2000-07-21 14:54:00-12:00,47.23773,-45.01874,0.235,172.0,50230.0,-163.0,74.3,0 days 02:19:00
2000-07-21 14:55:00-12:00,47.2368,-45.01718,0.236,173.0,50232.0,-160.0,74.2,0 days 02:20:00
2000-07-21 14:56:00-12:00,47.23591,-45.01564,0.237,174.0,50235.0,-157.0,74.1,0 days 02:21:00
2000-07-21 14:57:00-12:00,47.23504,-45.01408,0.236,173.0,50237.0,-154.0,74.1,0 days 02:22:00
2000-07-21 14:58:00-12:00,47.23415,-45.01248,0.235,172.0,50245.0,-146.0,73.9,0 days 02:23:00
2000-07-21 14:59:00-12:00,47.2333,-45.01094,0.237,174.0,50242.0,-148.0,74.0,0 days 02:24:00
2000-07-21 15:00:00-12:00,47.23245,-45.00942,0.24,176.0,50238.0,-151.0,74.1,0 days 02:25:00
2000-07-21 15:10:00-12:00,47.22401,-44.99388,0.238,174.0,50190.0,-188.0,74.0,0 days 02:35:00
2000-07-21 15:11:00-12:00,47.22313,-44.99239,0.24,176.0,50185.0,-193.0,73.9,0 days 02:36:00
2000-07-21 15:12:00-12:00,47.22223,-44.9909,0.238,174.0,50180.0,-196.0,73.8,0 days 02:37:00
2000-07-21 15:13:00-12:00,47.22132,-44.98941,0.238,174.0,50179.0,-197.0,73.7,0 days 02:38:00
2000-07-21 15:14:00-12:00,47.22042,-44.98793,0.239,175.0,50184.0,-192.0,73.6,0 days 02:39:00
2000-07-21 15:15:00-12:00,47.21952,-44.98646,0.238,174.0,50183.0,-192.0,73.5,0 days 02:40:00
2000-07-21 15:16:00-12:00,47.21861,-44.98502,0.242,178.0,50180.0,-195.0,73.4,0 days 02:41:00
2000-07-21 15:17:00-12:00,47.21767,-44.98357,0.242,178.0,50182.0,-191.0,73.3,0 days 02:42:00
2000-07-21 15:18:00-12:00,47.21676,-44.98209,0.244,179.0,50177.0,-196.0,73.2,0 days 02:43:00
2000-07-21 15:19:00-12:00,47.21585,-44.98059,0.243,178.0,50173.0,-199.0,73.2,0 days 02:44:00
2000-07-21 15:20:00-12:00,47.21492,-44.97912,0.243,178.0,50165.0,-207.0,73.1,0 days 02:45:00
2000-07-21 15:21:00-12:00,47.21403,-44.97761,0.245,180.0,50158.0,-213.0,72.9,0 days 02:46:00
2000-07-21 15:22:00-12:00,47.21314,-44.97608,0.244,179.0,50156.0,-214.0,72.8,0 days 02:47:00
2000-07-21 15:23:00-12:00,47.21222,-44.97453,0.242,178.0,50164.0,-206.0,72.8,0 days 02:48:00
2000-07-21 15:24:00-12:00,47.21135,-44.97296,0.242,178.0,50170.0,-199.0,72.7,0 days 02:49:00
2000-07-21 15:25:00-12:00,47.21052,-44.97137,0.241,177.0,50171.0,-198.0,72.8,0 days 02:50:00
2000-07-21 15:26:00-12:00,47.20965,-44.96987,0.241,177.0,50169.0,-199.0,73.0,0 days 02:51:00
2000-07-21 15:27:00-12:00,47.20884,-44.96834,0.24,176.0,50165.0,-202.0,73.1,0 days 02:52:00
2000-07-21 15:28:00-12:00,47.208,-44.96685,0.24,176.0,50168.0,-199.0,73.2,0 days 02:53:00
2000-07-21 15:29:00-12:00,47.20716,-44.96536,0.24,176.0,50178.0,-188.0,73.2,0 days 02:54:00
2000-07-21 15:30:00-12:00,47.20629,-44.96385,0.24,176.0,50183.0,-182.0,73.1,0 days 02:55:00
2000-07-21 15:31:00-12:00,47.20543,-44.96231,0.24,176.0,50169.0,-196.0,73.1,0 days 02:56:00
2000-07-21 15:32:00-12:00,47.20457,-44.96076,0.24,176.0,50161.0,-203.0,73.0,0 days 02:57:00
2000-07-21 15:33:00-12:00,47.20371,-44.95921,0.239,175.0,50160.0,-203.0,73.0,0 days 02:58:00
2000-07-21 15:34:00-12:00,47.20284,-44.95769,0.238,174.0,50153.0,-210.0,73.2,0 days 02:59:00
2000-07-21 15:35:00-12:00,47.20198,-44.95622,0.238,174.0,50158.0,-204.0,73.3,0 days 03:00:00
2000-07-21 15:36:00-12:00,47.2011,-44.95481,0.237,174.0,50157.0,-204.0,73.2,0 days 03:01:00
2000-07-21 15:37:00-12:00,47.20016,-44.95343,0.236,173.0,50156.0,-205.0,73.1,0 days 03:02:00
2000-07-21 15:38:00-12:00,47.19925,-44.95201,0.236,173.0,50156.0,-204.0,72.8,0 days 03:03:00
2000-07-21 15:39:00-12:00,47.1983,-44.95062,0.236,173.0,50157.0,-202.0,72.7,0 days 03:04:00
2000-07-21 15:40:00-12:00,47.19742,-44.94915,0.236,173.0,50157.0,-202.0,72.6,0 days 03:05:00
2000-07-21 15:41:00-12:00,47.19655,-44.94766,0.235,172.0,50161.0,-198.0,72.8,0 days 03:06:00
2000-07-21 15:42:00-12:00,47.1957,-44.9462,0.235,172.0,50163.0,-195.0,72.9,0 days 03:07:00
2000-07-21 15:43:00-12:00,47.19486,-44.94469,0.235,172.0,50162.0,-195.0,73.1,0 days 03:08:00
2000-07-21 15:44:00-12:00,47.19401,-44.94321,0.235,172.0,50165.0,-192.0,73.2,0 days 03:09:00
2000-07-21 15:45:00-12:00,47.19319,-44.94167,0.234,172.0,50168.0,-188.0,73.2,0 days 03:10:00
2000-07-21 15:46:00-12:00,47.19234,-44.94011,0.234,172.0,50171.0,-184.0,73.3,0 days 03:11:00
2000-07-21 15:47:00-12:00,47.19148,-44.93861,0.233,171.0,50169.0,-186.0,73.6,0 days 03:12:00
2000-07-21 15:48:00-12:00,47.1906,-44.93712,0.233,171.0,50169.0,-185.0,73.7,0 days 03:13:00
2000-07-21 15:49:00-12:00,47.18969,-44.93563,0.232,170.0,50169.0,-184.0,73.8,0 days 03:14:00
2000-07-21 15:50:00-12:00,47.1888,-44.93409,0.232,170.0,50174.0,-179.0,73.8,0 days 03:15:00
2000-07-21 15:51:00-12:00,47.18793,-44.93254,0.231,169.0,50172.0,-180.0,73.8,0 days 03:16:00
2000-07-21 15:52:00-12:00,47.18704,-44.93102,0.232,170.0,50171.0,-180.0,73.7,0 days 03:17:00
2000-07-21 15:53:00-12:00,47.18616,-44.9295,0.232,170.0,50175.0,-176.0,73.8,0 days 03:18:00
2000-07-21 15:54:00-12:00,47.1853,-44.92797,0.233,171.0,50178.0,-173.0,73.8,0 days 03:19:00
2000-07-21 15:55:00-12:00,47.18443,-44.92642,0.232,170.0,50178.0,-172.0,73.6,0 days 03:20:00
2000-07-21 15:56:00-12:00,47.18357,-44.92487,0.231,169.0,50178.0,-171.0,73.5,0 days 03:21:00
2000-07-21 15:57:00-12:00,47.18272,-44.92332,0.23,168.0,50183.0,-166.0,73.4,0 days 03:22:00
2000-07-21 15:58:00-12:00,47.18187,-44.92179,0.23,168.0,50180.0,-167.0,73.4,0 days 03:23:00
2000-07-21 15:59:00-12:00,47.18105,-44.92038,0.23,168.0,50180.0,-168.0,73.4,0 days 03:24:00
2000-07-21 16:00:00-12:00,47.18016,-44.91891,0.229,168.0,50181.0,-166.0,73.5,0 days 03:25:00
2000-07-21 16:10:00-12:00,47.17111,-44.90336,0.227,166.0,50196.0,-144.0,74.9,0 days 03:35:00
2000-07-21 16:11:00-12:00,47.17018,-44.90187,0.226,166.0,50190.0,-149.0,74.8,0 days 03:36:00
2000-07-21 16:12:00-12:00,47.1693,-44.90034,0.225,166.0,50200.0,-139.0,74.7,0 days 03:37:00
2000-07-21 16:13:00-12:00,47.16839,-44.89882,0.225,166.0,50217.0,-121.0,74.8,0 days 03:38:00
2000-07-21 16:14:00-12:00,47.16747,-44.89726,0.224,165.0,50224.0,-114.0,74.5,0 days 03:39:00
2000-07-21 16:15:00-12:00,47.16651,-44.89568,0.224,165.0,50215.0,-121.0,74.7,0 days 03:40:00
2000-07-21 16:16:00-12:00,47.16555,-44.89407,0.223,164.0,50205.0,-131.0,74.8,0 days 03:41:00
2000-07-21 16:17:00-12:00,47.16463,-44.8925,0.223,164.0,50201.0,-134.0,74.9,0 days 03:42:00
2000-07-21 16:18:00-12:00,47.1638,-44.89093,0.222,163.0,50196.0,-139.0,75.0,0 days 03:43:00
2000-07-21 16:19:00-12:00,47.16295,-44.88938,0.223,164.0,50195.0,-139.0,75.1,0 days 03:44:00
2000-07-21 16:20:00-12:00,47.16211,-44.88785,0.223,164.0,50194.0,-139.0,74.9,0 days 03:45:00
2000-07-21 16:21:00-12:00,47.16127,-44.88631,0.222,163.0,50204.0,-129.0,74.9,0 days 03:46:00
2000-07-21 16:22:00-12:00,47.16043,-44.88478,0.221,163.0,50213.0,-119.0,75.0,0 days 03:47:00
2000-07-21 16:23:00-12:00,47.15953,-44.8833,0.221,163.0,50208.0,-123.0,75.2,0 days 03:48:00
2000-07-21 16:24:00-12:00,47.15863,-44.88186,0.222,163.0,50201.0,-130.0,75.2,0 days 03:49:00
2000-07-21 16:25:00-12:00,47.15777,-44.88038,0.221,163.0,50201.0,-130.0,75.1,0 days 03:50:00
2000-07-21 16:26:00-12:00,47.15693,-44.87887,0.22,162.0,50204.0,-126.0,75.1,0 days 03:51:00
2000-07-21 16:27:00-12:00,47.15609,-44.87736,0.221,163.0,50196.0,-134.0,75.0,0 days 03:52:00
2000-07-21 16:28:00-12:00,47.15526,-44.87586,0.22,162.0,50200.0,-129.0,75.0,0 days 03:53:00
2000-07-21 16:29:00-12:00,47.15446,-44.8744,0.221,163.0,50195.0,-133.0,75.2,0 days 03:54:00
2000-07-21 16:30:00-12:00,47.15363,-44.87292,0.22,162.0,50194.0,-134.0,75.2,0 days 03:55:00
2000-07-21 16:31:00-12:00,47.15279,-44.87143,0.22,162.0,50194.0,-133.0,75.3,0 days 03:56:00
2000-07-21 16:32:00-12:00,47.15192,-44.86999,0.22,162.0,50185.0,-141.0,75.3,0 days 03:57:00
2000-07-21 16:33:00-12:00,47.15106,-44.86854,0.22,162.0,50188.0,-138.0,75.2,0 days 03:58:00
2000-07-21 16:34:00-12:00,47.15014,-44.86712,0.22,162.0,50204.0,-121.0,75.4,0 days 03:59:00
2000-07-21 16:35:00-12:00,47.14922,-44.86562,0.219,161.0,50195.0,-129.0,75.4,0 days 04:00:00
2000-07-21 16:36:00-12:00,47.14834,-44.8642,0.219,161.0,50189.0,-134.0,75.3,0 days 04:01:00
2000-07-21 16:37:00-12:00,47.1475,-44.86279,0.22,162.0,50188.0,-135.0,75.4,0 days 04:02:00
2000-07-21 16:38:00-12:00,47.14666,-44.86133,0.219,161.0,50184.0,-138.0,75.5,0 days 04:03:00
2000-07-21 16:39:00-12:00,47.14581,-44.85987,0.219,161.0,50178.0,-144.0,75.4,0 days 04:04:00
2000-07-21 16:40:00-12:00,47.14495,-44.85841,0.218,161.0,50178.0,-143.0,75.6,0 days 04:05:00
2000-07-21 16:41:00-12:00,47.14409,-44.85698,0.218,161.0,50175.0,-145.0,75.8,0 days 04:06:00
2000-07-21 16:42:00-12:00,47.14325,-44.85561,0.218,161.0,50174.0,-146.0,76.1,0 days 04:07:00
2000-07-21 16:43:00-12:00,47.14245,-44.85426,0.218,161.0,50175.0,-144.0,76.1,0 days 04:08:00
2000-07-21 16:44:00-12:00,47.14164,-44.85284,0.218,161.0,50174.0,-144.0,76.0,0 days 04:09:00
2000-07-21 16:45:00-12:00,47.14079,-44.85143,0.218,161.0,50174.0,-144.0,75.8,0 days 04:10:00
2000-07-21 16:46:00-12:00,47.13993,-44.84999,0.217,160.0,50173.0,-144.0,75.8,0 days 04:11:00
2000-07-21 16:47:00-12:00,47.13909,-44.84853,0.218,161.0,50171.0,-146.0,75.9,0 days 04:12:00
2000-07-21 16:48:00-12:00,47.13826,-44.84706,0.217,160.0,50172.0,-144.0,76.1,0 days 04:13:00
2000-07-21 16:49:00-12:00,47.1374,-44.84557,0.216,159.0,50170.0,-146.0,76.1,0 days 04:14:00
2000-07-21 16:50:00-12:00,47.13653,-44.84404,0.216,159.0,50171.0,-144.0,76.3,0 days 04:15:00
2000-07-21 16:51:00-12:00,47.13564,-44.84251,0.216,159.0,50176.0,-138.0,76.4,0 days 04:16:00
2000-07-21 16:52:00-12:00,47.13475,-44.84102,0.215,158.0,50175.0,-138.0,76.4,0 days 04:17:00
2000-07-21 16:53:00-12:00,47.13382,-44.83951,0.215,158.0,50174.0,-139.0,76.5,0 days 04:18:00
2000-07-21 16:54:00-12:00,47.13291,-44.83802,0.214,157.0,50170.0,-142.0,76.6,0 days 04:19:00
2000-07-21 16:55:00-12:00,47.13204,-44.83652,0.215,158.0,50170.0,-142.0,76.6,0 days 04:20:00
2000-07-21 16:56:00-12:00,47.13118,-44.83503,0.215,158.0,50170.0,-142.0,76.8,0 days 04:21:00
2000-07-21 16:57:00-12:00,47.13031,-44.83351,0.216,159.0,50171.0,-140.0,76.9,0 days 04:22:00
2000-07-21 16:58:00-12:00,47.12943,-44.832,0.216,159.0,50169.0,-141.0,77.1,0 days 04:23:00
2000-07-21 16:59:00-12:00,47.12854,-44.83048,0.216,159.0,50169.0,-140.0,77.2,0 days 04:24:00
2000-07-21 17:00:00-12:00,47.12769,-44.82896,0.214,157.0,50173.0,-136.0,77.3,0 days 04:25:00
2000-07-21 17:10:00-12:00,47.119,-44.81408,0.212,156.0,50198.0,-104.0,77.9,0 days 04:35:00
2000-07-21 17:11:00-12:00,47.11814,-44.81256,0.21,155.0,50203.0,-99.0,77.9,0 days 04:36:00
