time,a_z,a_y,a_x,w_z,w_y,w_x
2023-08-06 10:48:05-04:00,-0.6826722860336304,9.767860984802246,0.1830509290099143,0.0036346482113003,0.0027183502708794,0.0017104226863011
2023-08-06 10:48:06-04:00,-0.6994092395263058,9.748252630233765,0.1460049096349393,0.0014344425456199,-0.0008181230716997,-0.0021462095067233
2023-08-06 10:48:07-04:00,-0.6945711569352584,9.760269165039062,0.1961353207927789,0.0027979809874523,0.0025879960490523,0.0035833792623764
2023-08-06 10:48:08-04:00,-0.6796257229787963,9.752846053668431,0.1757763242016413,-0.0004692555987276,-0.0012661570220106,0.0002554526806554
2023-08-06 10:48:09-04:00,-0.6635916741298777,9.759853499276298,0.1806687921219106,-0.0016798793990996,-0.0005672320299449,0.001434442417511
2023-08-06 10:48:10-04:00,-0.6892743148586967,9.75017577084628,0.1513786613708361,-0.0017535104515055,-0.0008672104418759,-0.0022252948058718
2023-08-06 10:48:11-04:00,-0.6914830143962588,9.753316027777537,0.1528949569910764,-1.0908317563000008e-05,-0.0001308997057744,-5.456973217328316e-12
2023-08-06 10:48:12-04:00,-0.693555368908814,9.75390350818634,0.1500427983701228,-0.0001915895549411,-0.0002054728501455,-8.052314277102547e-05
2023-08-06 10:48:13-04:00,-0.6976818171414462,9.75430896065452,0.1541956660422411,8.181230571478034e-05,-6.817692545674644e-05,-0.0001118101559508
2023-08-06 10:48:14-04:00,-0.6960336480821881,9.753486905779155,0.1539952276008469,0.0001118101590691,-0.0001336267713278,2.727076987083917e-06
2023-08-06 10:48:15-04:00,-0.6944099473101752,9.751500027520317,0.1554907416658741,6.941650988830908e-05,1.943661693736909e-05,0.0001166197246427
2023-08-06 10:48:16-04:00,-0.6925481276078658,9.755037567832254,0.1557509999383579,-7.635814862234284e-05,9.272061392298572e-05,-0.000158170465251
2023-08-06 10:48:17-04:00,-0.6962686564241137,9.753369433539254,0.1535145289131572,-0.0001936224762175,6.544985028865894e-05,-3.54520000525732e-05
2023-08-06 10:48:18-04:00,-0.7069936330829348,9.760355608803886,0.1478849846337522,-0.0001305030039723,0.0001110664269865,2.498993205583273e-05
2023-08-06 10:48:19-04:00,-0.6868488636883823,9.752971076965332,0.1568930293391035,-4.636029396871964e-05,-0.0002699806238004,5.181446899119288e-05
2023-08-06 10:48:20-04:00,-0.6887269914150238,9.753978371620178,0.1510576108204466,0.0002999784665007,-7.090400530224105e-05,-8.726646020867499e-05
2023-08-06 10:48:21-04:00,-0.6790061507906232,9.750271575791496,0.1419029276585206,-0.002635050549394,0.0001610462847483,-9.995976129590184e-05
2023-08-06 10:48:22-04:00,-0.6931601273162025,9.754576512745448,0.1324705066716497,0.0004445135715026,0.0003381575523754,-3.2724941255367905e-05
2023-08-06 10:48:23-04:00,-0.7271896779537201,9.773440603776413,0.1331714579645036,0.0002372558706805,0.0035124750762146,-0.0007717627811091
2023-08-06 10:48:24-04:00,-0.6905216170208794,9.75621087210519,0.140813339451727,-0.0001693762571614,0.000261006050542,0.0002748893536838
2023-08-06 10:48:25-04:00,-0.6950081565550396,9.752461433410645,0.1369036376875425,-0.0001390809323181,-0.0002972513879545,0.0003163409255648
2023-08-06 10:48:26-04:00,-0.6844125292517922,9.75138312253085,0.1393601661378686,-0.0002399827603117,0.0001527163063396,9.544770026488211e-05
2023-08-06 10:48:27-04:00,-0.689688398369721,9.754597868238177,0.1425972741895488,-6.108652477532909e-05,4.4426569101314574e-05,7.496982447759636e-05
2023-08-06 10:48:28-04:00,-0.690628434930529,9.75421326501029,0.1396596572761024,-0.0001527163136155,-1.0394178581147268e-12,0.0001718058494069
2023-08-06 10:48:29-04:00,-0.6838469581170515,9.75639717795632,0.1367063076150688,-0.0001990765943316,3.817908587476423e-05,-6.817694624520364e-05
2023-08-06 10:48:30-04:00,-0.6880433335900307,9.75263237953186,0.1335814601874776,1.3883313195863611e-05,0.0001943662146169,-5.553321997550867e-06
2023-08-06 10:48:31-04:00,-0.6833751925400325,9.755602053233556,0.135301302719329,-7.908524120077503e-05,0.0001254455442644,-9.544769532762144e-05
2023-08-06 10:48:32-04:00,-0.6856850840828635,9.75391731262207,0.1322795861146666,6.817692155890179e-05,-2.1816618495258927e-05,-5.999569761376072e-05
2023-08-06 10:48:33-04:00,-0.6872314832040242,9.754352263041906,0.1347671896219253,4.090615220774821e-05,-0.0001472621552238,-7.363108021048929e-05
2023-08-06 10:48:34-04:00,-0.6852232239076069,9.753924931798664,0.1322675445782286,-0.0001110664076722,7.219316374339272e-05,2.4989938141178183e-05
2023-08-06 10:48:35-04:00,-0.6846735737540505,9.753514966097743,0.1347811738198453,8.99935426527143e-05,-0.0001527163112768,0.0001772600044205
2023-08-06 10:48:36-04:00,-0.685404825423445,9.753070388521468,0.1307720301140631,0.0001199913939282,6.817692363775893e-05,-0.0001009018508609
2023-08-06 10:48:37-04:00,-0.6814417083348546,9.754736747060504,0.1332823570285524,1.388329970226548e-05,8.885312841316363e-05,2.498993946408728e-05
2023-08-06 10:48:38-04:00,-0.6857503424991261,9.755973035638982,0.1440587996081872,-0.0003845178486828,0.0005290529432906,0.0011590077013222
2023-08-06 10:48:39-04:00,-0.7076025222029004,9.772672159331185,0.1020367913879454,-0.0012517284046355,-0.0020698514105918,-0.0013580842158782
2023-08-06 10:48:40-04:00,-0.6771047157900674,9.751574771744863,0.1217455346403377,-0.000111066415345,6.941649083853274e-05,0.0001138430874561
2023-08-06 10:48:41-04:00,-0.7278313930739057,9.776366372541949,0.1150403900918635,-0.0002917972508709,-0.0001063560544675,-0.0001336265933267
2023-08-06 10:48:42-04:00,-0.6739855012191194,9.749780195099968,0.1193313466750883,0.0005399612902173,-0.0003299763237529,0.0001499892353292
2023-08-06 10:48:43-04:00,-0.6906391179987362,9.756520662988937,0.1209977768927014,-0.0001499395912767,-0.0004414889516986,-0.0001388329245276
2023-08-06 10:48:44-04:00,-0.6811853301312242,9.749352949006218,0.1221194128655562,0.0001063560256235,0.0003136139234162,-4.090609477965167e-05
2023-08-06 10:48:45-04:00,-0.6833901454101909,9.75637545152144,0.1184447216303934,0.0001090831023507,0.0001227184397326,0.0002672535561682
2023-08-06 10:48:46-04:00,-0.6799034630613667,9.75004724093846,0.1166501043917378,-0.000508128844773,-0.0007191549319858,-0.0001582695785063
