,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,DT
2001-12-26 05:14:00+05:00,-47.69128,101.32846,3.789,2816.0,61453.0,227.0,33.0,0 days 00:02:00
2001-12-26 05:15:00+05:00,-47.69251,101.32738,3.787,2814.0,61456.0,230.0,32.8,0 days 00:01:00
2001-12-26 05:16:00+05:00,-47.69361,101.32631,3.786,2814.0,61449.0,224.0,33.1,0 days 00:01:00
2001-12-26 05:17:00+05:00,-47.69468,101.32531,3.784,2812.0,61449.0,224.0,33.0,0 days 00:01:00
2001-12-26 05:18:00+05:00,-47.69574,101.32422,3.776,2806.0,61255.0,30.0,33.2,0 days 00:01:00
2001-12-26 05:22:00+05:00,-47.70043,101.31969,3.924,2918.0,61975.0,751.0,32.5,0 days 00:04:00
2001-12-26 05:23:00+05:00,-47.70164,101.31851,3.914,2911.0,61459.0,235.0,32.6,0 days 00:01:00
2001-12-26 05:24:00+05:00,-47.70288,101.3173,3.943,2932.0,61460.0,236.0,32.7,0 days 00:01:00
2001-12-26 05:25:00+05:00,-47.70414,101.31608,3.956,2942.0,61460.0,237.0,32.5,0 days 00:01:00
2001-12-26 05:26:00+05:00,-47.70533,101.31494,3.956,2942.0,61466.0,243.0,32.4,0 days 00:01:00
2001-12-26 05:27:00+05:00,-47.70656,101.31373,3.952,2939.0,61463.0,240.0,32.4,0 days 00:01:00
2001-12-26 05:30:00+05:00,-47.67798,101.341,4.041,3006.0,61447.0,220.0,32.8,0 days 00:03:00
2001-12-26 05:31:00+05:00,-47.71145,101.30919,3.943,2932.0,61490.0,267.0,31.7,0 days 00:01:00
2001-12-26 05:32:00+05:00,-47.71267,101.30802,3.949,2937.0,61495.0,272.0,31.7,0 days 00:01:00
2001-12-26 05:33:00+05:00,-47.71389,101.30676,3.953,2940.0,61498.0,275.0,31.5,0 days 00:01:00
2001-12-26 05:34:00+05:00,-47.71512,101.3056,3.954,2941.0,61500.0,278.0,31.4,0 days 00:01:00
2001-12-26 05:38:00+05:00,-47.72,101.30107,3.97,2953.0,61507.0,285.0,31.8,0 days 00:04:00
2001-12-26 05:39:00+05:00,-47.72119,101.29994,3.975,2956.0,61512.0,290.0,31.8,0 days 00:01:00
2001-12-26 05:40:00+05:00,-47.72238,101.29877,3.983,2962.0,61514.0,293.0,32.0,0 days 00:01:00
2001-12-26 05:41:00+05:00,-47.72362,101.29755,3.983,2962.0,61518.0,297.0,31.8,0 days 00:01:00
2001-12-26 05:44:00+05:00,-47.72711,101.2943,3.904,2903.0,61530.0,309.0,32.1,0 days 00:03:00
2001-12-26 05:45:00+05:00,-47.72828,101.29306,3.875,2881.0,61534.0,314.0,32.2,0 days 00:01:00
2001-12-26 05:48:00+05:00,-47.732,101.28939,3.716,2761.0,61554.0,334.0,31.4,0 days 00:03:00
2001-12-26 05:50:00+05:00,-47.73435,101.28725,3.908,2906.0,61558.0,338.0,31.0,0 days 00:02:00
2001-12-26 05:51:00+05:00,-47.73561,101.28611,3.979,2959.0,61562.0,343.0,30.8,0 days 00:01:00
2001-12-26 05:52:00+05:00,-47.73687,101.28495,4.046,3009.0,61543.0,324.0,30.6,0 days 00:01:00
2001-12-26 05:55:00+05:00,-47.74045,101.2818,4.08,3035.0,61566.0,348.0,30.7,0 days 00:03:00
2001-12-26 05:59:00+05:00,-47.74551,101.27698,4.179,3109.0,61561.0,342.0,30.6,0 days 00:04:00
2001-12-26 06:00:00+05:00,-47.7468,101.27586,4.193,3120.0,61562.0,344.0,30.4,0 days 00:01:00
2001-12-26 06:10:00+05:00,-47.74799,101.27477,4.042,3007.0,61559.0,341.0,30.4,0 days 00:10:00
2001-12-26 06:18:00+05:00,-47.76874,101.25494,3.922,2917.0,61515.0,300.0,29.5,0 days 00:08:00
2001-12-26 06:19:00+05:00,-47.77,101.25376,3.922,2917.0,61513.0,298.0,29.2,0 days 00:01:00
2001-12-26 06:20:00+05:00,-47.74924,101.27358,3.964,2948.0,61558.0,340.0,30.4,0 days 00:01:00
2001-12-26 06:21:00+05:00,-47.77244,101.25158,3.751,2787.0,61492.0,277.0,28.9,0 days 00:01:00
2001-12-26 06:22:00+05:00,-47.77365,101.25049,3.801,2826.0,61490.0,275.0,29.0,0 days 00:01:00
2001-12-26 06:23:00+05:00,-47.77476,101.24941,3.951,2938.0,61480.0,265.0,28.9,0 days 00:01:00
2001-12-26 06:24:00+05:00,-47.77591,101.24826,3.986,2965.0,61474.0,260.0,29.3,0 days 00:01:00
2001-12-26 06:26:00+05:00,-47.77839,101.24596,4.059,3019.0,61454.0,240.0,29.6,0 days 00:02:00
2001-12-26 06:27:00+05:00,-47.77959,101.24484,3.965,2949.0,61447.0,233.0,29.4,0 days 00:01:00
2001-12-26 06:28:00+05:00,-47.78075,101.24374,4.212,3135.0,61439.0,226.0,29.4,0 days 00:01:00
2001-12-26 06:30:00+05:00,-47.75051,101.27238,4.013,2985.0,61559.0,341.0,30.3,0 days 00:02:00
2001-12-26 06:31:00+05:00,-47.7843,101.24026,4.21,3134.0,61412.0,199.0,30.0,0 days 00:01:00
2001-12-26 06:32:00+05:00,-47.78549,101.2391,4.182,3111.0,61407.0,194.0,30.0,0 days 00:01:00
2001-12-26 06:33:00+05:00,-47.78669,101.23794,4.024,2993.0,61401.0,188.0,30.3,0 days 00:01:00
2001-12-26 06:34:00+05:00,-47.78788,101.23676,4.003,2977.0,61360.0,148.0,30.4,0 days 00:01:00
2001-12-26 06:35:00+05:00,-47.7891,101.23558,4.029,2997.0,61390.0,177.0,30.1,0 days 00:01:00
2001-12-26 06:39:00+05:00,-47.79364,101.23121,3.996,2972.0,61383.0,171.0,30.1,0 days 00:04:00
2001-12-26 06:41:00+05:00,-47.79607,101.22886,3.92,2915.0,61386.0,175.0,30.8,0 days 00:02:00
2001-12-26 06:42:00+05:00,-47.7973,101.22775,3.896,2897.0,61392.0,180.0,30.9,0 days 00:01:00
2001-12-26 06:44:00+05:00,-47.79965,101.2255,3.813,2835.0,61400.0,189.0,31.2,0 days 00:02:00
2001-12-26 06:48:00+05:00,-47.80452,101.22098,3.97,2953.0,61422.0,211.0,30.4,0 days 00:04:00
2001-12-26 06:49:00+05:00,-47.80572,101.21984,4.038,3003.0,61425.0,214.0,30.5,0 days 00:01:00
2001-12-26 06:50:00+05:00,-47.80693,101.2187,4.028,2996.0,61437.0,227.0,30.6,0 days 00:01:00
2001-12-26 06:53:00+05:00,-47.81051,101.21536,3.877,2883.0,61436.0,226.0,31.0,0 days 00:03:00
2001-12-26 06:54:00+05:00,-47.81165,101.21435,3.803,2827.0,61439.0,229.0,30.7,0 days 00:01:00
2001-12-26 06:56:00+05:00,-47.81427,101.21284,3.846,2859.0,61433.0,224.0,29.7,0 days 00:02:00
2001-12-26 06:57:00+05:00,-47.81577,101.21238,3.942,2931.0,61430.0,221.0,29.2,0 days 00:01:00
2001-12-26 06:58:00+05:00,-47.81732,101.21214,3.942,2931.0,61423.0,213.0,28.8,0 days 00:01:00
2001-12-26 06:59:00+05:00,-47.81883,101.21213,4.06,3020.0,61425.0,214.0,28.5,0 days 00:01:00
