,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,DT
2001-10-15 07:11:00-12:00,-21.7681,84.49691,5.515,4144.0,49682.0,290.0,37.6,0 days 00:01:00
2001-10-15 07:12:00-12:00,-21.76944,84.4996,5.515,4144.0,49685.0,292.0,38.2,0 days 00:01:00
2001-10-15 07:14:00-12:00,-21.77204,84.50505,5.527,4153.0,49693.0,297.0,41.4,0 days 00:02:00
2001-10-15 07:16:00-12:00,-21.77459,84.5103,5.522,4150.0,49233.0,-166.0,36.5,0 days 00:02:00
2001-10-15 07:17:00-12:00,-21.7759,84.51302,5.497,4131.0,49699.0,299.0,39.3,0 days 00:01:00
2001-10-15 07:18:00-12:00,-21.77722,84.51573,5.491,4126.0,49699.0,297.0,36.0,0 days 00:01:00
2001-10-15 07:19:00-12:00,-21.77855,84.51848,5.484,4121.0,49698.0,295.0,36.9,0 days 00:01:00
2001-10-15 07:20:00-12:00,-21.7799,84.52127,5.594,4205.0,49696.0,292.0,34.5,0 days 00:01:00
2001-10-15 07:21:00-12:00,-21.78121,84.524,5.649,4247.0,49695.0,289.0,34.5,0 days 00:01:00
2001-10-15 07:22:00-12:00,-21.78251,84.52672,5.615,4220.0,49692.0,285.0,36.8,0 days 00:01:00
2001-10-15 07:24:00-12:00,-21.78522,84.53216,5.602,4211.0,49685.0,274.0,39.6,0 days 00:02:00
2001-10-15 07:25:00-12:00,-21.78673,84.53479,5.595,4205.0,49681.0,269.0,38.7,0 days 00:01:00
2001-10-15 07:26:00-12:00,-21.78825,84.53745,5.618,4223.0,49675.0,262.0,38.0,0 days 00:01:00
2001-10-15 07:27:00-12:00,-21.78974,84.54008,5.617,4222.0,49672.0,257.0,35.9,0 days 00:01:00
2001-10-15 07:29:00-12:00,-21.79273,84.54542,6.044,4549.0,49660.0,243.0,34.2,0 days 00:02:00
2001-10-15 07:30:00-12:00,-21.75758,84.47541,5.63,4231.0,49607.0,226.0,39.5,0 days 00:01:00
2001-10-15 07:31:00-12:00,-21.79568,84.55078,7.141,5393.0,49651.0,231.0,31.5,0 days 00:01:00
