,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,DT
2002-01-01 00:11:00+05:00,-48.37563,105.96017,4.596,3417.0,62218.0,-357.0,26.6,0 days 00:01:00
2002-01-01 00:12:00+05:00,-48.37542,105.96246,4.647,3456.0,62228.0,-347.0,27.9,0 days 00:01:00
2002-01-01 00:13:00+05:00,-48.37525,105.96477,4.62,3436.0,62239.0,-337.0,28.1,0 days 00:01:00
2002-01-01 00:14:00+05:00,-48.37503,105.96708,4.625,3440.0,62250.0,-326.0,26.8,0 days 00:01:00
2002-01-01 00:15:00+05:00,-48.37485,105.96938,4.599,3419.0,62262.0,-315.0,26.6,0 days 00:01:00
2002-01-01 00:16:00+05:00,-48.37463,105.97168,4.588,3411.0,62277.0,-300.0,27.8,0 days 00:01:00
2002-01-01 00:17:00+05:00,-48.37444,105.97402,4.51,3352.0,62293.0,-285.0,27.5,0 days 00:01:00
2002-01-01 00:18:00+05:00,-48.37424,105.97633,4.519,3359.0,62306.0,-273.0,27.5,0 days 00:01:00
2002-01-01 00:19:00+05:00,-48.37401,105.97865,4.4,3269.0,62322.0,-257.0,27.5,0 days 00:01:00
2002-01-01 00:20:00+05:00,-48.37384,105.98095,4.251,3157.0,62337.0,-243.0,27.8,0 days 00:01:00
2002-01-01 00:21:00+05:00,-48.37367,105.98322,3.06,2263.0,62348.0,-232.0,28.4,0 days 00:01:00
2002-01-01 00:22:00+05:00,-48.37351,105.98552,4.251,3157.0,62362.0,-219.0,26.9,0 days 00:01:00
2002-01-01 00:23:00+05:00,-48.3733,105.98784,4.311,3202.0,62377.0,-204.0,27.7,0 days 00:01:00
2002-01-01 00:24:00+05:00,-48.37318,105.99013,4.375,3250.0,62391.0,-191.0,24.9,0 days 00:01:00
2002-01-01 00:25:00+05:00,-48.37299,105.99243,4.412,3278.0,62403.0,-179.0,27.5,0 days 00:01:00
2002-01-01 00:26:00+05:00,-48.3728,105.99472,4.479,3329.0,62417.0,-166.0,24.1,0 days 00:01:00
2002-01-01 00:27:00+05:00,-48.37262,105.997,4.476,3327.0,62429.0,-154.0,25.1,0 days 00:01:00
2002-01-01 00:28:00+05:00,-48.37244,105.99927,4.463,3316.0,62443.0,-141.0,25.2,0 days 00:01:00
2002-01-01 00:29:00+05:00,-48.37228,106.00154,4.529,3367.0,62452.0,-122.0,25.7,0 days 00:01:00
2002-01-01 00:30:00+05:00,-48.3721,106.00382,4.574,3400.0,62469.0,-106.0,25.7,0 days 00:01:00
2002-01-01 00:31:00+05:00,-48.37191,106.00608,4.574,3400.0,62481.0,-93.0,25.0,0 days 00:01:00
2002-01-01 00:32:00+05:00,-48.37172,106.00836,4.558,3388.0,62496.0,-79.0,25.5,0 days 00:01:00
2002-01-01 00:33:00+05:00,-48.37156,106.01064,4.573,3400.0,62508.0,-67.0,25.3,0 days 00:01:00
2002-01-01 00:34:00+05:00,-48.37137,106.0129,4.585,3409.0,62520.0,-56.0,26.4,0 days 00:01:00
2002-01-01 00:35:00+05:00,-48.37117,106.01518,4.557,3388.0,62531.0,-46.0,25.5,0 days 00:01:00
2002-01-01 00:36:00+05:00,-48.37101,106.01743,4.569,3397.0,62540.0,-38.0,26.4,0 days 00:01:00
2002-01-01 00:37:00+05:00,-48.3708,106.01969,4.54,3375.0,62552.0,-26.0,24.4,0 days 00:01:00
2002-01-01 00:38:00+05:00,-48.37063,106.02195,4.561,3391.0,62566.0,-12.0,25.2,0 days 00:01:00
2002-01-01 00:39:00+05:00,-48.37051,106.02423,4.553,3385.0,62574.0,-5.0,26.6,0 days 00:01:00
2002-01-01 00:40:00+05:00,-48.3703,106.02649,4.549,3382.0,62583.0,4.0,24.4,0 days 00:01:00
2002-01-01 00:41:00+05:00,-48.37016,106.02879,4.554,3386.0,62593.0,13.0,23.7,0 days 00:01:00
2002-01-01 00:42:00+05:00,-48.36997,106.03106,4.537,3373.0,62598.0,18.0,24.8,0 days 00:01:00
2002-01-01 00:43:00+05:00,-48.36978,106.03334,4.547,3380.0,62612.0,31.0,25.5,0 days 00:01:00
2002-01-01 00:44:00+05:00,-48.36962,106.0356,4.512,3354.0,62622.0,41.0,24.7,0 days 00:01:00
2002-01-01 00:45:00+05:00,-48.36943,106.03784,5.621,4196.0,62629.0,46.0,22.9,0 days 00:01:00
2002-01-01 00:46:00+05:00,-48.36928,106.04012,4.542,3376.0,62640.0,57.0,25.4,0 days 00:01:00
2002-01-01 00:47:00+05:00,-48.36908,106.04241,4.519,3359.0,62647.0,64.0,25.3,0 days 00:01:00
2002-01-01 00:48:00+05:00,-48.36891,106.04472,4.503,3347.0,62656.0,72.0,24.3,0 days 00:01:00
2002-01-01 00:49:00+05:00,-48.36871,106.04702,4.471,3323.0,62662.0,78.0,24.4,0 days 00:01:00
2002-01-01 00:50:00+05:00,-48.36857,106.04931,4.465,3318.0,62668.0,83.0,24.6,0 days 00:01:00
2002-01-01 00:51:00+05:00,-48.36839,106.05161,6.355,4756.0,62672.0,87.0,23.9,0 days 00:01:00
2002-01-01 00:52:00+05:00,-48.3682,106.05391,6.646,4980.0,62679.0,93.0,24.0,0 days 00:01:00
2002-01-01 00:53:00+05:00,-48.36803,106.05619,6.477,4851.0,62684.0,98.0,24.0,0 days 00:01:00
2002-01-01 00:54:00+05:00,-48.36786,106.05849,5.65,4218.0,62689.0,102.0,22.8,0 days 00:01:00
2002-01-01 00:55:00+05:00,-48.36766,106.06081,6.618,4959.0,62695.0,107.0,24.4,0 days 00:01:00
2002-01-01 00:56:00+05:00,-48.36747,106.0631,4.313,3204.0,62700.0,112.0,24.7,0 days 00:01:00
2002-01-01 00:57:00+05:00,-48.3673,106.06545,4.264,3167.0,62705.0,117.0,24.0,0 days 00:01:00
2002-01-01 00:58:00+05:00,-48.36714,106.06776,4.274,3175.0,62707.0,118.0,22.2,0 days 00:01:00
2002-01-01 00:59:00+05:00,-48.36694,106.07005,4.268,3170.0,62711.0,122.0,22.5,0 days 00:01:00
2002-01-01 01:00:00+05:00,-48.36676,106.07234,4.274,3175.0,62717.0,127.0,24.3,0 days 00:01:00
2002-01-01 01:10:00+05:00,-48.36658,106.07464,4.275,3175.0,62720.0,129.0,22.5,0 days 00:10:00
2002-01-01 01:11:00+05:00,-48.36452,106.09743,4.282,3181.0,62754.0,158.0,22.2,0 days 00:01:00
2002-01-01 01:12:00+05:00,-48.3644,106.09974,4.288,3185.0,62758.0,161.0,20.8,0 days 00:01:00
2002-01-01 01:13:00+05:00,-48.36433,106.10202,4.288,3185.0,62759.0,162.0,22.4,0 days 00:01:00
2002-01-01 01:14:00+05:00,-48.36412,106.10427,4.299,3193.0,62762.0,164.0,22.7,0 days 00:01:00
2002-01-01 01:15:00+05:00,-48.36401,106.10652,4.306,3199.0,62762.0,164.0,22.1,0 days 00:01:00
2002-01-01 01:16:00+05:00,-48.36385,106.10878,4.303,3196.0,62765.0,166.0,21.4,0 days 00:01:00
2002-01-01 01:17:00+05:00,-48.36369,106.11104,4.306,3199.0,62767.0,168.0,23.3,0 days 00:01:00
2002-01-01 01:18:00+05:00,-48.36349,106.11329,4.326,3213.0,62768.0,168.0,22.4,0 days 00:01:00
2002-01-01 01:19:00+05:00,-48.3633,106.1155,4.302,3195.0,62771.0,171.0,22.3,0 days 00:01:00
2002-01-01 01:20:00+05:00,-48.36308,106.11772,4.318,3207.0,62774.0,173.0,23.3,0 days 00:01:00
2002-01-01 01:21:00+05:00,-48.36296,106.11997,4.336,3221.0,62775.0,174.0,23.6,0 days 00:01:00
2002-01-01 01:22:00+05:00,-48.36274,106.1222,4.308,3200.0,62776.0,174.0,22.1,0 days 00:01:00
2002-01-01 01:23:00+05:00,-48.36256,106.12445,4.31,3201.0,62778.0,176.0,20.2,0 days 00:01:00
2002-01-01 01:24:00+05:00,-48.36242,106.1267,4.318,3207.0,62780.0,177.0,22.9,0 days 00:01:00
2002-01-01 01:25:00+05:00,-48.36224,106.12892,4.315,3205.0,62781.0,178.0,23.1,0 days 00:01:00
2002-01-01 01:26:00+05:00,-48.36208,106.13113,4.318,3207.0,62781.0,177.0,21.4,0 days 00:01:00
2002-01-01 01:27:00+05:00,-48.36192,106.13337,4.319,3208.0,62783.0,178.0,21.4,0 days 00:01:00
2002-01-01 01:28:00+05:00,-48.36171,106.13558,4.317,3207.0,62783.0,178.0,21.9,0 days 00:01:00
2002-01-01 01:29:00+05:00,-48.36156,106.13781,4.306,3199.0,62783.0,178.0,23.0,0 days 00:01:00
2002-01-01 01:30:00+05:00,-48.36142,106.14001,4.315,3205.0,62785.0,179.0,22.3,0 days 00:01:00
2002-01-01 01:31:00+05:00,-48.36124,106.14221,4.313,3204.0,62786.0,179.0,21.5,0 days 00:01:00
2002-01-01 01:32:00+05:00,-48.36106,106.14437,4.307,3199.0,62788.0,181.0,23.5,0 days 00:01:00
2002-01-01 01:33:00+05:00,-48.36089,106.14657,4.305,3198.0,62789.0,181.0,22.8,0 days 00:01:00
2002-01-01 01:34:00+05:00,-48.36072,106.14877,4.291,3187.0,62790.0,182.0,22.4,0 days 00:01:00
2002-01-01 01:35:00+05:00,-48.36055,106.15098,4.286,3183.0,62793.0,184.0,22.7,0 days 00:01:00
