,LAT,LON,CORR_DEPTH,MAG_TOT,MAG_TOT2,MAG_RES,GRA_OBS,EOTVOS,FREEAIR,LINEID,DT
2017-09-20 12:47:00+00:00,-27.25344,72.60864,3255.6,47016.4,47006.4,-85.6,979125.8,35.8,11.0,7-114,0 days 00:01:00
2017-09-20 12:48:00+00:00,-27.25517,72.61032,3253.3,47010.2,47006.2,-80.8,979126.4,35.6,11.1,7-114,0 days 00:01:00
2017-09-20 12:49:00+00:00,-27.25689,72.61197,3253.6,47017.6,47014.7,-77.9,979127.6,35.5,11.3,7-114,0 days 00:01:00
2017-09-20 12:50:00+00:00,-27.25861,72.61361,3193.8,47021.5,47015.9,-73.6,979127.1,35.3,11.7,7-114,0 days 00:01:00
2017-09-20 12:51:00+00:00,-27.26031,72.61524,3224.6,47031.2,47024.9,-70.4,979128.3,35.2,11.9,7-114,0 days 00:01:00
2017-09-20 12:52:00+00:00,-27.26203,72.61685,3228.5,47040.2,47016.5,-61.0,979128.3,34.7,12.2,7-114,0 days 00:01:00
2017-09-20 12:53:00+00:00,-27.26375,72.61848,3219.4,47039.4,47034.9,-59.0,979128.3,34.8,12.5,7-114,0 days 00:01:00
2017-09-20 12:54:00+00:00,-27.26546,72.6201,3199.7,47048.6,47043.6,-52.8,979129.0,34.6,12.8,7-114,0 days 00:01:00
2017-09-20 12:55:00+00:00,-27.26715,72.6217,3176.5,47061.2,47050.8,-47.5,979130.3,34.7,13.2,7-114,0 days 00:01:00
2017-09-20 12:56:00+00:00,-27.26882,72.6233,3127.6,47061.1,47071.0,-40.0,979130.1,34.9,13.4,7-114,0 days 00:01:00
2017-09-20 12:57:00+00:00,-27.27051,72.62492,3156.2,47069.5,47064.3,-35.7,979130.8,34.8,13.8,7-114,0 days 00:01:00
2017-09-20 12:58:00+00:00,-27.27221,72.62653,3154.9,47073.2,47074.1,-30.8,979131.3,34.6,13.9,7-114,0 days 00:01:00
2017-09-20 12:59:00+00:00,-27.27387,72.62812,3155.0,47079.7,47073.4,-24.8,979130.9,34.0,14.2,7-114,0 days 00:01:00
2017-09-20 13:00:00+00:00,-27.27553,72.6297,3145.7,47086.5,47100.5,-19.3,979131.8,33.6,14.5,7-114,0 days 00:01:00
2017-09-20 13:01:00+00:00,-27.27719,72.63126,3147.1,47089.6,47093.1,-16.5,979131.8,33.1,14.8,7-114,0 days 00:01:00
2017-09-20 13:02:00+00:00,-27.27888,72.63281,3141.7,47070.3,47092.7,-13.9,979133.3,33.6,14.9,7-114,0 days 00:01:00
2017-09-20 13:03:00+00:00,-27.2806,72.63437,3135.2,47098.1,47099.1,-11.8,979132.4,33.7,15.3,7-114,0 days 00:01:00
2017-09-20 13:04:00+00:00,-27.28174,72.63541,3124.5,47100.6,47096.4,-12.2,979132.9,33.7,15.7,7-114,0 days 00:01:00
2017-09-20 13:05:00+00:00,-27.28401,72.63751,3070.4,47107.6,47099.4,-4.7,979133.8,33.7,16.2,7-114,0 days 00:01:00
2017-09-20 13:06:00+00:00,-27.28571,72.6391,3052.5,47104.8,47107.4,-4.7,979134.4,34.7,16.8,7-114,0 days 00:01:00
2017-09-20 13:07:00+00:00,-27.28742,72.64073,3018.2,47108.6,47094.2,-3.5,979135.7,35.6,16.9,7-114,0 days 00:01:00
2017-09-20 13:08:00+00:00,-27.28913,72.64238,3026.7,47113.0,47110.3,-3.9,979135.2,35.6,17.1,7-114,0 days 00:01:00
2017-09-20 13:09:00+00:00,-27.29084,72.64402,3000.3,47114.0,47110.9,-3.9,979135.3,34.9,17.2,7-114,0 days 00:01:00
2017-09-20 13:10:00+00:00,-27.29255,72.64563,2989.4,47110.6,47112.5,-3.8,979135.7,34.8,17.3,7-114,0 days 00:01:00
2017-09-20 13:11:00+00:00,-27.29422,72.64724,2957.0,47114.9,47110.3,-2.9,979135.6,34.8,17.2,7-114,0 days 00:01:00
2017-09-20 13:12:00+00:00,-27.2959,72.64886,2959.2,47115.8,47125.0,-2.5,979136.1,34.9,17.2,7-114,0 days 00:01:00
2017-09-20 13:13:00+00:00,-27.29761,72.65048,2953.2,47130.3,47116.0,-2.2,979135.5,34.9,17.3,7-114,0 days 00:01:00
2017-09-20 13:14:00+00:00,-27.29935,72.65211,2924.0,47118.1,47116.0,-2.3,979135.8,35.2,17.4,7-114,0 days 00:01:00
2017-09-20 13:15:00+00:00,-27.30109,72.65376,2953.3,47118.6,47163.6,-2.7,979137.3,35.2,17.8,7-114,0 days 00:01:00
2017-09-20 13:16:00+00:00,-27.3028,72.6554,2962.5,47121.2,47118.8,-2.5,979137.3,35.2,18.0,7-114,0 days 00:01:00
2017-09-20 13:17:00+00:00,-27.30444,72.65703,2969.0,47106.8,47119.7,-2.9,979137.2,34.4,18.2,7-114,0 days 00:01:00
2017-09-20 13:18:00+00:00,-27.30604,72.65862,2965.8,47124.3,47121.3,-3.5,979137.4,33.7,18.2,7-114,0 days 00:01:00
2017-09-20 13:19:00+00:00,-27.30766,72.66016,2958.1,47122.9,47120.7,-3.6,979137.9,33.3,18.3,7-114,0 days 00:01:00
2017-09-20 13:20:00+00:00,-27.30932,72.6617,2939.6,47121.5,47122.5,-2.5,979138.6,33.6,18.3,7-114,0 days 00:01:00
2017-09-20 13:21:00+00:00,-27.31102,72.66328,2922.2,47123.0,47122.8,-5.2,979138.1,34.1,18.5,7-114,0 days 00:01:00
2017-09-20 13:22:00+00:00,-27.31274,72.66488,2876.1,47121.3,47122.8,-3.0,979137.9,34.4,18.6,7-114,0 days 00:01:00
