,LAT,LON,CORR_DEPTH,MAG_TOT,MAG_TOT2,MAG_RES,GRA_OBS,EOTVOS,FREEAIR,LINEID,DT
2017-09-20 23:07:00+00:00,-27.13744,72.67578,3249.9,47108.1,47102.7,7.6,979116.3,36.0,9.1,7-118,0 days 00:01:00
2017-09-20 23:08:00+00:00,-27.13914,72.67747,3268.0,47109.8,47106.6,7.1,979117.8,36.5,9.9,7-118,0 days 00:01:00
2017-09-20 23:09:00+00:00,-27.14085,72.67915,3293.8,47106.9,47104.2,6.3,979116.8,36.0,10.3,7-118,0 days 00:01:00
2017-09-20 23:10:00+00:00,-27.14254,72.68081,3281.8,47116.8,47106.3,5.2,979117.6,35.1,10.6,7-118,0 days 00:01:00
2017-09-20 23:11:00+00:00,-27.14424,72.68242,3291.8,47108.2,47103.9,4.6,979118.2,34.8,10.8,7-118,0 days 00:01:00
2017-09-20 23:12:00+00:00,-27.14598,72.68402,3294.9,47110.3,47109.8,4.8,979118.6,34.8,10.9,7-118,0 days 00:01:00
2017-09-20 23:13:00+00:00,-27.14771,72.68565,3308.7,47110.8,47117.3,5.4,979119.4,35.3,11.0,7-118,0 days 00:01:00
2017-09-20 23:14:00+00:00,-27.14939,72.68729,3325.4,47131.7,47111.6,5.1,979119.5,35.3,11.0,7-118,0 days 00:01:00
2017-09-20 23:15:00+00:00,-27.15106,72.68892,3264.3,47115.7,47113.0,5.7,979118.9,35.0,11.2,7-118,0 days 00:01:00
2017-09-20 23:16:00+00:00,-27.15276,72.69052,3303.8,47117.8,47116.4,7.0,979118.6,33.9,11.3,7-118,0 days 00:01:00
2017-09-20 23:17:00+00:00,-27.15448,72.69208,3333.6,47118.7,47116.1,7.6,979121.3,33.6,11.4,7-118,0 days 00:01:00
2017-09-20 23:18:00+00:00,-27.15619,72.69364,3307.1,47122.5,47120.1,8.1,979120.2,33.9,12.0,7-118,0 days 00:01:00
2017-09-20 23:19:00+00:00,-27.15791,72.69522,3304.7,47127.1,47120.7,10.3,979121.3,34.2,12.5,7-118,0 days 00:01:00
2017-09-20 23:20:00+00:00,-27.15964,72.69679,3289.7,47125.3,47124.6,10.2,979121.3,34.2,12.6,7-118,0 days 00:01:00
2017-09-20 23:21:00+00:00,-27.16137,72.69836,3293.8,47121.1,47122.2,12.3,979121.9,34.2,12.9,7-118,0 days 00:01:00
2017-09-20 23:22:00+00:00,-27.16309,72.69995,3253.7,47128.4,47124.2,15.3,979120.9,34.1,13.1,7-118,0 days 00:01:00
2017-09-20 23:23:00+00:00,-27.16482,72.70155,3220.3,47139.1,47136.4,14.5,979122.9,34.6,13.2,7-118,0 days 00:01:00
2017-09-20 23:24:00+00:00,-27.16655,72.70317,3233.0,47154.0,47126.4,14.8,979122.0,34.8,13.3,7-118,0 days 00:01:00
2017-09-20 23:25:00+00:00,-27.16828,72.7048,3246.9,47060.0,47132.9,15.5,979122.5,35.1,13.5,7-118,0 days 00:01:00
2017-09-20 23:26:00+00:00,-27.16999,72.70641,3215.6,47135.1,47134.3,15.0,979123.9,34.5,14.2,7-118,0 days 00:01:00
2017-09-20 23:27:00+00:00,-27.1717,72.70799,3201.1,47137.9,47133.0,15.9,979124.3,34.4,14.7,7-118,0 days 00:01:00
2017-09-20 23:28:00+00:00,-27.1734,72.70959,3147.1,47139.8,47140.0,16.6,979124.3,34.9,14.9,7-118,0 days 00:01:00
2017-09-20 23:29:00+00:00,-27.17508,72.71122,3136.2,47139.9,47137.8,16.3,979124.9,35.3,14.9,7-118,0 days 00:01:00
2017-09-20 23:30:00+00:00,-27.17673,72.71286,3124.9,47140.2,47138.3,16.6,979124.3,34.8,15.1,7-118,0 days 00:01:00
2017-09-20 23:31:00+00:00,-27.17835,72.71447,3140.6,47142.5,47141.6,17.0,979125.7,34.4,15.3,7-118,0 days 00:01:00
2017-09-20 23:32:00+00:00,-27.18001,72.71606,3168.9,47144.6,47143.3,17.0,979125.1,33.9,15.6,7-118,0 days 00:01:00
2017-09-20 23:33:00+00:00,-27.18169,72.71763,3186.2,47141.6,47143.1,16.5,979126.8,33.8,16.0,7-118,0 days 00:01:00
2017-09-20 23:34:00+00:00,-27.18337,72.71919,3218.9,47146.9,47143.6,16.5,979127.0,33.7,16.3,7-118,0 days 00:01:00
2017-09-20 23:35:00+00:00,-27.18504,72.72074,3171.3,47143.6,47148.9,17.7,979126.9,33.7,16.3,7-118,0 days 00:01:00
2017-09-20 23:36:00+00:00,-27.18668,72.72232,3186.8,47155.8,47145.6,17.5,979127.3,33.8,16.5,7-118,0 days 00:01:00
