,LAT,LON,CORR_DEPTH,MAG_TOT,MAG_TOT2,MAG_RES,GRA_OBS,EOTVOS,FREEAIR,LINEID,DT
2017-09-12 10:55:00+00:00,-27.63242,73.71986,3350.4,47680.6,47697.6,49.8,979143.8,40.7,0.6,7-103,0 days 00:01:00
2017-09-12 10:56:00+00:00,-27.63098,73.72177,3390.6,47699.6,47694.6,42.0,979144.3,40.6,1.2,7-103,0 days 00:01:00
2017-09-12 10:57:00+00:00,-27.63002,73.72305,3422.1,47682.5,47689.4,35.5,979145.2,41.2,1.5,7-103,0 days 00:01:00
2017-09-12 10:58:00+00:00,-27.62808,73.72559,3282.3,47680.5,47682.5,31.1,979145.5,40.6,2.3,7-103,0 days 00:01:00
2017-09-12 10:59:00+00:00,-27.62661,73.72748,3255.4,47676.1,47676.8,25.2,979146.0,40.5,3.0,7-103,0 days 00:01:00
2017-09-12 11:00:00+00:00,-27.62514,73.72937,3186.6,47670.1,47674.5,14.8,979146.4,40.6,3.5,7-103,0 days 00:01:00
2017-09-12 11:01:00+00:00,-27.62368,73.73128,3130.2,47664.7,47662.6,12.6,979146.7,40.8,4.0,7-103,0 days 00:01:00
2017-09-12 11:02:00+00:00,-27.62223,73.73319,3116.3,47660.5,47659.9,10.3,979147.6,40.8,4.7,7-103,0 days 00:01:00
2017-09-12 11:03:00+00:00,-27.62077,73.73511,3093.9,47663.4,47661.4,10.2,979147.9,40.7,5.2,7-103,0 days 00:01:00
2017-09-12 11:04:00+00:00,-27.61931,73.737,3064.3,47660.7,47654.8,9.9,979148.5,40.5,5.6,7-103,0 days 00:01:00
2017-09-12 11:05:00+00:00,-27.61786,73.7389,3046.1,47669.4,47666.1,12.9,979149.2,40.8,6.3,7-103,0 days 00:01:00
2017-09-12 11:06:00+00:00,-27.61643,73.74081,2996.1,47663.5,47668.8,17.6,979149.3,40.8,6.7,7-103,0 days 00:01:00
2017-09-12 11:07:00+00:00,-27.61498,73.74272,2894.8,47674.8,47671.2,21.7,979149.8,40.8,7.3,7-103,0 days 00:01:00
2017-09-12 11:08:00+00:00,-27.61351,73.74462,2949.1,47681.1,47677.3,27.3,979150.0,40.3,7.7,7-103,0 days 00:01:00
2017-09-12 11:09:00+00:00,-27.61205,73.74649,2995.7,47690.5,47685.0,31.9,979149.8,40.1,8.1,7-103,0 days 00:01:00
2017-09-12 11:10:00+00:00,-27.61061,73.74838,2929.4,47701.5,47687.3,41.8,979150.4,40.4,8.7,7-103,0 days 00:01:00
2017-09-12 11:11:00+00:00,-27.60915,73.7503,2943.4,47696.7,47704.7,40.0,979150.4,40.7,9.2,7-103,0 days 00:01:00
2017-09-12 11:12:00+00:00,-27.60769,73.75223,2969.1,47699.4,47702.6,41.0,979151.4,41.2,9.4,7-103,0 days 00:01:00
2017-09-12 11:13:00+00:00,-27.60622,73.75415,3023.6,47698.6,47696.7,41.5,979151.2,41.0,9.5,7-103,0 days 00:01:00
2017-09-12 11:14:00+00:00,-27.60477,73.75605,3024.3,47692.0,47712.1,40.5,979151.2,40.7,9.7,7-103,0 days 00:01:00
2017-09-12 11:15:00+00:00,-27.60333,73.75793,3079.5,47701.1,47693.8,38.0,979151.3,40.1,10.0,7-103,0 days 00:01:00
2017-09-12 11:16:00+00:00,-27.60188,73.75982,3091.1,47661.8,47701.6,31.7,979151.6,40.6,10.4,7-103,0 days 00:01:00
2017-09-12 11:17:00+00:00,-27.6004,73.76173,3109.8,47684.8,47675.4,24.2,979152.1,40.7,10.7,7-103,0 days 00:01:00
2017-09-12 11:18:00+00:00,-27.59894,73.76364,3091.9,47678.3,47679.6,20.1,979151.8,40.9,10.8,7-103,0 days 00:01:00
2017-09-12 11:19:00+00:00,-27.59748,73.76556,3097.8,47671.7,47673.3,12.1,979152.1,41.1,11.0,7-103,0 days 00:01:00
2017-09-12 11:20:00+00:00,-27.59601,73.76748,3094.8,47671.1,47659.2,2.1,979153.0,41.5,11.2,7-103,0 days 00:01:00
2017-09-12 11:21:00+00:00,-27.59453,73.76942,3124.9,47654.7,47661.9,-5.9,979152.4,41.5,11.5,7-103,0 days 00:01:00
2017-09-12 11:22:00+00:00,-27.59304,73.77135,3161.2,47649.6,47653.7,-11.3,979152.3,41.5,11.8,7-103,0 days 00:01:00
2017-09-12 11:23:00+00:00,-27.59155,73.77329,3176.6,47640.7,47645.2,-21.1,979152.4,40.7,12.0,7-103,0 days 00:01:00
2017-09-12 11:24:00+00:00,-27.59009,73.7752,3176.1,47634.2,47637.4,-28.0,979152.8,40.6,12.7,7-103,0 days 00:01:00
2017-09-12 11:25:00+00:00,-27.58864,73.77709,3171.4,47627.8,47653.4,-35.4,979153.6,40.3,13.3,7-103,0 days 00:01:00
2017-09-12 11:26:00+00:00,-27.58721,73.77898,3255.0,47625.2,47626.4,-38.6,979154.0,40.5,13.8,7-103,0 days 00:01:00
2017-09-12 11:27:00+00:00,-27.58579,73.78087,3223.5,47619.8,47621.0,-47.9,979154.8,40.4,14.3,7-103,0 days 00:01:00
2017-09-12 11:28:00+00:00,-27.58437,73.78275,3056.3,47609.8,47623.0,-52.3,979155.0,40.2,14.9,7-103,0 days 00:01:00
2017-09-12 11:29:00+00:00,-27.58292,73.78463,3076.2,47609.2,47610.5,-56.7,979155.5,40.4,15.4,7-103,0 days 00:01:00
2017-09-12 11:30:00+00:00,-27.58148,73.78653,3117.8,47605.6,47607.3,-60.8,979156.1,40.6,16.4,7-103,0 days 00:01:00
2017-09-12 11:31:00+00:00,-27.58001,73.78845,3141.7,47604.9,47608.5,-62.3,979156.5,41.0,17.0,7-103,0 days 00:01:00
2017-09-12 11:32:00+00:00,-27.57854,73.7904,3163.4,47601.0,47599.9,-65.2,979156.7,41.6,17.6,7-103,0 days 00:01:00
2017-09-12 11:33:00+00:00,-27.57707,73.79233,3064.0,47597.6,47580.6,-65.1,979157.4,41.4,18.0,7-103,0 days 00:01:00
2017-09-12 11:34:00+00:00,-27.57559,73.79426,2977.2,47605.3,47600.7,-66.3,979158.5,41.1,18.7,7-103,0 days 00:01:00
2017-09-12 11:35:00+00:00,-27.57411,73.79617,2926.2,47606.6,47605.3,-64.3,979158.8,41.1,19.9,7-103,0 days 00:01:00
2017-09-12 11:36:00+00:00,-27.57266,73.79808,2933.8,47606.4,47603.7,-60.7,979160.2,41.2,21.0,7-103,0 days 00:01:00
2017-09-12 11:37:00+00:00,-27.5712,73.80002,2809.4,47613.0,47604.1,-56.3,979160.3,41.6,21.5,7-103,0 days 00:01:00
2017-09-12 11:38:00+00:00,-27.56972,73.80196,2763.3,47622.3,47623.9,-49.7,979160.6,41.2,21.8,7-103,0 days 00:01:00
2017-09-12 11:39:00+00:00,-27.56822,73.8039,2739.3,47630.1,47625.2,-40.8,979161.2,41.2,22.8,7-103,0 days 00:01:00
2017-09-12 11:40:00+00:00,-27.5667,73.80583,2774.4,47636.8,47637.4,-33.4,979161.9,41.4,23.4,7-103,0 days 00:01:00
2017-09-12 11:41:00+00:00,-27.5652,73.80777,2749.4,47650.3,47649.8,-21.1,979162.4,41.4,23.9,7-103,0 days 00:01:00
2017-09-12 11:42:00+00:00,-27.56371,73.8097,2754.6,47658.4,47650.0,-13.8,979162.6,41.0,24.5,7-103,0 days 00:01:00
2017-09-12 11:43:00+00:00,-27.56223,73.81161,2706.5,47665.8,47668.1,-0.7,979163.6,40.8,25.2,7-103,0 days 00:01:00
2017-09-12 11:44:00+00:00,-27.56077,73.81351,2707.5,47680.6,47669.7,4.8,979163.5,40.0,25.7,7-103,0 days 00:01:00
2017-09-12 11:45:00+00:00,-27.55933,73.81538,2700.9,47686.7,47677.1,13.3,979164.1,40.2,26.0,7-103,0 days 00:01:00
2017-09-12 11:46:00+00:00,-27.55791,73.81725,2735.0,47703.5,47700.5,21.7,979164.5,40.0,26.2,7-103,0 days 00:01:00
2017-09-12 11:47:00+00:00,-27.55649,73.81915,2688.2,47710.5,47706.2,26.4,979164.5,40.6,26.5,7-103,0 days 00:01:00
2017-09-12 11:48:00+00:00,-27.55505,73.82105,2730.3,47707.9,47705.5,31.1,979165.2,40.6,26.7,7-103,0 days 00:01:00
2017-09-12 11:49:00+00:00,-27.55362,73.82293,2842.1,47703.0,47706.3,33.6,979164.4,40.4,27.0,7-103,0 days 00:01:00
2017-09-12 11:50:00+00:00,-27.5522,73.8248,2848.5,47727.2,47731.2,41.1,979165.4,40.0,27.4,7-103,0 days 00:01:00
2017-09-12 11:51:00+00:00,-27.55078,73.82666,2837.9,47717.6,47721.9,45.0,979165.1,39.9,27.6,7-103,0 days 00:01:00
2017-09-12 11:52:00+00:00,-27.54934,73.82853,2844.9,47720.7,47724.5,49.1,979165.9,40.2,27.8,7-103,0 days 00:01:00
2017-09-12 11:53:00+00:00,-27.54789,73.83043,2897.5,47727.6,47729.4,52.2,979165.1,40.5,28.0,7-103,0 days 00:01:00
2017-09-12 11:54:00+00:00,-27.54642,73.83234,2972.4,47745.3,47737.9,59.5,979165.4,40.9,28.2,7-103,0 days 00:01:00
2017-09-12 11:55:00+00:00,-27.54495,73.83427,2977.3,47738.9,47749.3,65.0,979165.3,41.2,28.4,7-103,0 days 00:01:00
2017-09-12 11:56:00+00:00,-27.54346,73.83619,2882.5,47751.7,47743.9,73.1,979165.4,41.7,28.6,7-103,0 days 00:01:00
2017-09-12 11:57:00+00:00,-27.54196,73.83813,2760.4,47766.5,47754.1,78.4,979165.9,41.6,28.7,7-103,0 days 00:01:00
2017-09-12 11:58:00+00:00,-27.54046,73.84007,2683.6,47771.5,47744.7,89.5,979165.5,41.5,28.7,7-103,0 days 00:01:00
2017-09-12 11:59:00+00:00,-27.53898,73.842,2695.3,47787.3,47773.6,102.6,979165.5,40.8,28.7,7-103,0 days 00:01:00
2017-09-12 12:00:00+00:00,-27.53752,73.84389,2707.9,47799.5,47792.8,116.9,979165.5,40.5,28.7,7-103,0 days 00:01:00
2017-09-12 12:01:00+00:00,-27.53607,73.84578,2728.5,47817.5,47808.1,133.2,979164.7,40.1,28.5,7-103,0 days 00:01:00
2017-09-12 12:02:00+00:00,-27.53462,73.84767,2662.7,47844.8,47813.8,145.2,979164.7,40.6,28.4,7-103,0 days 00:01:00
2017-09-12 12:03:00+00:00,-27.53316,73.84956,2687.2,47847.0,47840.7,162.4,979164.6,40.2,28.4,7-103,0 days 00:01:00
2017-09-12 12:04:00+00:00,-27.53172,73.85143,2659.2,47864.4,47876.0,179.4,979164.3,40.2,28.2,7-103,0 days 00:01:00
2017-09-12 12:05:00+00:00,-27.53028,73.85331,2651.9,47866.7,47870.2,196.4,979163.2,39.8,28.0,7-103,0 days 00:01:00
2017-09-12 12:06:00+00:00,-27.52885,73.85518,2648.5,47894.1,47887.5,210.5,979162.9,40.2,27.4,7-103,0 days 00:01:00
2017-09-12 12:07:00+00:00,-27.52741,73.85706,2676.3,47909.6,47902.1,225.9,979163.2,40.5,27.2,7-103,0 days 00:01:00
2017-09-12 12:08:00+00:00,-27.52598,73.85894,2826.7,47919.6,47916.0,234.7,979162.9,40.9,27.2,7-103,0 days 00:01:00
2017-09-12 12:09:00+00:00,-27.52454,73.86086,2897.7,47932.4,47925.0,246.3,979162.8,41.8,27.0,7-103,0 days 00:01:00
2017-09-12 12:10:00+00:00,-27.52364,73.86217,2922.1,47932.2,47933.0,250.3,979162.9,43.7,26.9,7-103,0 days 00:01:00
