,LAT,LON,CORR_DEPTH,MAG_TOT,MAG_TOT2,MAG_RES,GRA_OBS,EOTVOS,FREEAIR,LINEID,DT
2017-09-28 17:09:00+00:00,-26.87324,72.11027,3107.6,46796.9,46785.5,-7.3,979098.8,35.4,11.6,7-125,0 days 00:01:00
2017-09-28 17:10:00+00:00,-26.87502,72.11188,3137.4,46822.2,46790.0,-5.3,979099.4,34.6,11.3,7-125,0 days 00:01:00
2017-09-28 17:11:00+00:00,-26.8768,72.11348,3164.0,46805.3,46802.2,-0.1,979099.6,34.7,11.2,7-125,0 days 00:01:00
2017-09-28 17:12:00+00:00,-26.87855,72.11509,3165.6,46806.8,46803.7,2.3,979099.3,35.1,11.0,7-125,0 days 00:01:00
2017-09-28 17:13:00+00:00,-26.88024,72.11671,3172.6,46811.5,46813.4,5.4,979099.4,35.1,10.8,7-125,0 days 00:01:00
2017-09-28 17:14:00+00:00,-26.8819,72.11832,3168.2,46816.0,46813.4,8.2,979098.3,34.4,10.3,7-125,0 days 00:01:00
2017-09-28 17:15:00+00:00,-26.88355,72.1199,3170.2,46814.9,46820.9,11.1,979098.4,33.9,10.1,7-125,0 days 00:01:00
2017-09-28 17:16:00+00:00,-26.88522,72.12147,3177.3,46819.6,46815.8,14.2,979098.6,33.7,9.8,7-125,0 days 00:01:00
2017-09-28 17:17:00+00:00,-26.88693,72.12304,3176.7,46826.6,46824.9,18.4,979098.7,34.1,9.8,7-125,0 days 00:01:00
2017-09-28 17:18:00+00:00,-26.88865,72.12462,3202.1,46833.5,46831.0,23.4,979098.5,34.6,9.6,7-125,0 days 00:01:00
2017-09-28 17:19:00+00:00,-26.89037,72.12622,3195.2,46841.2,46836.1,26.3,979098.3,35.3,9.2,7-125,0 days 00:01:00
2017-09-28 17:20:00+00:00,-26.89211,72.12785,3186.5,46863.9,46858.9,35.1,979098.2,35.7,9.0,7-125,0 days 00:01:00
2017-09-28 17:21:00+00:00,-26.89384,72.1295,3220.2,46859.5,46850.8,40.0,979098.1,35.9,8.8,7-125,0 days 00:01:00
2017-09-28 17:22:00+00:00,-26.89556,72.13115,3202.9,46861.5,46857.3,47.9,979096.9,35.0,8.4,7-125,0 days 00:01:00
2017-09-28 17:23:00+00:00,-26.89725,72.13276,3227.4,46868.7,46869.7,54.6,979097.6,34.6,7.9,7-125,0 days 00:01:00
2017-09-28 17:24:00+00:00,-26.89895,72.13434,3222.7,46880.4,46875.3,62.4,979097.4,34.3,7.7,7-125,0 days 00:01:00
2017-09-28 17:25:00+00:00,-26.90067,72.13591,3244.5,46883.1,46883.4,68.7,979097.4,34.3,7.4,7-125,0 days 00:01:00
2017-09-28 17:26:00+00:00,-26.90237,72.13748,3244.9,46897.1,46894.7,77.2,979097.1,34.4,7.2,7-125,0 days 00:01:00
2017-09-28 17:27:00+00:00,-26.90407,72.13906,3257.2,46906.9,46897.5,83.9,979096.1,33.9,7.1,7-125,0 days 00:01:00
2017-09-28 17:28:00+00:00,-26.90577,72.14066,3242.7,46925.1,46875.5,88.1,979096.8,34.8,7.0,7-125,0 days 00:01:00
2017-09-28 17:29:00+00:00,-26.90747,72.14228,3203.8,46920.8,46907.2,97.8,979097.3,35.5,6.8,7-125,0 days 00:01:00
2017-09-28 17:30:00+00:00,-26.90915,72.14393,3218.8,46925.1,46922.2,101.6,979097.4,36.3,6.8,7-125,0 days 00:01:00
2017-09-28 17:31:00+00:00,-26.91084,72.14561,3246.2,46930.9,46930.6,106.0,979096.8,36.0,6.6,7-125,0 days 00:01:00
2017-09-28 17:32:00+00:00,-26.91256,72.14727,3265.5,46937.5,46933.6,109.4,979096.9,35.7,6.5,7-125,0 days 00:01:00
2017-09-28 17:33:00+00:00,-26.91431,72.14891,3328.5,46927.8,46937.9,113.3,979096.8,35.2,6.3,7-125,0 days 00:01:00
2017-09-28 17:34:00+00:00,-26.91604,72.15054,3312.2,46944.1,46942.9,116.3,979097.3,35.5,6.1,7-125,0 days 00:01:00
2017-09-28 17:35:00+00:00,-26.91773,72.15216,3269.7,46948.2,46945.1,117.8,979095.9,34.4,5.3,7-125,0 days 00:01:00
2017-09-28 17:36:00+00:00,-26.9194,72.15373,3230.6,46950.4,46947.8,118.2,979096.2,33.9,5.2,7-125,0 days 00:01:00
2017-09-28 17:37:00+00:00,-26.92108,72.15528,3210.3,46950.6,46951.0,117.9,979096.0,33.6,5.2,7-125,0 days 00:01:00
2017-09-28 17:38:00+00:00,-26.92275,72.15686,3250.4,46950.5,46946.7,117.3,979096.4,34.5,5.2,7-125,0 days 00:01:00
2017-09-28 17:39:00+00:00,-26.92444,72.15847,3255.7,46948.5,46952.3,114.6,979097.5,35.0,5.3,7-125,0 days 00:01:00
2017-09-28 17:40:00+00:00,-26.92616,72.16008,3302.8,46949.4,46948.4,112.4,979096.2,34.9,5.3,7-125,0 days 00:01:00
2017-09-28 17:41:00+00:00,-26.9279,72.16168,3283.7,46943.8,46947.2,109.6,979097.2,34.6,5.1,7-125,0 days 00:01:00
