,LAT,LON,CORR_DEPTH,MAG_TOT,MAG_TOT2,MAG_RES,GRA_OBS,EOTVOS,FREEAIR,LINEID,DT
2017-09-20 10:17:00+00:00,-27.46494,72.76723,3005.1,47305.5,47306.6,102.7,979136.7,-34.1,6.2,7-113,0 days 00:01:00
2017-09-20 10:18:00+00:00,-27.46356,72.76565,2996.2,47305.9,47306.3,104.5,979137.0,-33.6,6.4,7-113,0 days 00:01:00
2017-09-20 10:19:00+00:00,-27.46221,72.76407,2923.1,47329.6,47308.0,106.8,979138.1,-32.9,6.9,7-113,0 days 00:01:00
2017-09-20 10:20:00+00:00,-27.46083,72.76251,2938.9,47307.8,47308.2,108.8,979137.9,-32.6,7.1,7-113,0 days 00:01:00
2017-09-20 10:21:00+00:00,-27.45937,72.761,2912.3,47311.3,47309.9,111.4,979137.8,-32.2,7.4,7-113,0 days 00:01:00
2017-09-20 10:22:00+00:00,-27.45786,72.75948,2976.9,47320.0,47311.0,115.4,979138.4,-31.9,7.8,7-113,0 days 00:01:00
2017-09-20 10:23:00+00:00,-27.45632,72.75796,2987.2,47315.0,47317.1,117.9,979138.6,-32.0,8.1,7-113,0 days 00:01:00
2017-09-20 10:24:00+00:00,-27.45478,72.75644,2970.0,47318.7,47318.6,121.7,979139.1,-32.1,8.5,7-113,0 days 00:01:00
2017-09-20 10:25:00+00:00,-27.45325,72.75492,2988.4,47320.6,47318.9,125.0,979138.8,-32.4,8.7,7-113,0 days 00:01:00
2017-09-20 10:26:00+00:00,-27.45172,72.75339,3013.7,47321.9,47320.9,127.0,979138.7,-32.5,9.0,7-113,0 days 00:01:00
2017-09-20 10:27:00+00:00,-27.45017,72.75186,3026.3,47324.0,47320.9,128.7,979139.8,-32.3,9.4,7-113,0 days 00:01:00
2017-09-20 10:28:00+00:00,-27.44859,72.75034,3012.2,47323.3,47374.4,130.4,979140.3,-32.1,9.8,7-113,0 days 00:01:00
2017-09-20 10:29:00+00:00,-27.44699,72.74882,2981.5,47322.1,47324.8,131.2,979139.4,-32.4,10.3,7-113,0 days 00:01:00
2017-09-20 10:30:00+00:00,-27.44539,72.74728,2989.7,47323.0,47323.2,132.0,979140.4,-32.4,10.5,7-113,0 days 00:01:00
2017-09-20 10:31:00+00:00,-27.44377,72.74574,3017.3,47322.9,47322.2,132.4,979140.8,-32.2,11.1,7-113,0 days 00:01:00
2017-09-20 10:32:00+00:00,-27.44214,72.74422,3020.2,47257.5,45789.0,133.1,979141.0,-31.8,11.4,7-113,0 days 00:01:00
2017-09-20 10:33:00+00:00,-27.44051,72.74273,3046.4,47320.8,47321.8,133.4,979140.8,-32.1,11.7,7-113,0 days 00:01:00
2017-09-20 10:34:00+00:00,-27.4389,72.74121,2978.4,47321.9,47323.0,133.6,979141.7,-32.1,12.1,7-113,0 days 00:01:00
2017-09-20 10:35:00+00:00,-27.43728,72.73968,3000.4,47317.8,47314.6,132.6,979141.5,-32.3,12.5,7-113,0 days 00:01:00
