,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,DT
2001-10-12 03:11:00-12:00,-15.45876,72.47625,7.546,5702.0,42915.0,-74.0,-3.3,0 days 00:01:00
2001-10-12 03:12:00-12:00,-15.46031,72.47888,7.668,5797.0,42918.0,-73.0,-3.0,0 days 00:01:00
2001-10-12 03:13:00-12:00,-15.46179,72.48154,7.716,5834.0,42919.0,-73.0,-3.1,0 days 00:01:00
2001-10-12 03:14:00-12:00,-15.46333,72.48419,8.431,6392.0,42921.0,-72.0,-1.1,0 days 00:01:00
2001-10-12 03:15:00-12:00,-15.46484,72.48678,7.804,5903.0,42925.0,-70.0,-3.4,0 days 00:01:00
2001-10-12 03:16:00-12:00,-15.46638,72.48943,8.102,6134.0,42927.0,-69.0,-1.2,0 days 00:01:00
2001-10-12 03:17:00-12:00,-15.46786,72.49201,7.979,6038.0,42928.0,-70.0,-0.3,0 days 00:01:00
2001-10-12 03:18:00-12:00,-15.46938,72.49462,7.916,5989.0,42928.0,-71.0,-4.3,0 days 00:01:00
2001-10-12 03:19:00-12:00,-15.47092,72.49726,7.964,6027.0,42927.0,-73.0,-0.7,0 days 00:01:00
2001-10-12 03:20:00-12:00,-15.44498,72.45268,6.54,4925.0,42895.0,-81.0,-4.8,0 days 00:01:00
2001-10-12 03:21:00-12:00,-15.47396,72.50256,7.855,5942.0,42928.0,-75.0,-1.6,0 days 00:01:00
2001-10-12 03:22:00-12:00,-15.47546,72.50517,7.808,5906.0,42928.0,-77.0,-2.8,0 days 00:01:00
2001-10-12 03:23:00-12:00,-15.47697,72.50781,7.76,5869.0,42927.0,-79.0,-4.1,0 days 00:01:00
2001-10-12 03:24:00-12:00,-15.47851,72.51043,7.803,5902.0,42926.0,-81.0,-0.9,0 days 00:01:00
2001-10-12 03:25:00-12:00,-15.48004,72.5131,7.765,5873.0,42926.0,-83.0,-0.6,0 days 00:01:00
2001-10-12 03:26:00-12:00,-15.4816,72.51579,7.749,5860.0,42927.0,-83.0,-0.3,0 days 00:01:00
2001-10-12 03:27:00-12:00,-15.48313,72.51843,7.536,5694.0,42929.0,-83.0,2.0,0 days 00:01:00
2001-10-12 03:28:00-12:00,-15.48466,72.52107,7.25,5473.0,42930.0,-83.0,2.2,0 days 00:01:00
2001-10-12 03:29:00-12:00,-15.48619,72.52375,7.22,5449.0,42930.0,-85.0,1.9,0 days 00:01:00
2001-10-12 03:30:00-12:00,-15.48771,72.5264,7.06,5326.0,42932.0,-85.0,2.1,0 days 00:01:00
