,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,DT
2000-08-02 23:40:00-12:00,45.33425,-45.03764,5.916,4439.0,49546.0,-32.0,17.5,0 days 00:01:00
2000-08-02 23:41:00-12:00,45.33341,-45.03852,5.918,4440.0,49549.0,-29.0,17.5,0 days 00:01:00
2000-08-02 23:42:00-12:00,45.33254,-45.03938,5.916,4439.0,49545.0,-33.0,17.6,0 days 00:01:00
2000-08-02 23:43:00-12:00,45.33168,-45.04027,5.91,4434.0,49549.0,-29.0,17.6,0 days 00:01:00
2000-08-02 23:44:00-12:00,45.33083,-45.04115,5.91,4434.0,49552.0,-26.0,17.4,0 days 00:01:00
2000-08-02 23:45:00-12:00,45.32999,-45.04206,5.916,4439.0,49549.0,-29.0,17.4,0 days 00:01:00
2000-08-02 23:46:00-12:00,45.32915,-45.043,5.916,4439.0,49550.0,-27.0,17.2,0 days 00:01:00
2000-08-02 23:47:00-12:00,45.3283,-45.04396,5.918,4440.0,49548.0,-28.0,17.3,0 days 00:01:00
2000-08-02 23:48:00-12:00,45.32748,-45.04496,5.921,4443.0,49547.0,-30.0,17.3,0 days 00:01:00
2000-08-02 23:49:00-12:00,45.32664,-45.04594,5.928,4448.0,49549.0,-27.0,17.2,0 days 00:01:00
2000-08-02 23:50:00-12:00,45.32579,-45.04687,5.93,4450.0,49550.0,-26.0,17.3,0 days 00:01:00
2000-08-02 23:51:00-12:00,45.32492,-45.04781,5.93,4450.0,49551.0,-25.0,17.3,0 days 00:01:00
2000-08-02 23:52:00-12:00,45.32404,-45.04876,5.93,4450.0,49549.0,-27.0,17.2,0 days 00:01:00
2000-08-02 23:53:00-12:00,45.32319,-45.0497,5.929,4449.0,49551.0,-25.0,17.1,0 days 00:01:00
2000-08-02 23:54:00-12:00,45.32241,-45.05055,5.934,4452.0,49550.0,-25.0,17.0,0 days 00:01:00
2000-08-02 23:55:00-12:00,45.32156,-45.05144,5.933,4452.0,49551.0,-24.0,16.8,0 days 00:01:00
2000-08-02 23:56:00-12:00,45.32074,-45.05236,5.933,4452.0,49549.0,-26.0,16.9,0 days 00:01:00
2000-08-02 23:57:00-12:00,45.31987,-45.05332,5.933,4452.0,49549.0,-26.0,17.0,0 days 00:01:00
2000-08-02 23:58:00-12:00,45.31897,-45.05429,5.929,4449.0,49549.0,-26.0,17.1,0 days 00:01:00
2000-08-02 23:59:00-12:00,45.31812,-45.05529,5.934,4452.0,49552.0,-23.0,17.0,0 days 00:01:00
2000-08-03 00:00:00-12:00,45.31725,-45.05624,5.93,4450.0,49552.0,-23.0,17.0,0 days 00:01:00
2000-08-03 00:10:00-12:00,45.30834,-45.06599,5.93,4450.0,49549.0,-24.0,17.1,0 days 00:10:00
2000-08-03 00:11:00-12:00,45.30743,-45.06697,5.934,4452.0,49548.0,-24.0,17.2,0 days 00:01:00
2000-08-03 00:12:00-12:00,45.30654,-45.068,5.936,4454.0,49548.0,-24.0,17.1,0 days 00:01:00
2000-08-03 00:13:00-12:00,45.30563,-45.06899,5.941,4458.0,49546.0,-26.0,17.4,0 days 00:01:00
2000-08-03 00:14:00-12:00,45.3047,-45.07,5.938,4456.0,49549.0,-22.0,17.5,0 days 00:01:00
2000-08-03 00:15:00-12:00,45.30376,-45.07102,5.938,4456.0,49550.0,-22.0,17.4,0 days 00:01:00
2000-08-03 00:16:00-12:00,45.30283,-45.07209,5.933,4452.0,49546.0,-25.0,17.2,0 days 00:01:00
2000-08-03 00:17:00-12:00,45.30189,-45.07313,5.933,4452.0,49552.0,-19.0,17.1,0 days 00:01:00
2000-08-03 00:18:00-12:00,45.30095,-45.07417,5.933,4452.0,49547.0,-23.0,16.9,0 days 00:01:00
2000-08-03 00:19:00-12:00,45.30001,-45.07526,5.934,4452.0,49551.0,-19.0,16.9,0 days 00:01:00
2000-08-03 00:20:00-12:00,45.29908,-45.07631,5.938,4456.0,49553.0,-18.0,16.9,0 days 00:01:00
2000-08-03 00:21:00-12:00,45.29816,-45.07736,5.93,4450.0,49556.0,-14.0,16.9,0 days 00:01:00
2000-08-03 00:22:00-12:00,45.29724,-45.0784,5.93,4450.0,49558.0,-12.0,16.9,0 days 00:01:00
2000-08-03 00:23:00-12:00,45.29629,-45.07942,5.93,4450.0,49556.0,-13.0,17.0,0 days 00:01:00
2000-08-03 00:24:00-12:00,45.29536,-45.08041,5.926,4446.0,49559.0,-10.0,17.1,0 days 00:01:00
2000-08-03 00:25:00-12:00,45.2944,-45.08147,5.922,4444.0,49560.0,-9.0,17.3,0 days 00:01:00
2000-08-03 00:26:00-12:00,45.29344,-45.08252,5.924,4445.0,49559.0,-10.0,17.3,0 days 00:01:00
2000-08-03 00:27:00-12:00,45.29249,-45.08356,5.924,4445.0,49561.0,-8.0,17.4,0 days 00:01:00
2000-08-03 00:28:00-12:00,45.29158,-45.08458,5.922,4444.0,49563.0,-6.0,17.2,0 days 00:01:00
2000-08-03 00:29:00-12:00,45.2907,-45.08557,5.922,4444.0,49560.0,-9.0,17.0,0 days 00:01:00
2000-08-03 00:30:00-12:00,45.28981,-45.08656,5.916,4439.0,49562.0,-6.0,17.1,0 days 00:01:00
2000-08-03 00:31:00-12:00,45.28891,-45.08759,5.917,4440.0,49566.0,-2.0,17.1,0 days 00:01:00
2000-08-03 00:32:00-12:00,45.28803,-45.08859,5.916,4439.0,49565.0,-3.0,17.1,0 days 00:01:00
2000-08-03 00:33:00-12:00,45.28714,-45.08961,5.912,4436.0,49568.0,0.0,17.1,0 days 00:01:00
2000-08-03 00:34:00-12:00,45.28622,-45.09059,5.916,4439.0,49569.0,2.0,17.0,0 days 00:01:00
2000-08-03 00:35:00-12:00,45.28531,-45.09157,5.912,4436.0,49567.0,0.0,16.9,0 days 00:01:00
2000-08-03 00:36:00-12:00,45.28443,-45.09258,5.909,4434.0,49570.0,3.0,17.0,0 days 00:01:00
2000-08-03 00:37:00-12:00,45.28351,-45.09357,5.908,4433.0,49570.0,4.0,16.9,0 days 00:01:00
2000-08-03 00:38:00-12:00,45.28259,-45.09458,5.906,4432.0,49569.0,3.0,17.1,0 days 00:01:00
2000-08-03 00:39:00-12:00,45.28169,-45.09558,5.905,4431.0,49571.0,4.0,17.1,0 days 00:01:00
2000-08-03 00:40:00-12:00,45.28078,-45.09657,5.902,4428.0,49575.0,9.0,17.1,0 days 00:01:00
2000-08-03 00:41:00-12:00,45.27988,-45.09753,5.898,4425.0,49575.0,10.0,17.2,0 days 00:01:00
2000-08-03 00:42:00-12:00,45.27899,-45.09854,5.897,4424.0,49573.0,8.0,17.4,0 days 00:01:00
2000-08-03 00:43:00-12:00,45.27806,-45.09953,5.894,4421.0,49573.0,8.0,17.6,0 days 00:01:00
2000-08-03 00:44:00-12:00,45.27716,-45.10054,5.896,4423.0,49582.0,16.0,17.8,0 days 00:01:00
2000-08-03 00:45:00-12:00,45.27622,-45.10156,5.893,4421.0,49578.0,13.0,17.7,0 days 00:01:00
2000-08-03 00:46:00-12:00,45.27531,-45.10259,5.89,4419.0,49579.0,14.0,17.7,0 days 00:01:00
2000-08-03 00:47:00-12:00,45.27435,-45.10362,5.893,4421.0,49580.0,15.0,17.8,0 days 00:01:00
2000-08-03 00:48:00-12:00,45.2734,-45.10465,5.889,4418.0,49581.0,17.0,17.6,0 days 00:01:00
2000-08-03 00:49:00-12:00,45.27246,-45.10568,5.892,4420.0,49585.0,21.0,17.6,0 days 00:01:00
2000-08-03 00:50:00-12:00,45.27152,-45.10667,5.892,4420.0,49582.0,18.0,17.7,0 days 00:01:00
2000-08-03 00:51:00-12:00,45.2706,-45.10775,5.892,4420.0,49583.0,20.0,17.7,0 days 00:01:00
2000-08-03 00:52:00-12:00,45.26967,-45.1088,5.894,4421.0,49585.0,21.0,17.6,0 days 00:01:00
2000-08-03 00:53:00-12:00,45.26869,-45.10983,5.912,4436.0,49585.0,22.0,17.6,0 days 00:01:00
2000-08-03 00:54:00-12:00,45.26772,-45.11087,5.909,4434.0,49588.0,25.0,17.6,0 days 00:01:00
2000-08-03 00:55:00-12:00,45.2668,-45.11191,5.909,4434.0,49589.0,26.0,17.7,0 days 00:01:00
2000-08-03 00:56:00-12:00,45.26584,-45.11294,5.904,4430.0,49588.0,26.0,17.8,0 days 00:01:00
2000-08-03 00:57:00-12:00,45.26488,-45.11401,5.902,4428.0,49589.0,27.0,18.0,0 days 00:01:00
2000-08-03 00:58:00-12:00,45.26392,-45.11508,5.9,4426.0,49588.0,26.0,18.0,0 days 00:01:00
2000-08-03 00:59:00-12:00,45.26301,-45.11611,5.897,4424.0,49590.0,28.0,18.2,0 days 00:01:00
2000-08-03 01:00:00-12:00,45.26205,-45.11714,5.897,4424.0,49589.0,28.0,18.1,0 days 00:01:00
2000-08-03 01:10:00-12:00,45.25243,-45.12759,5.866,4401.0,49592.0,33.0,19.6,0 days 00:10:00
2000-08-03 01:11:00-12:00,45.25151,-45.12867,5.873,4406.0,49593.0,34.0,19.7,0 days 00:01:00
2000-08-03 01:12:00-12:00,45.25058,-45.12971,5.864,4399.0,49592.0,33.0,19.5,0 days 00:01:00
2000-08-03 01:13:00-12:00,45.24963,-45.13077,5.861,4397.0,49593.0,34.0,19.5,0 days 00:01:00
2000-08-03 01:14:00-12:00,45.24866,-45.13182,5.854,4391.0,49590.0,32.0,19.3,0 days 00:01:00
2000-08-03 01:15:00-12:00,45.24771,-45.13288,5.854,4391.0,49591.0,33.0,19.2,0 days 00:01:00
2000-08-03 01:16:00-12:00,45.24676,-45.13397,5.852,4390.0,49592.0,34.0,19.3,0 days 00:01:00
2000-08-03 01:17:00-12:00,45.2458,-45.135,5.846,4385.0,49590.0,32.0,19.4,0 days 00:01:00
2000-08-03 01:18:00-12:00,45.24479,-45.13602,5.842,4383.0,49592.0,35.0,19.6,0 days 00:01:00
2000-08-03 01:19:00-12:00,45.24383,-45.13707,5.84,4381.0,49590.0,33.0,19.8,0 days 00:01:00
2000-08-03 01:20:00-12:00,45.24286,-45.13808,5.84,4381.0,49590.0,33.0,20.1,0 days 00:01:00
2000-08-03 01:21:00-12:00,45.24187,-45.1391,5.828,4371.0,49591.0,34.0,20.3,0 days 00:01:00
2000-08-03 01:22:00-12:00,45.24089,-45.14013,5.828,4371.0,49589.0,32.0,20.4,0 days 00:01:00
2000-08-03 01:23:00-12:00,45.23989,-45.14118,5.822,4366.0,49590.0,34.0,20.4,0 days 00:01:00
2000-08-03 01:24:00-12:00,45.23892,-45.1422,5.82,4365.0,49589.0,33.0,20.5,0 days 00:01:00
2000-08-03 01:25:00-12:00,45.23795,-45.1433,5.817,4363.0,49586.0,30.0,20.4,0 days 00:01:00
2000-08-03 01:26:00-12:00,45.23698,-45.1444,5.81,4358.0,49586.0,30.0,20.4,0 days 00:01:00
2000-08-03 01:27:00-12:00,45.23601,-45.14549,5.806,4354.0,49586.0,31.0,20.4,0 days 00:01:00
2000-08-03 01:28:00-12:00,45.23504,-45.14659,5.801,4351.0,49586.0,31.0,20.6,0 days 00:01:00
2000-08-03 01:29:00-12:00,45.23407,-45.14769,5.801,4351.0,49583.0,28.0,20.7,0 days 00:01:00
2000-08-03 01:30:00-12:00,45.2331,-45.14882,5.794,4346.0,49582.0,28.0,20.8,0 days 00:01:00
