,LAT,LON,CORR_DEPTH,MAG_TOT,MAG_TOT2,MAG_RES,GRA_OBS,EOTVOS,FREEAIR,LINEID,DT
2017-09-12 20:57:00+00:00,-27.66801,73.93201,2592.5,47960.5,47967.9,218.2,979187.6,-39.7,41.0,7-108,0 days 00:01:00
2017-09-12 20:58:00+00:00,-27.66945,73.93011,2587.2,47958.0,47956.6,211.5,979187.2,-40.3,40.9,7-108,0 days 00:01:00
2017-09-12 20:59:00+00:00,-27.6709,73.92819,2708.3,47943.9,47955.1,201.5,979187.2,-40.3,40.7,7-108,0 days 00:01:00
2017-09-12 21:00:00+00:00,-27.67236,73.92628,2601.4,47941.3,47943.4,197.6,979187.0,-40.3,40.5,7-108,0 days 00:01:00
2017-09-12 21:01:00+00:00,-27.67382,73.92438,2607.4,47946.2,47938.8,195.9,979186.5,-40.1,40.0,7-108,0 days 00:01:00
2017-09-12 21:02:00+00:00,-27.67529,73.92247,2580.9,47927.6,47955.6,194.3,979186.4,-40.3,39.7,7-108,0 days 00:01:00
2017-09-12 21:03:00+00:00,-27.67675,73.92056,2560.0,47934.5,47934.0,191.9,979186.0,-40.1,39.3,7-108,0 days 00:01:00
2017-09-12 21:04:00+00:00,-27.6782,73.91867,2537.8,47933.3,47936.6,191.7,979185.9,-39.8,38.8,7-108,0 days 00:01:00
2017-09-12 21:05:00+00:00,-27.67965,73.91679,2522.6,47928.6,47931.4,189.4,979184.9,-39.8,38.0,7-108,0 days 00:01:00
2017-09-12 21:06:00+00:00,-27.68109,73.91491,2609.5,47933.9,47924.4,184.4,979184.6,-39.8,37.7,7-108,0 days 00:01:00
2017-09-12 21:07:00+00:00,-27.68253,73.91301,2620.1,47932.8,47897.8,184.3,979184.9,-40.1,37.4,7-108,0 days 00:01:00
2017-09-12 21:08:00+00:00,-27.68396,73.91112,2615.9,47920.4,47919.3,180.4,979184.0,-39.4,36.4,7-108,0 days 00:01:00
2017-09-12 21:09:00+00:00,-27.68539,73.90924,2604.8,47913.1,47916.1,176.0,979183.4,-39.3,36.0,7-108,0 days 00:01:00
2017-09-12 21:10:00+00:00,-27.68681,73.90739,2598.5,47910.1,47921.2,172.2,979182.8,-38.6,35.0,7-108,0 days 00:01:00
2017-09-12 21:11:00+00:00,-27.68826,73.90555,2664.9,47905.8,47912.5,168.5,979181.5,-39.4,34.5,7-108,0 days 00:01:00
2017-09-12 21:12:00+00:00,-27.68971,73.90368,2705.5,47907.4,47910.1,160.3,979181.7,-39.5,34.0,7-108,0 days 00:01:00
2017-09-12 21:13:00+00:00,-27.69116,73.90179,2770.6,47893.7,47893.8,155.8,979181.3,-39.9,33.6,7-108,0 days 00:01:00
2017-09-12 21:14:00+00:00,-27.69258,73.89989,2762.7,47901.5,47881.1,149.4,979179.9,-39.6,31.9,7-108,0 days 00:01:00
2017-09-12 21:15:00+00:00,-27.69401,73.898,2704.3,47880.2,47875.7,139.9,979179.9,-39.8,31.6,7-108,0 days 00:01:00
2017-09-12 21:16:00+00:00,-27.69546,73.89611,2660.9,47861.5,47868.8,132.5,979178.9,-39.9,30.7,7-108,0 days 00:01:00
2017-09-12 21:17:00+00:00,-27.69692,73.89422,2747.4,47864.1,47861.7,123.8,979178.5,-39.8,29.9,7-108,0 days 00:01:00
2017-09-12 21:18:00+00:00,-27.69836,73.89233,2713.2,47842.2,47857.7,112.1,979177.1,-39.6,28.2,7-108,0 days 00:01:00
2017-09-12 21:19:00+00:00,-27.69978,73.89045,2679.7,47808.8,47833.8,99.4,979176.4,-39.4,28.0,7-108,0 days 00:01:00
2017-09-12 21:20:00+00:00,-27.70121,73.88858,2722.0,47793.3,47826.1,88.7,979175.7,-39.3,27.5,7-108,0 days 00:01:00
2017-09-12 21:21:00+00:00,-27.70265,73.88671,2700.0,47784.4,47806.6,76.3,979175.1,-39.5,26.4,7-108,0 days 00:01:00
2017-09-12 21:22:00+00:00,-27.7041,73.88482,2698.4,47798.6,47802.2,67.3,979174.3,-39.7,25.6,7-108,0 days 00:01:00
2017-09-12 21:23:00+00:00,-27.70553,73.88293,2768.9,47792.8,47803.1,59.6,979173.9,-39.7,25.0,7-108,0 days 00:01:00
2017-09-12 21:24:00+00:00,-27.70697,73.88104,2863.2,47796.6,47749.0,55.2,979173.0,-39.8,24.4,7-108,0 days 00:01:00
2017-09-12 21:25:00+00:00,-27.70842,73.87915,2958.4,47781.2,47768.8,49.8,979172.1,-39.7,23.2,7-108,0 days 00:01:00
2017-09-12 21:26:00+00:00,-27.70988,73.87726,2909.1,47754.8,47792.6,50.0,979171.5,-40.0,22.2,7-108,0 days 00:01:00
2017-09-12 21:27:00+00:00,-27.71134,73.87536,2799.3,47742.5,47777.4,51.8,979170.9,-40.0,21.4,7-108,0 days 00:01:00
2017-09-12 21:28:00+00:00,-27.7128,73.87347,2791.8,47784.5,47777.2,55.6,979169.6,-39.9,20.5,7-108,0 days 00:01:00
2017-09-12 21:29:00+00:00,-27.71424,73.87158,2840.2,47781.9,47791.7,60.8,979169.4,-39.4,19.4,7-108,0 days 00:01:00
2017-09-12 21:30:00+00:00,-27.71566,73.86971,2875.7,47785.5,47784.7,64.6,979168.5,-39.3,18.7,7-108,0 days 00:01:00
2017-09-12 21:31:00+00:00,-27.71707,73.86784,3010.4,47798.8,47796.8,67.3,979167.6,-39.4,17.8,7-108,0 days 00:01:00
2017-09-12 21:32:00+00:00,-27.71849,73.86598,2997.5,47801.3,47807.0,73.3,979166.3,-39.6,16.9,7-108,0 days 00:01:00
2017-09-12 21:33:00+00:00,-27.71993,73.8641,2918.7,47799.4,47799.6,75.9,979165.9,-39.6,15.8,7-108,0 days 00:01:00
2017-09-12 21:34:00+00:00,-27.7214,73.8622,2978.8,47796.2,47815.9,77.3,979165.8,-40.1,15.5,7-108,0 days 00:01:00
2017-09-12 21:35:00+00:00,-27.72286,73.86027,2899.6,47805.3,47808.6,79.4,979165.3,-40.4,15.3,7-108,0 days 00:01:00
2017-09-12 21:36:00+00:00,-27.72432,73.85835,2993.2,47800.5,47802.5,75.4,979163.3,-40.4,13.1,7-108,0 days 00:01:00
2017-09-12 21:37:00+00:00,-27.72578,73.85644,3001.0,47791.9,47801.6,73.5,979163.1,-40.0,12.2,7-108,0 days 00:01:00
2017-09-12 21:38:00+00:00,-27.72727,73.85454,3052.5,47796.8,47788.5,68.5,979162.3,-40.0,11.5,7-108,0 days 00:01:00
2017-09-12 21:39:00+00:00,-27.72877,73.85263,3076.8,47785.2,47786.9,61.0,979161.8,-40.3,11.1,7-108,0 days 00:01:00
2017-09-12 21:40:00+00:00,-27.73025,73.85071,2992.0,47773.1,47778.8,61.3,979160.9,-40.4,10.3,7-108,0 days 00:01:00
2017-09-12 21:41:00+00:00,-27.73172,73.84879,2932.0,47778.2,47779.6,56.0,979159.8,-40.1,9.3,7-108,0 days 00:01:00
2017-09-12 21:42:00+00:00,-27.73317,73.8469,2919.3,47780.2,47774.9,52.2,979159.5,-39.6,8.4,7-108,0 days 00:01:00
2017-09-12 21:43:00+00:00,-27.73461,73.84503,2977.6,47767.8,47785.2,48.5,979157.9,-39.2,6.8,7-108,0 days 00:01:00
2017-09-12 21:44:00+00:00,-27.73604,73.84317,3003.7,47757.6,47770.6,48.2,979157.0,-39.1,5.9,7-108,0 days 00:01:00
2017-09-12 21:45:00+00:00,-27.73749,73.8413,3020.1,47769.3,47762.1,47.2,979156.3,-39.5,5.0,7-108,0 days 00:01:00
2017-09-12 21:46:00+00:00,-27.73895,73.83941,3162.6,47761.3,47767.0,48.2,979155.1,-40.0,3.7,7-108,0 days 00:01:00
2017-09-12 21:47:00+00:00,-27.74043,73.83751,3270.2,47777.3,47766.2,50.6,979154.9,-40.1,2.9,7-108,0 days 00:01:00
2017-09-12 21:48:00+00:00,-27.74191,73.8356,3297.8,47792.7,47754.7,55.8,979152.9,-40.3,1.4,7-108,0 days 00:01:00
2017-09-12 21:49:00+00:00,-27.74337,73.83369,3341.7,47777.4,47776.8,60.7,979152.4,-40.2,0.5,7-108,0 days 00:01:00
2017-09-12 21:50:00+00:00,-27.74482,73.83178,3456.0,47781.4,47769.8,68.8,979151.5,-40.7,-0.4,7-108,0 days 00:01:00
2017-09-12 21:51:00+00:00,-27.74628,73.82984,3399.1,47790.6,47789.5,74.0,979151.4,-40.6,-1.0,7-108,0 days 00:01:00
2017-09-12 21:52:00+00:00,-27.74774,73.82788,3469.8,47798.7,47782.5,76.6,979150.1,-40.9,-1.8,7-108,0 days 00:01:00
2017-09-12 21:53:00+00:00,-27.74919,73.82595,3462.2,47793.9,47799.5,82.6,979149.4,-40.4,-2.6,7-108,0 days 00:01:00
2017-09-12 21:54:00+00:00,-27.75063,73.82403,3388.2,47821.6,47800.3,86.3,979148.8,-40.2,-3.4,7-108,0 days 00:01:00
2017-09-12 21:55:00+00:00,-27.75207,73.82213,3431.1,47801.0,47803.4,95.9,979148.4,-39.8,-4.2,7-108,0 days 00:01:00
2017-09-12 21:56:00+00:00,-27.75351,73.82024,3507.0,47821.4,47808.1,96.9,979147.2,-39.6,-4.2,7-108,0 days 00:01:00
2017-09-12 21:57:00+00:00,-27.75495,73.81836,3617.3,47807.0,47804.1,97.4,979147.3,-39.5,-4.2,7-108,0 days 00:01:00
2017-09-12 21:58:00+00:00,-27.75592,73.81712,3649.2,47816.0,47807.8,97.9,979147.8,-38.4,-4.1,7-108,0 days 00:01:00
