,LAT,LON,CORR_DEPTH,MAG_TOT,MAG_TOT2,MAG_RES,GRA_OBS,EOTVOS,FREEAIR,LINEID,DT
2017-09-28 06:33:00+00:00,-27.1206,72.47255,3482.7,46984.4,46985.6,-24.3,979114.7,-33.4,8.6,7-122,0 days 00:01:00
2017-09-28 06:34:00+00:00,-27.11888,72.47097,3406.0,46980.6,46983.0,-25.5,979114.4,-33.5,8.6,7-122,0 days 00:01:00
2017-09-28 06:35:00+00:00,-27.11716,72.46938,3370.3,46979.6,46980.8,-27.2,979114.4,-34.0,8.7,7-122,0 days 00:01:00
2017-09-28 06:36:00+00:00,-27.11545,72.46778,3374.4,46976.6,46978.4,-28.1,979113.9,-34.0,8.8,7-122,0 days 00:01:00
2017-09-28 06:37:00+00:00,-27.11376,72.46617,3303.1,46974.4,47005.9,-29.8,979114.4,-33.8,8.9,7-122,0 days 00:01:00
2017-09-28 06:38:00+00:00,-27.11209,72.46458,3343.4,46973.9,46972.6,-30.2,979114.6,-33.9,9.1,7-122,0 days 00:01:00
2017-09-28 06:39:00+00:00,-27.11042,72.46299,3328.0,46971.7,46973.9,-31.0,979114.1,-33.9,9.3,7-122,0 days 00:01:00
2017-09-28 06:40:00+00:00,-27.10875,72.46139,3314.9,46971.0,46970.7,-31.1,979114.6,-33.9,9.4,7-122,0 days 00:01:00
2017-09-28 06:41:00+00:00,-27.10708,72.45981,3312.8,46967.0,46969.6,-31.3,979114.0,-33.6,9.6,7-122,0 days 00:01:00
2017-09-28 06:42:00+00:00,-27.10539,72.45825,3305.6,46969.0,46974.0,-31.3,979114.3,-33.4,9.7,7-122,0 days 00:01:00
2017-09-28 06:43:00+00:00,-27.10369,72.45669,3310.4,46969.4,46969.2,-30.0,979114.7,-33.3,9.8,7-122,0 days 00:01:00
2017-09-28 06:44:00+00:00,-27.102,72.45512,3287.2,46968.3,46967.4,-28.4,979114.4,-33.4,10.1,7-122,0 days 00:01:00
2017-09-28 06:45:00+00:00,-27.10031,72.45353,3275.3,46970.3,46969.2,-26.8,979115.4,-33.3,10.2,7-122,0 days 00:01:00
2017-09-28 06:46:00+00:00,-27.09864,72.45195,3238.9,46969.4,46969.8,-25.2,979114.3,-33.4,10.4,7-122,0 days 00:01:00
2017-09-28 06:47:00+00:00,-27.09696,72.45038,3196.2,46969.5,46969.2,-24.1,979115.1,-33.4,10.6,7-122,0 days 00:01:00
2017-09-28 06:48:00+00:00,-27.09528,72.4488,3167.4,46969.2,46969.4,-23.7,979114.8,-33.6,10.8,7-122,0 days 00:01:00
2017-09-28 06:49:00+00:00,-27.0936,72.44721,3137.8,46969.9,46970.1,-22.5,979114.3,-33.9,11.0,7-122,0 days 00:01:00
2017-09-28 06:50:00+00:00,-27.09191,72.44562,3128.3,46970.1,46970.0,-21.4,979114.9,-34.0,11.3,7-122,0 days 00:01:00
2017-09-28 06:51:00+00:00,-27.09023,72.44403,3140.4,46969.5,46970.3,-20.1,979114.8,-34.0,11.4,7-122,0 days 00:01:00
2017-09-28 06:52:00+00:00,-27.08855,72.44245,3169.6,46972.1,46968.4,-18.1,979114.8,-33.8,11.6,7-122,0 days 00:01:00
2017-09-28 06:53:00+00:00,-27.08684,72.44087,3153.6,46973.0,46970.2,-15.7,979115.6,-33.3,11.6,7-122,0 days 00:01:00
2017-09-28 06:54:00+00:00,-27.08512,72.4393,3148.1,46975.0,46972.4,-13.1,979115.1,-33.5,11.6,7-122,0 days 00:01:00
2017-09-28 06:55:00+00:00,-27.0834,72.43771,3116.1,46977.0,46975.9,-9.2,979115.3,-33.8,11.5,7-122,0 days 00:01:00
2017-09-28 06:56:00+00:00,-27.08167,72.4361,3075.8,46977.5,46977.5,-4.3,979113.9,-34.2,11.4,7-122,0 days 00:01:00
2017-09-28 06:57:00+00:00,-27.07996,72.43449,3067.6,46985.8,46980.9,3.5,979114.3,-34.1,11.4,7-122,0 days 00:01:00
2017-09-28 06:58:00+00:00,-27.07824,72.43289,3101.7,46994.4,46988.8,9.8,979113.9,-34.4,11.5,7-122,0 days 00:01:00
2017-09-28 06:59:00+00:00,-27.07653,72.43127,3119.3,47002.6,46993.6,20.3,979114.1,-34.6,11.8,7-122,0 days 00:01:00
2017-09-28 07:00:00+00:00,-27.07481,72.42964,3107.4,47013.3,47005.8,32.7,979114.8,-34.2,12.3,7-122,0 days 00:01:00
2017-09-28 07:01:00+00:00,-27.0731,72.42804,3102.8,47027.3,46935.9,45.3,979114.8,-33.8,12.3,7-122,0 days 00:01:00
2017-09-28 07:02:00+00:00,-27.07138,72.42646,3114.7,47039.5,47027.2,59.9,979114.8,-33.3,12.3,7-122,0 days 00:01:00
2017-09-28 07:03:00+00:00,-27.06967,72.42489,3103.5,47051.6,47043.9,73.2,979113.4,-33.5,12.0,7-122,0 days 00:01:00
2017-09-28 07:04:00+00:00,-27.06796,72.42332,3037.4,47065.6,47057.6,87.9,979113.9,-33.3,11.7,7-122,0 days 00:01:00
2017-09-28 07:05:00+00:00,-27.06626,72.42176,3018.4,47081.8,47071.3,103.9,979113.3,-33.2,11.4,7-122,0 days 00:01:00
2017-09-28 07:06:00+00:00,-27.06457,72.4202,2986.5,47094.3,47087.7,119.0,979112.8,-32.9,11.3,7-122,0 days 00:01:00
2017-09-28 07:07:00+00:00,-27.06287,72.41865,2902.5,47107.6,47098.7,133.1,979112.6,-33.2,11.1,7-122,0 days 00:01:00
2017-09-28 07:08:00+00:00,-27.06116,72.41709,2796.5,47118.1,47111.5,145.1,979112.7,-33.3,10.9,7-122,0 days 00:01:00
2017-09-28 07:09:00+00:00,-27.05945,72.4155,2822.6,47128.8,47122.7,156.8,979111.7,-33.9,10.6,7-122,0 days 00:01:00
2017-09-28 07:10:00+00:00,-27.05774,72.4139,2817.1,47139.5,47132.6,168.0,979111.2,-34.0,10.2,7-122,0 days 00:01:00
2017-09-28 07:11:00+00:00,-27.05604,72.41231,2793.5,47143.3,47152.0,179.6,979111.2,-33.6,9.9,7-122,0 days 00:01:00
2017-09-28 07:12:00+00:00,-27.05433,72.41074,2759.6,47156.7,47153.7,187.3,979110.9,-33.3,9.6,7-122,0 days 00:01:00
2017-09-28 07:13:00+00:00,-27.05261,72.40918,2729.1,47160.8,47160.8,194.5,979109.9,-33.4,9.1,7-122,0 days 00:01:00
2017-09-28 07:14:00+00:00,-27.05091,72.40758,2747.1,47168.1,47163.7,200.8,979109.4,-34.2,8.6,7-122,0 days 00:01:00
2017-09-28 07:15:00+00:00,-27.04923,72.40598,2828.8,47173.4,47175.9,205.7,979109.3,-34.2,8.2,7-122,0 days 00:01:00
2017-09-28 07:16:00+00:00,-27.04753,72.40438,2811.4,47176.9,47172.8,210.2,979106.8,-34.2,6.9,7-122,0 days 00:01:00
2017-09-28 07:17:00+00:00,-27.04582,72.40279,2798.4,47176.0,47173.8,213.6,979107.3,-33.8,6.8,7-122,0 days 00:01:00
2017-09-28 07:18:00+00:00,-27.04411,72.4012,2845.8,47179.6,47179.7,215.9,979106.9,-33.4,6.4,7-122,0 days 00:01:00
2017-09-28 07:19:00+00:00,-27.0424,72.39961,2822.6,47178.7,47180.1,217.3,979105.9,-33.4,5.8,7-122,0 days 00:01:00
2017-09-28 07:20:00+00:00,-27.04071,72.39804,2921.0,47174.2,47183.8,217.5,979104.9,-33.8,4.9,7-122,0 days 00:01:00
2017-09-28 07:21:00+00:00,-27.03902,72.39644,2945.4,47175.3,47176.8,216.3,979103.9,-34.3,4.3,7-122,0 days 00:01:00
2017-09-28 07:22:00+00:00,-27.03734,72.39483,2967.2,47186.5,47173.7,214.7,979102.9,-34.3,3.5,7-122,0 days 00:01:00
2017-09-28 07:23:00+00:00,-27.03565,72.39324,3052.6,47168.8,47170.2,210.3,979102.1,-33.9,3.0,7-122,0 days 00:01:00
2017-09-28 07:24:00+00:00,-27.03397,72.39166,3100.2,47162.2,47166.8,205.8,979101.8,-33.8,2.4,7-122,0 days 00:01:00
2017-09-28 07:25:00+00:00,-27.03229,72.39009,3137.5,47154.6,47161.7,200.3,979100.9,-33.4,1.6,7-122,0 days 00:01:00
2017-09-28 07:26:00+00:00,-27.0306,72.38852,3127.4,47145.8,47151.5,190.4,979099.5,-33.1,0.8,7-122,0 days 00:01:00
2017-09-28 07:27:00+00:00,-27.02892,72.38697,3165.3,47135.2,47142.9,181.5,979099.8,-32.9,0.4,7-122,0 days 00:01:00
2017-09-28 07:28:00+00:00,-27.02837,72.38645,3163.5,47132.3,47138.8,178.9,979099.4,-33.5,0.3,7-122,0 days 00:01:00
2017-09-28 07:29:00+00:00,-27.02557,72.38384,3268.6,47112.0,47120.1,160.3,979097.9,-33.1,-1.4,7-122,0 days 00:01:00
2017-09-28 07:30:00+00:00,-27.02387,72.38228,3337.3,47099.2,47110.4,149.8,979096.7,-33.6,-1.9,7-122,0 days 00:01:00
2017-09-28 07:31:00+00:00,-27.02216,72.3807,3341.4,47086.6,47095.2,138.8,979096.2,-34.0,-2.6,7-122,0 days 00:01:00
2017-09-28 07:32:00+00:00,-27.02044,72.37908,3348.1,47077.0,47073.0,127.5,979095.5,-34.3,-3.0,7-122,0 days 00:01:00
2017-09-28 07:33:00+00:00,-27.01872,72.37747,3381.5,47065.6,47072.7,117.9,979094.6,-34.2,-3.3,7-122,0 days 00:01:00
2017-09-28 07:34:00+00:00,-27.01699,72.37589,3350.7,47059.7,47061.8,107.1,979094.3,-33.7,-3.9,7-122,0 days 00:01:00
2017-09-28 07:35:00+00:00,-27.01524,72.37431,3319.7,47048.1,47053.7,101.5,979093.4,-33.9,-4.5,7-122,0 days 00:01:00
2017-09-28 07:36:00+00:00,-27.0135,72.37271,3302.0,47040.3,47043.7,94.9,979093.8,-34.0,-4.9,7-122,0 days 00:01:00
2017-09-28 07:37:00+00:00,-27.01177,72.37109,3326.7,47034.5,47046.5,91.0,979092.1,-34.6,-5.5,7-122,0 days 00:01:00
2017-09-28 07:38:00+00:00,-27.01004,72.36945,3280.5,47033.0,47032.1,88.7,979091.9,-35.0,-5.7,7-122,0 days 00:01:00
2017-09-28 07:39:00+00:00,-27.00831,72.36781,3339.6,47029.9,47027.8,87.1,979091.6,-34.9,-5.9,7-122,0 days 00:01:00
2017-09-28 07:40:00+00:00,-27.00658,72.36619,3300.3,47027.3,47027.5,85.9,979091.3,-34.4,-6.3,7-122,0 days 00:01:00
2017-09-28 07:41:00+00:00,-27.00485,72.36458,3332.1,47025.9,47014.9,86.3,979090.6,-34.1,-6.7,7-122,0 days 00:01:00
2017-09-28 07:42:00+00:00,-27.00313,72.36296,3420.1,46975.6,47025.0,87.3,979090.4,-34.3,-7.2,7-122,0 days 00:01:00
2017-09-28 07:43:00+00:00,-27.00141,72.36133,3508.9,47025.2,47024.1,88.4,979089.9,-34.8,-7.5,7-122,0 days 00:01:00
2017-09-28 07:44:00+00:00,-26.9997,72.35969,3435.6,47026.2,47025.7,89.4,979088.8,-34.8,-7.7,7-122,0 days 00:01:00
2017-09-28 07:45:00+00:00,-26.99856,72.3586,3516.7,47023.5,47024.5,89.3,979089.2,-34.5,-7.9,7-122,0 days 00:01:00
2017-09-28 07:46:00+00:00,-26.99629,72.35644,3678.3,47022.6,47023.2,88.0,979088.3,-34.5,-8.1,7-122,0 days 00:01:00
2017-09-28 07:47:00+00:00,-26.99458,72.35482,3688.8,47020.2,47021.4,87.4,979088.6,-34.4,-8.2,7-122,0 days 00:01:00
2017-09-28 07:48:00+00:00,-26.99287,72.35322,3714.5,47019.4,47020.5,86.6,979088.1,-34.2,-8.4,7-122,0 days 00:01:00
2017-09-28 07:49:00+00:00,-26.99115,72.35162,3740.6,47015.9,47017.2,83.5,979087.5,-34.3,-8.4,7-122,0 days 00:01:00
2017-09-28 07:50:00+00:00,-26.98942,72.35001,3803.8,47006.6,47011.5,80.7,979087.4,-34.3,-8.7,7-122,0 days 00:01:00
2017-09-28 07:51:00+00:00,-26.9877,72.3484,3829.6,47004.0,47007.5,75.0,979087.4,-34.3,-8.9,7-122,0 days 00:01:00
2017-09-28 07:52:00+00:00,-26.98601,72.34677,3891.2,46995.6,46999.5,68.8,979087.0,-34.3,-8.9,7-122,0 days 00:01:00
2017-09-28 07:53:00+00:00,-26.98489,72.3457,3884.4,46988.9,46994.5,65.1,979086.8,-33.9,-8.9,7-122,0 days 00:01:00
2017-09-28 07:54:00+00:00,-26.98265,72.3436,3831.5,46978.5,46989.8,54.9,979087.1,-33.2,-8.9,7-122,0 days 00:01:00
2017-09-28 07:55:00+00:00,-26.98096,72.34206,3825.7,46976.9,46984.6,49.5,979086.8,-32.9,-8.8,7-122,0 days 00:01:00
2017-09-28 07:56:00+00:00,-26.97925,72.34052,3804.2,46966.7,46971.5,45.2,979086.6,-33.5,-8.7,7-122,0 days 00:01:00
2017-09-28 07:57:00+00:00,-26.97754,72.33893,3705.3,46957.2,46962.4,36.4,979086.4,-34.0,-8.8,7-122,0 days 00:01:00
2017-09-28 07:58:00+00:00,-26.97582,72.33732,3792.8,46903.1,46956.2,30.5,979087.3,-33.8,-8.7,7-122,0 days 00:01:00
2017-09-28 07:59:00+00:00,-26.97409,72.33572,3717.8,46945.0,46949.4,24.6,979086.0,-34.1,-8.6,7-122,0 days 00:01:00
2017-09-28 08:00:00+00:00,-26.97236,72.33413,3704.2,46938.4,46942.4,17.6,979086.2,-34.3,-8.4,7-122,0 days 00:01:00
2017-09-28 08:01:00+00:00,-26.97064,72.33251,3708.3,46929.7,46936.8,11.9,979086.4,-34.7,-8.4,7-122,0 days 00:01:00
2017-09-28 08:02:00+00:00,-26.96895,72.33091,3695.9,46923.4,46927.9,5.8,979086.6,-33.8,-8.3,7-122,0 days 00:01:00
2017-09-28 08:03:00+00:00,-26.96726,72.32934,3661.0,46923.4,46921.7,2.6,979086.0,-33.2,-8.3,7-122,0 days 00:01:00
2017-09-28 08:04:00+00:00,-26.96554,72.32779,3648.3,46908.0,46923.3,-6.7,979086.3,-33.1,-8.3,7-122,0 days 00:01:00
2017-09-28 08:05:00+00:00,-26.96381,72.32622,3619.0,46904.1,46907.1,-11.6,979085.9,-33.9,-8.3,7-122,0 days 00:01:00
2017-09-28 08:06:00+00:00,-26.96208,72.3246,3609.7,46898.9,46901.2,-16.2,979086.6,-34.3,-8.0,7-122,0 days 00:01:00
2017-09-28 08:07:00+00:00,-26.96035,72.32298,3533.2,46903.2,46894.8,-21.2,979086.3,-34.7,-7.8,7-122,0 days 00:01:00
2017-09-28 08:08:00+00:00,-26.95862,72.32135,3482.2,46888.6,46890.3,-25.9,979086.1,-34.8,-7.6,7-122,0 days 00:01:00
2017-09-28 08:09:00+00:00,-26.95688,72.31972,3433.3,46881.5,46883.8,-30.3,979086.2,-34.7,-7.4,7-122,0 days 00:01:00
2017-09-28 08:10:00+00:00,-26.95514,72.31811,3480.1,46865.3,46876.5,-35.4,979086.4,-34.2,-7.3,7-122,0 days 00:01:00
2017-09-28 08:11:00+00:00,-26.95341,72.31651,3498.0,46867.0,46914.0,-41.4,979086.4,-34.3,-7.1,7-122,0 days 00:01:00
2017-09-28 08:12:00+00:00,-26.9517,72.31489,3495.5,46862.9,46864.7,-44.6,979086.7,-34.6,-7.0,7-122,0 days 00:01:00
2017-09-28 08:13:00+00:00,-26.95002,72.31325,3452.9,46855.3,46866.1,-46.3,979086.4,-34.6,-6.8,7-122,0 days 00:01:00
2017-09-28 08:14:00+00:00,-26.94833,72.31163,3498.1,46858.2,46860.1,-47.3,979087.1,-33.9,-6.7,7-122,0 days 00:01:00
2017-09-28 08:15:00+00:00,-26.94663,72.31004,3478.8,46856.6,46860.6,-48.2,979086.7,-33.6,-6.5,7-122,0 days 00:01:00
2017-09-28 08:16:00+00:00,-26.94491,72.30846,3467.0,46854.7,46860.0,-48.3,979085.8,-34.0,-6.4,7-122,0 days 00:01:00
2017-09-28 08:17:00+00:00,-26.9432,72.30687,3518.1,46853.5,46856.7,-48.1,979086.8,-33.9,-6.4,7-122,0 days 00:01:00
2017-09-28 08:18:00+00:00,-26.9415,72.30528,3495.0,46854.3,46854.6,-47.3,979086.3,-33.8,-6.3,7-122,0 days 00:01:00
2017-09-28 08:19:00+00:00,-26.9398,72.3037,3511.7,46852.7,46854.1,-45.7,979086.8,-33.4,-6.1,7-122,0 days 00:01:00
2017-09-28 08:20:00+00:00,-26.9381,72.30212,3479.0,46855.9,46855.3,-44.4,979086.3,-33.5,-6.2,7-122,0 days 00:01:00
2017-09-28 08:21:00+00:00,-26.9364,72.30055,3500.0,46856.5,46856.0,-42.4,979086.4,-33.5,-6.1,7-122,0 days 00:01:00
2017-09-28 08:22:00+00:00,-26.93467,72.29898,3549.4,46857.3,46857.7,-39.6,979085.7,-33.9,-6.1,7-122,0 days 00:01:00
2017-09-28 08:23:00+00:00,-26.93295,72.29738,3504.6,46860.1,46862.4,-36.4,979085.5,-34.6,-6.1,7-122,0 days 00:01:00
2017-09-28 08:24:00+00:00,-26.93123,72.29576,3479.2,46863.8,46860.8,-33.1,979086.3,-34.5,-6.1,7-122,0 days 00:01:00
2017-09-28 08:25:00+00:00,-26.9295,72.29416,3587.5,46864.2,46862.2,-29.8,979085.2,-34.3,-6.0,7-122,0 days 00:01:00
2017-09-28 08:26:00+00:00,-26.92778,72.29255,3591.9,46874.0,46859.9,-26.0,979085.8,-34.2,-6.1,7-122,0 days 00:01:00
2017-09-28 08:27:00+00:00,-26.92606,72.29093,3604.6,46874.7,46868.3,-19.6,979085.9,-34.2,-6.1,7-122,0 days 00:01:00
2017-09-28 08:28:00+00:00,-26.92434,72.28933,3552.4,46872.4,46868.9,-16.0,979084.9,-34.3,-6.1,7-122,0 days 00:01:00
2017-09-28 08:29:00+00:00,-26.92262,72.28774,3616.7,46877.1,46955.2,-11.8,979085.2,-33.5,-6.3,7-122,0 days 00:01:00
2017-09-28 08:30:00+00:00,-26.92092,72.28618,3582.5,46882.3,46880.7,-6.7,979084.7,-33.3,-6.5,7-122,0 days 00:01:00
2017-09-28 08:31:00+00:00,-26.91922,72.28462,3614.0,46884.5,46885.4,-2.6,979084.5,-32.8,-6.8,7-122,0 days 00:01:00
2017-09-28 08:32:00+00:00,-26.91752,72.28306,3623.0,46887.9,46887.0,0.9,979083.9,-33.3,-7.0,7-122,0 days 00:01:00
2017-09-28 08:33:00+00:00,-26.91581,72.28149,3597.3,46897.4,46886.1,7.1,979083.2,-34.1,-7.0,7-122,0 days 00:01:00
2017-09-28 08:34:00+00:00,-26.91409,72.27988,3612.9,46896.0,46893.1,11.2,979084.0,-34.6,-7.0,7-122,0 days 00:01:00
2017-09-28 08:35:00+00:00,-26.91237,72.27825,3636.3,46898.6,46897.7,14.7,979083.7,-34.8,-6.9,7-122,0 days 00:01:00
2017-09-28 08:36:00+00:00,-26.91065,72.27662,3642.1,46901.2,46900.0,18.3,979083.9,-34.5,-6.8,7-122,0 days 00:01:00
2017-09-28 08:37:00+00:00,-26.90949,72.27554,3618.0,46902.4,46902.6,20.9,979083.9,-34.3,-6.8,7-122,0 days 00:01:00
2017-09-28 08:38:00+00:00,-26.90718,72.2734,3573.0,46907.2,46905.6,26.4,979083.6,-34.1,-6.8,7-122,0 days 00:01:00
2017-09-28 08:39:00+00:00,-26.90546,72.27179,3615.4,46910.9,46909.9,30.5,979083.5,-34.1,-6.8,7-122,0 days 00:01:00
2017-09-28 08:40:00+00:00,-26.90376,72.27019,3613.1,46909.2,46914.9,35.9,979082.9,-34.2,-6.8,7-122,0 days 00:01:00
2017-09-28 08:41:00+00:00,-26.90206,72.26858,3581.0,46919.4,46915.7,41.6,979082.9,-34.0,-6.9,7-122,0 days 00:01:00
2017-09-28 08:42:00+00:00,-26.90037,72.26699,3764.4,46923.9,46926.3,45.3,979082.9,-33.8,-6.9,7-122,0 days 00:01:00
2017-09-28 08:43:00+00:00,-26.89865,72.26542,3524.3,46926.1,46925.2,49.8,979082.5,-34.0,-6.9,7-122,0 days 00:01:00
2017-09-28 08:44:00+00:00,-26.89694,72.26382,3582.9,46928.9,46928.9,54.2,979082.4,-34.2,-6.9,7-122,0 days 00:01:00
2017-09-28 08:45:00+00:00,-26.89523,72.26222,3607.1,46931.5,45841.3,58.7,979082.1,-34.4,-7.0,7-122,0 days 00:01:00
2017-09-28 08:46:00+00:00,-26.89354,72.26062,3592.5,46938.0,46935.2,63.3,979082.4,-33.8,-6.9,7-122,0 days 00:01:00
2017-09-28 08:47:00+00:00,-26.89184,72.25903,3570.1,46937.5,46938.9,69.2,979082.1,-33.8,-6.8,7-122,0 days 00:01:00
2017-09-28 08:48:00+00:00,-26.89015,72.25745,3542.2,46944.8,46943.6,74.1,979082.2,-33.7,-6.8,7-122,0 days 00:01:00
2017-09-28 08:49:00+00:00,-26.88901,72.25641,3565.8,46946.0,46944.4,76.5,979082.1,-33.3,-6.8,7-122,0 days 00:01:00
2017-09-28 08:50:00+00:00,-26.88673,72.25432,3502.7,46951.5,46950.4,82.4,979081.9,-33.4,-6.9,7-122,0 days 00:01:00
2017-09-28 08:51:00+00:00,-26.88502,72.25275,3519.7,46954.9,46953.8,86.9,979081.6,-33.5,-6.9,7-122,0 days 00:01:00
2017-09-28 08:52:00+00:00,-26.88332,72.25115,3524.7,46957.5,46956.1,91.1,979081.6,-34.0,-6.9,7-122,0 days 00:01:00
2017-09-28 08:53:00+00:00,-26.88164,72.24954,3492.8,46960.8,46960.9,94.1,979081.9,-34.2,-6.9,7-122,0 days 00:01:00
2017-09-28 08:54:00+00:00,-26.87996,72.24794,3464.0,46974.8,46959.9,98.1,979081.2,-33.8,-6.8,7-122,0 days 00:01:00
2017-09-28 08:55:00+00:00,-26.87826,72.24638,3455.3,46967.7,46960.8,98.9,979081.3,-32.9,-6.9,7-122,0 days 00:01:00
2017-09-28 08:56:00+00:00,-26.87656,72.24485,3506.0,46978.3,46963.4,98.6,979081.0,-32.9,-6.9,7-122,0 days 00:01:00
2017-09-28 08:57:00+00:00,-26.87485,72.2433,3538.6,46968.7,46960.3,100.1,979081.0,-33.4,-6.8,7-122,0 days 00:01:00
2017-09-28 08:58:00+00:00,-26.87313,72.24171,3539.9,46955.7,46962.4,101.5,979080.7,-34.3,-6.8,7-122,0 days 00:01:00
2017-09-28 08:59:00+00:00,-26.87141,72.2401,3539.6,46964.8,46963.8,100.6,979081.0,-34.5,-6.6,7-122,0 days 00:01:00
2017-09-28 09:00:00+00:00,-26.86968,72.23849,3516.3,46958.1,46961.4,99.7,979081.3,-34.4,-6.3,7-122,0 days 00:01:00
2017-09-28 09:01:00+00:00,-26.86796,72.23688,3460.5,46955.9,46958.5,98.9,979081.6,-34.3,-6.2,7-122,0 days 00:01:00
2017-09-28 09:02:00+00:00,-26.86625,72.23525,3497.2,46954.3,46956.9,98.9,979081.1,-34.6,-6.0,7-122,0 days 00:01:00
2017-09-28 09:03:00+00:00,-26.86456,72.23362,3552.6,46953.4,46954.8,98.5,979081.4,-34.6,-5.6,7-122,0 days 00:01:00
2017-09-28 09:04:00+00:00,-26.86288,72.23201,3506.5,46952.1,46955.0,98.4,979081.0,-34.5,-5.4,7-122,0 days 00:01:00
2017-09-28 09:05:00+00:00,-26.86117,72.23041,3483.3,46950.5,46953.0,97.6,979081.6,-34.1,-5.2,7-122,0 days 00:01:00
2017-09-28 09:06:00+00:00,-26.85948,72.22881,3478.1,46949.9,46949.6,97.4,979081.6,-34.2,-5.1,7-122,0 days 00:01:00
2017-09-28 09:07:00+00:00,-26.85778,72.22722,3458.0,46948.7,46948.0,97.1,979081.8,-34.0,-5.1,7-122,0 days 00:01:00
2017-09-28 09:08:00+00:00,-26.85609,72.22564,3461.4,46947.4,46945.8,96.5,979081.5,-33.3,-5.0,7-122,0 days 00:01:00
2017-09-28 09:09:00+00:00,-26.8544,72.22409,3469.3,46945.1,46946.4,95.9,979081.3,-33.1,-4.9,7-122,0 days 00:01:00
2017-09-28 09:10:00+00:00,-26.85271,72.22254,3444.3,46942.2,46944.6,95.1,979081.4,-32.7,-4.8,7-122,0 days 00:01:00
2017-09-28 09:11:00+00:00,-26.85102,72.221,3419.3,46942.1,46942.8,93.8,979081.6,-33.0,-4.7,7-122,0 days 00:01:00
2017-09-28 09:12:00+00:00,-26.84932,72.21945,3424.0,46941.5,46941.6,94.5,979081.5,-33.3,-4.6,7-122,0 days 00:01:00
2017-09-28 09:13:00+00:00,-26.84762,72.21787,3415.0,46939.3,46940.6,98.5,979081.4,-34.1,-4.4,7-122,0 days 00:01:00
2017-09-28 09:14:00+00:00,-26.84593,72.21626,3411.6,46945.1,46938.2,92.8,979082.2,-34.2,-4.0,7-122,0 days 00:01:00
