,LAT,LON,CORR_DEPTH,MAG_TOT,MAG_TOT2,MAG_RES,GRA_OBS,EOTVOS,FREEAIR,LINEID,DT
2017-10-04 13:37:00+00:00,-28.91804,59.5946,4948.8,40955.9,40904.6,-104.0,979264.1,-73.7,23.3,7-127,0 days 00:01:00
2017-10-04 13:38:00+00:00,-28.91868,59.59101,5025.1,40936.1,40839.2,-100.1,979263.1,-75.8,23.3,7-127,0 days 00:01:00
2017-10-04 13:39:00+00:00,-28.91933,59.58726,5100.2,40913.6,40908.0,-102.7,979262.8,-78.6,22.9,7-127,0 days 00:01:00
2017-10-04 13:40:00+00:00,-28.91998,59.58339,5151.6,40924.5,40903.9,-105.8,979265.6,-79.2,22.7,7-127,0 days 00:01:00
2017-10-04 13:41:00+00:00,-28.92075,59.57953,5165.8,40904.2,40903.8,-105.8,979263.2,-78.4,22.8,7-127,0 days 00:01:00
2017-10-04 13:42:00+00:00,-28.92163,59.57574,5146.4,40902.2,40882.6,-105.4,979262.8,-78.9,22.7,7-127,0 days 00:01:00
2017-10-04 13:43:00+00:00,-28.92249,59.5719,5179.4,40929.2,40928.6,-101.6,979264.0,-78.9,22.0,7-127,0 days 00:01:00
2017-10-04 13:44:00+00:00,-28.92328,59.56809,5190.6,40968.3,40934.0,-93.8,979261.9,-78.3,22.1,7-127,0 days 00:01:00
2017-10-04 13:45:00+00:00,-28.92399,59.5643,5140.9,40948.4,40918.0,-95.2,979263.6,-77.6,22.4,7-127,0 days 00:01:00
2017-10-04 13:46:00+00:00,-28.92467,59.56044,5158.1,40891.2,39373.9,-97.1,979264.5,-79.2,22.1,7-127,0 days 00:01:00
2017-10-04 13:47:00+00:00,-28.92532,59.55651,5188.7,40891.8,40918.6,-100.9,979263.0,-81.3,22.2,7-127,0 days 00:01:00
2017-10-04 13:48:00+00:00,-28.92597,59.55257,5227.1,40916.3,40866.6,-112.1,979262.1,-81.0,22.2,7-127,0 days 00:01:00
2017-10-04 13:49:00+00:00,-28.92661,59.54867,5269.6,40900.6,39483.8,-106.8,979262.9,-80.5,22.1,7-127,0 days 00:01:00
2017-10-04 13:50:00+00:00,-28.92722,59.54479,5256.2,40880.9,40904.9,-103.8,979263.0,-80.0,22.1,7-127,0 days 00:01:00
2017-10-04 13:51:00+00:00,-28.92785,59.54088,5277.7,40882.6,40915.1,-102.8,979263.9,-79.7,22.2,7-127,0 days 00:01:00
2017-10-04 13:52:00+00:00,-28.92848,59.53696,5183.0,40898.3,40900.6,-99.6,979263.4,-80.2,22.3,7-127,0 days 00:01:00
2017-10-04 13:53:00+00:00,-28.92909,59.53307,5177.9,40933.1,40853.7,-98.2,979265.1,-79.7,22.5,7-127,0 days 00:01:00
2017-10-04 13:54:00+00:00,-28.92967,59.52919,5128.0,40905.8,40888.1,-95.7,979261.6,-80.1,22.5,7-127,0 days 00:01:00
2017-10-04 13:55:00+00:00,-28.93022,59.52532,5135.1,40884.4,40892.3,-95.5,979264.2,-79.3,22.2,7-127,0 days 00:01:00
2017-10-04 13:56:00+00:00,-28.93077,59.52146,5115.1,40889.8,40887.2,-97.6,979263.5,-79.0,22.1,7-127,0 days 00:01:00
2017-10-04 13:57:00+00:00,-28.93134,59.51762,5166.4,40913.6,40898.9,-92.7,979262.9,-78.8,22.6,7-127,0 days 00:01:00
2017-10-04 13:58:00+00:00,-28.93191,59.51376,5243.5,40893.9,40899.9,-91.9,979264.6,-79.1,22.2,7-127,0 days 00:01:00
2017-10-04 13:59:00+00:00,-28.93242,59.5099,5253.8,40899.9,40911.2,-90.7,979264.6,-79.0,21.6,7-127,0 days 00:01:00
2017-10-04 14:00:00+00:00,-28.93281,59.50608,5253.5,40907.6,40879.4,-88.4,979259.7,-79.8,21.9,7-127,0 days 00:01:00
2017-10-04 14:01:00+00:00,-28.93321,59.50223,5251.5,40903.8,40920.3,-83.9,979261.0,-80.2,21.5,7-127,0 days 00:01:00
2017-10-04 14:02:00+00:00,-28.93377,59.49828,5260.0,40828.3,40849.4,-81.8,979263.4,-82.3,21.3,7-127,0 days 00:01:00
2017-10-04 14:03:00+00:00,-28.93436,59.49426,5262.0,40914.2,40871.5,-82.4,979264.4,-82.1,22.1,7-127,0 days 00:01:00
2017-10-04 14:04:00+00:00,-28.93497,59.49024,5173.4,40851.7,40871.6,-82.8,979263.4,-83.3,22.4,7-127,0 days 00:01:00
2017-10-04 14:05:00+00:00,-28.9356,59.48619,5177.9,40900.0,40896.4,-79.5,979265.2,-82.6,22.7,7-127,0 days 00:01:00
2017-10-04 14:06:00+00:00,-28.93625,59.48213,5186.2,40918.2,40881.7,-72.4,979264.6,-83.3,22.9,7-127,0 days 00:01:00
2017-10-04 14:07:00+00:00,-28.93692,59.47809,5186.0,40885.4,40894.6,-73.9,979265.0,-82.7,22.9,7-127,0 days 00:01:00
2017-10-04 14:08:00+00:00,-28.93758,59.47408,5185.1,40910.9,40915.0,-70.5,979264.8,-81.7,23.1,7-127,0 days 00:01:00
2017-10-04 14:09:00+00:00,-28.93826,59.47012,5148.4,40911.0,40843.2,-66.2,979264.6,-81.2,23.4,7-127,0 days 00:01:00
