,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,DT
2000-08-09 09:11:00-12:00,45.68742,-48.70603,0.123,92.0,50373.0,-90.0,60.3,0 days 00:01:00
2000-08-09 09:12:00-12:00,45.68823,-48.70754,0.123,92.0,50375.0,-88.0,60.2,0 days 00:01:00
2000-08-09 09:13:00-12:00,45.68905,-48.70901,0.123,92.0,50375.0,-89.0,60.2,0 days 00:01:00
2000-08-09 09:14:00-12:00,45.6899,-48.71054,0.123,92.0,50373.0,-92.0,60.2,0 days 00:01:00
2000-08-09 09:20:00-12:00,45.68023,-48.69253,0.124,93.0,50368.0,-89.0,62.2,0 days 00:06:00
2000-08-09 09:21:00-12:00,45.6954,-48.72097,0.122,92.0,50385.0,-84.0,58.5,0 days 00:01:00
2000-08-09 09:22:00-12:00,45.69618,-48.72245,0.121,91.0,50387.0,-82.0,58.0,0 days 00:01:00
2000-08-09 09:23:00-12:00,45.69699,-48.72397,0.121,91.0,50387.0,-83.0,57.6,0 days 00:01:00
2000-08-09 09:24:00-12:00,45.69777,-48.72543,0.12,90.0,50386.0,-85.0,57.1,0 days 00:01:00
2000-08-09 09:25:00-12:00,45.69859,-48.72688,0.119,89.0,50390.0,-81.0,56.5,0 days 00:01:00
2000-08-09 09:26:00-12:00,45.69939,-48.72834,0.119,89.0,50392.0,-80.0,56.3,0 days 00:01:00
2000-08-09 09:30:00-12:00,45.70262,-48.73423,0.117,88.0,50393.0,-82.0,54.9,0 days 00:04:00
2000-08-09 09:31:00-12:00,45.70341,-48.73569,0.117,88.0,50397.0,-79.0,54.8,0 days 00:01:00
2000-08-09 09:32:00-12:00,45.70423,-48.73721,0.116,87.0,50401.0,-76.0,54.6,0 days 00:01:00
2000-08-09 09:33:00-12:00,45.70504,-48.73875,0.115,86.0,50402.0,-75.0,54.5,0 days 00:01:00
2000-08-09 09:34:00-12:00,45.70588,-48.74031,0.116,87.0,50402.0,-75.0,54.2,0 days 00:01:00
2000-08-09 09:35:00-12:00,45.70669,-48.74187,0.115,86.0,50406.0,-72.0,53.7,0 days 00:01:00
2000-08-09 09:36:00-12:00,45.70751,-48.74342,0.114,86.0,50404.0,-75.0,53.3,0 days 00:01:00
2000-08-09 09:37:00-12:00,45.70832,-48.74495,0.114,86.0,50408.0,-71.0,53.2,0 days 00:01:00
2000-08-09 09:38:00-12:00,45.70911,-48.74651,0.114,86.0,50410.0,-70.0,53.1,0 days 00:01:00
2000-08-09 09:39:00-12:00,45.70991,-48.74808,0.114,86.0,50408.0,-73.0,52.8,0 days 00:01:00
2000-08-09 09:40:00-12:00,45.68181,-48.69556,0.124,93.0,50368.0,-90.0,62.0,0 days 00:01:00
2000-08-09 09:41:00-12:00,45.7115,-48.75099,0.113,85.0,50414.0,-68.0,51.3,0 days 00:01:00
2000-08-09 09:42:00-12:00,45.7123,-48.75247,0.113,85.0,50415.0,-68.0,51.0,0 days 00:01:00
2000-08-09 09:44:00-12:00,45.71389,-48.75532,0.112,84.0,50455.0,-29.0,50.8,0 days 00:02:00
2000-08-09 09:46:00-12:00,45.71562,-48.75825,0.111,83.0,50440.0,-45.0,50.6,0 days 00:02:00
2000-08-09 09:49:00-12:00,45.71806,-48.76269,0.11,82.0,50424.0,-64.0,49.8,0 days 00:03:00
2000-08-09 09:50:00-12:00,45.71882,-48.7641,0.111,83.0,50427.0,-61.0,49.7,0 days 00:01:00
2000-08-09 09:51:00-12:00,45.71958,-48.76556,0.11,82.0,50426.0,-62.0,49.5,0 days 00:01:00
2000-08-09 09:52:00-12:00,45.72031,-48.76709,0.11,82.0,50428.0,-61.0,49.3,0 days 00:01:00
2000-08-09 09:53:00-12:00,45.72106,-48.76857,0.11,82.0,50425.0,-65.0,48.9,0 days 00:01:00
2000-08-09 09:54:00-12:00,45.72181,-48.77004,0.11,82.0,50427.0,-63.0,48.6,0 days 00:01:00
2000-08-09 09:55:00-12:00,45.72259,-48.77153,0.109,82.0,50431.0,-60.0,48.2,0 days 00:01:00
2000-08-09 09:56:00-12:00,45.72339,-48.77307,0.109,82.0,50433.0,-59.0,48.1,0 days 00:01:00
2000-08-09 09:57:00-12:00,45.7242,-48.7746,0.109,82.0,50433.0,-60.0,48.1,0 days 00:01:00
2000-08-09 09:58:00-12:00,45.72504,-48.77614,0.108,81.0,50435.0,-58.0,47.9,0 days 00:01:00
2000-08-09 09:59:00-12:00,45.72585,-48.77771,0.108,81.0,50435.0,-59.0,47.8,0 days 00:01:00
2000-08-09 10:00:00-12:00,45.72668,-48.7792,0.108,81.0,50433.0,-61.0,47.6,0 days 00:01:00
2000-08-09 10:10:00-12:00,45.73476,-48.79408,0.105,79.0,50416.0,-85.0,45.3,0 days 00:10:00
2000-08-09 10:11:00-12:00,45.73552,-48.79549,0.104,78.0,50412.0,-90.0,45.1,0 days 00:01:00
2000-08-09 10:12:00-12:00,45.73633,-48.79694,0.104,78.0,50408.0,-94.0,45.1,0 days 00:01:00
2000-08-09 10:13:00-12:00,45.73712,-48.79837,0.104,78.0,50408.0,-95.0,44.8,0 days 00:01:00
2000-08-09 10:14:00-12:00,45.73792,-48.79981,0.104,78.0,50408.0,-96.0,44.6,0 days 00:01:00
2000-08-09 10:15:00-12:00,45.73868,-48.80125,0.104,78.0,50402.0,-103.0,44.2,0 days 00:01:00
2000-08-09 10:16:00-12:00,45.73946,-48.80267,0.103,77.0,50406.0,-99.0,44.0,0 days 00:01:00
2000-08-09 10:17:00-12:00,45.74024,-48.80415,0.103,77.0,50402.0,-103.0,43.7,0 days 00:01:00
2000-08-09 10:18:00-12:00,45.74101,-48.80561,0.103,77.0,50400.0,-107.0,43.1,0 days 00:01:00
2000-08-09 10:19:00-12:00,45.74179,-48.80704,0.103,77.0,50399.0,-108.0,42.5,0 days 00:01:00
2000-08-09 10:20:00-12:00,45.7426,-48.80844,0.102,76.0,50397.0,-111.0,41.8,0 days 00:01:00
2000-08-09 10:21:00-12:00,45.74331,-48.80983,0.102,76.0,50398.0,-110.0,41.2,0 days 00:01:00
2000-08-09 10:22:00-12:00,45.74404,-48.81131,0.102,76.0,50396.0,-112.0,41.1,0 days 00:01:00
2000-08-09 10:23:00-12:00,45.74477,-48.81279,0.102,76.0,50396.0,-113.0,41.2,0 days 00:01:00
2000-08-09 10:24:00-12:00,45.74553,-48.81429,0.102,76.0,50395.0,-115.0,40.9,0 days 00:01:00
2000-08-09 10:25:00-12:00,45.74632,-48.81584,0.102,76.0,50398.0,-113.0,40.8,0 days 00:01:00
2000-08-09 10:26:00-12:00,45.74711,-48.81738,0.102,76.0,50398.0,-113.0,40.3,0 days 00:01:00
2000-08-09 10:27:00-12:00,45.74802,-48.81882,0.102,76.0,50398.0,-113.0,40.0,0 days 00:01:00
2000-08-09 10:28:00-12:00,45.74881,-48.82035,0.102,76.0,50396.0,-117.0,39.7,0 days 00:01:00
2000-08-09 10:29:00-12:00,45.74961,-48.82184,0.102,76.0,50394.0,-119.0,39.3,0 days 00:01:00
2000-08-09 10:30:00-12:00,45.72911,-48.78369,0.107,80.0,50429.0,-68.0,47.2,0 days 00:01:00
2000-08-09 10:31:00-12:00,45.75122,-48.82488,0.102,76.0,50396.0,-118.0,38.7,0 days 00:01:00
2000-08-09 10:32:00-12:00,45.752,-48.8264,0.102,76.0,50395.0,-120.0,38.2,0 days 00:01:00
2000-08-09 10:33:00-12:00,45.75281,-48.8279,0.102,76.0,50397.0,-119.0,37.9,0 days 00:01:00
2000-08-09 10:34:00-12:00,45.75365,-48.82939,0.102,76.0,50397.0,-120.0,37.6,0 days 00:01:00
2000-08-09 10:35:00-12:00,45.75446,-48.83091,0.102,76.0,50398.0,-119.0,37.3,0 days 00:01:00
2000-08-09 10:36:00-12:00,45.7553,-48.83243,0.101,76.0,50397.0,-120.0,37.0,0 days 00:01:00
2000-08-09 10:37:00-12:00,45.75612,-48.83386,0.101,76.0,50401.0,-118.0,36.7,0 days 00:01:00
2000-08-09 10:38:00-12:00,45.75693,-48.83535,0.101,76.0,50400.0,-119.0,36.2,0 days 00:01:00
2000-08-09 10:39:00-12:00,45.7578,-48.83679,0.101,76.0,50399.0,-120.0,35.9,0 days 00:01:00
2000-08-09 10:40:00-12:00,45.7586,-48.8383,0.101,76.0,50403.0,-118.0,35.7,0 days 00:01:00
2000-08-09 10:41:00-12:00,45.75941,-48.8398,0.101,76.0,50402.0,-119.0,35.6,0 days 00:01:00
2000-08-09 10:42:00-12:00,45.76025,-48.84133,0.101,76.0,50400.0,-122.0,35.2,0 days 00:01:00
2000-08-09 10:43:00-12:00,45.76108,-48.84277,0.1,75.0,50402.0,-120.0,35.0,0 days 00:01:00
2000-08-09 10:44:00-12:00,45.76187,-48.84424,0.1,75.0,50405.0,-118.0,34.8,0 days 00:01:00
2000-08-09 10:48:00-12:00,45.76502,-48.85027,0.1,75.0,50406.0,-120.0,34.0,0 days 00:04:00
2000-08-09 10:49:00-12:00,45.76582,-48.85182,0.1,75.0,50407.0,-119.0,33.9,0 days 00:01:00
2000-08-09 10:50:00-12:00,45.76664,-48.85334,0.099,74.0,50411.0,-116.0,33.6,0 days 00:01:00
2000-08-09 10:51:00-12:00,45.76743,-48.85484,0.099,74.0,50410.0,-118.0,33.4,0 days 00:01:00
2000-08-09 10:52:00-12:00,45.76824,-48.85635,0.099,74.0,50410.0,-118.0,33.3,0 days 00:01:00
2000-08-09 10:53:00-12:00,45.76907,-48.85786,0.098,74.0,50411.0,-118.0,33.5,0 days 00:01:00
2000-08-09 10:54:00-12:00,45.76989,-48.85937,0.098,74.0,50415.0,-114.0,33.8,0 days 00:01:00
2000-08-09 10:55:00-12:00,45.77071,-48.8609,0.097,73.0,50410.0,-120.0,33.9,0 days 00:01:00
