,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,DT
2002-01-19 17:34:00+05:00,-49.72323,117.03055,4.686,3485.0,64996.0,153.0,25.5,0 days 00:01:00
2002-01-19 17:35:00+05:00,-49.72512,117.02953,4.684,3484.0,64990.0,147.0,25.9,0 days 00:01:00
2002-01-19 17:36:00+05:00,-49.72707,117.02862,4.687,3486.0,64987.0,144.0,26.9,0 days 00:01:00
2002-01-19 17:37:00+05:00,-49.72894,117.02756,4.684,3484.0,64980.0,137.0,27.0,0 days 00:01:00
2002-01-19 17:38:00+05:00,-49.73091,117.02677,4.703,3498.0,64976.0,132.0,30.5,0 days 00:01:00
2002-01-19 17:39:00+05:00,-49.73265,117.02589,4.652,3460.0,64967.0,123.0,25.0,0 days 00:01:00
2002-01-19 17:40:00+05:00,-49.73457,117.02497,4.657,3464.0,64962.0,118.0,27.5,0 days 00:01:00
2002-01-19 17:41:00+05:00,-49.73645,117.02399,4.609,3428.0,64959.0,115.0,29.6,0 days 00:01:00
2002-01-19 17:42:00+05:00,-49.73832,117.02291,4.604,3424.0,64958.0,114.0,29.8,0 days 00:01:00
2002-01-19 17:43:00+05:00,-49.74023,117.02193,4.575,3401.0,64955.0,110.0,28.4,0 days 00:01:00
2002-01-19 17:44:00+05:00,-49.74219,117.02104,4.573,3400.0,64951.0,106.0,30.4,0 days 00:01:00
2002-01-19 17:45:00+05:00,-49.74415,117.02004,4.515,3356.0,64950.0,105.0,29.2,0 days 00:01:00
2002-01-19 17:46:00+05:00,-49.74614,117.019,4.584,3408.0,64950.0,105.0,29.3,0 days 00:01:00
2002-01-19 17:47:00+05:00,-49.74804,117.01797,4.569,3397.0,64953.0,107.0,29.8,0 days 00:01:00
2002-01-19 17:48:00+05:00,-49.75006,117.01703,4.558,3388.0,64956.0,110.0,33.9,0 days 00:01:00
2002-01-19 17:49:00+05:00,-49.75204,117.01601,4.458,3313.0,64958.0,112.0,30.5,0 days 00:01:00
2002-01-19 17:50:00+05:00,-49.75399,117.01504,4.435,3295.0,64960.0,114.0,31.0,0 days 00:01:00
2002-01-19 17:51:00+05:00,-49.75594,117.01403,4.408,3275.0,64963.0,116.0,29.9,0 days 00:01:00
2002-01-19 17:52:00+05:00,-49.75788,117.01311,4.379,3253.0,64966.0,120.0,30.9,0 days 00:01:00
2002-01-19 17:53:00+05:00,-49.75983,117.0121,4.334,3219.0,64967.0,120.0,33.8,0 days 00:01:00
2002-01-19 17:54:00+05:00,-49.76179,117.01127,4.306,3199.0,64969.0,122.0,27.0,0 days 00:01:00
2002-01-19 17:55:00+05:00,-49.76373,117.01029,4.309,3201.0,64972.0,124.0,27.3,0 days 00:01:00
2002-01-19 17:56:00+05:00,-49.76572,117.00926,4.321,3210.0,64972.0,124.0,30.0,0 days 00:01:00
