,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,DT
2001-10-19 07:38:00-12:00,-27.79174,99.54412,6.039,4541.0,55120.0,-225.0,-2.5,0 days 00:01:00
2001-10-19 07:40:00-12:00,-27.79392,99.55038,6.046,4546.0,55122.0,-224.0,-2.4,0 days 00:02:00
2001-10-19 07:43:00-12:00,-27.79708,99.55956,6.059,4556.0,55132.0,-218.0,-1.2,0 days 00:03:00
2001-10-19 07:44:00-12:00,-27.79815,99.56257,6.048,4548.0,55134.0,-217.0,-1.9,0 days 00:01:00
2001-10-19 07:45:00-12:00,-27.79924,99.56567,6.044,4545.0,55136.0,-216.0,-3.2,0 days 00:01:00
2001-10-19 07:46:00-12:00,-27.8003,99.56883,6.05,4550.0,55140.0,-213.0,-6.1,0 days 00:01:00
2001-10-19 07:47:00-12:00,-27.8014,99.57198,6.05,4550.0,55144.0,-210.0,-4.0,0 days 00:01:00
2001-10-19 07:48:00-12:00,-27.80247,99.57514,6.054,4552.0,55147.0,-208.0,-4.9,0 days 00:01:00
2001-10-19 07:49:00-12:00,-27.80354,99.57828,6.048,4548.0,55149.0,-206.0,-3.8,0 days 00:01:00
2001-10-19 07:50:00-12:00,-27.80457,99.58138,6.052,4551.0,55154.0,-203.0,-5.4,0 days 00:01:00
2001-10-19 07:53:00-12:00,-27.80774,99.59045,6.056,4554.0,55165.0,-195.0,-0.2,0 days 00:03:00
2001-10-19 07:54:00-12:00,-27.80882,99.59348,6.058,4556.0,55167.0,-194.0,-3.2,0 days 00:01:00
2001-10-19 07:55:00-12:00,-27.80985,99.59654,6.068,4563.0,55170.0,-191.0,-4.8,0 days 00:01:00
2001-10-19 07:56:00-12:00,-27.81092,99.59964,6.052,4551.0,55174.0,-189.0,-5.9,0 days 00:01:00
2001-10-19 07:57:00-12:00,-27.81201,99.60275,6.067,4562.0,55179.0,-185.0,-7.5,0 days 00:01:00
2001-10-19 07:58:00-12:00,-27.81308,99.60585,6.067,4562.0,55182.0,-183.0,-5.3,0 days 00:01:00
2001-10-19 07:59:00-12:00,-27.81419,99.60891,6.077,4570.0,55185.0,-180.0,-4.0,0 days 00:01:00
2001-10-19 08:00:00-12:00,-27.81524,99.61195,6.063,4559.0,55187.0,-179.0,-2.4,0 days 00:01:00
2001-10-19 08:10:00-12:00,-27.82612,99.64277,6.055,4553.0,55222.0,-155.0,-0.6,0 days 00:10:00
2001-10-19 08:11:00-12:00,-27.82719,99.64588,6.05,4550.0,55224.0,-154.0,-2.8,0 days 00:01:00
2001-10-19 08:13:00-12:00,-27.8294,99.65219,6.057,4555.0,55232.0,-148.0,-5.0,0 days 00:02:00
2001-10-19 08:14:00-12:00,-27.83043,99.65536,6.055,4553.0,55234.0,-147.0,-3.3,0 days 00:01:00
2001-10-19 08:15:00-12:00,-27.83156,99.65853,6.052,4551.0,55236.0,-146.0,-2.4,0 days 00:01:00
2001-10-19 08:16:00-12:00,-27.83267,99.66174,6.05,4550.0,55239.0,-144.0,-2.0,0 days 00:01:00
2001-10-19 08:17:00-12:00,-27.8338,99.66495,6.066,4562.0,55243.0,-141.0,-2.6,0 days 00:01:00
2001-10-19 08:18:00-12:00,-27.83487,99.66815,6.05,4550.0,55244.0,-141.0,-2.5,0 days 00:01:00
2001-10-19 08:19:00-12:00,-27.83599,99.67139,6.057,4555.0,55246.0,-140.0,-2.0,0 days 00:01:00
2001-10-19 08:20:00-12:00,-27.83711,99.67459,6.048,4548.0,55249.0,-138.0,-3.5,0 days 00:01:00
2001-10-19 08:21:00-12:00,-27.83825,99.67778,6.047,4547.0,55252.0,-136.0,-2.4,0 days 00:01:00
2001-10-19 08:22:00-12:00,-27.83933,99.68104,6.051,4550.0,55253.0,-136.0,-3.8,0 days 00:01:00
2001-10-19 08:23:00-12:00,-27.84048,99.68429,6.053,4552.0,55255.0,-135.0,0.1,0 days 00:01:00
2001-10-19 08:24:00-12:00,-27.84163,99.68756,6.051,4550.0,55258.0,-133.0,-2.4,0 days 00:01:00
2001-10-19 08:26:00-12:00,-27.84396,99.69428,6.066,4562.0,55262.0,-131.0,-2.9,0 days 00:02:00
2001-10-19 08:30:00-12:00,-27.81841,99.62109,6.065,4561.0,55199.0,-171.0,-3.1,0 days 00:04:00
2001-10-19 08:40:00-12:00,-27.81948,99.62415,6.06,4557.0,55204.0,-167.0,-5.3,0 days 00:10:00
2001-10-19 08:50:00-12:00,-27.8206,99.6272,6.062,4558.0,55206.0,-165.0,-4.2,0 days 00:10:00
