,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,DT
2001-03-29 01:30:00-12:00,30.18103,-42.09278,2.777,2088.0,41028.0,-128.0,85.6,0 days 00:05:00
2001-03-29 01:31:00-12:00,30.17372,-42.05348,3.588,2697.0,41305.0,158.0,47.7,0 days 00:01:00
2001-03-29 01:33:00-12:00,30.17318,-42.05065,3.642,2738.0,41319.0,173.0,44.5,0 days 00:02:00
2001-03-29 01:37:00-12:00,30.17214,-42.04511,3.566,2680.0,41358.0,214.0,38.9,0 days 00:04:00
2001-03-29 01:39:00-12:00,30.17164,-42.04236,3.554,2672.0,41382.0,238.0,35.9,0 days 00:02:00
2001-03-29 01:40:00-12:00,30.17138,-42.04095,3.465,2605.0,41382.0,239.0,34.3,0 days 00:01:00
2001-03-29 01:42:00-12:00,30.17087,-42.03816,3.777,2840.0,41394.0,251.0,31.1,0 days 00:02:00
2001-03-29 01:43:00-12:00,30.1706,-42.03676,3.855,2898.0,41403.0,261.0,29.4,0 days 00:01:00
2001-03-29 01:46:00-12:00,30.16981,-42.03247,3.984,2996.0,41422.0,281.0,24.7,0 days 00:03:00
2001-03-29 01:48:00-12:00,30.16931,-42.02969,4.102,3085.0,41438.0,297.0,21.7,0 days 00:02:00
2001-03-29 01:49:00-12:00,30.16904,-42.02826,4.113,3094.0,41444.0,303.0,19.8,0 days 00:01:00
2001-03-29 01:50:00-12:00,30.16876,-42.0268,4.14,3114.0,41446.0,306.0,17.9,0 days 00:01:00
2001-03-29 01:51:00-12:00,30.16853,-42.02533,4.157,3127.0,41453.0,314.0,16.2,0 days 00:01:00
2001-03-29 01:52:00-12:00,30.16826,-42.02391,4.186,3149.0,41456.0,316.0,14.6,0 days 00:01:00
2001-03-29 01:53:00-12:00,30.16799,-42.02249,4.234,3186.0,41464.0,324.0,13.0,0 days 00:01:00
2001-03-29 01:54:00-12:00,30.16773,-42.02105,4.27,3212.0,41463.0,324.0,11.5,0 days 00:01:00
2001-03-29 01:55:00-12:00,30.16746,-42.01958,4.326,3254.0,41476.0,337.0,9.9,0 days 00:01:00
2001-03-29 01:56:00-12:00,30.16719,-42.01814,4.318,3248.0,41475.0,337.0,8.4,0 days 00:01:00
2001-03-29 01:57:00-12:00,30.16693,-42.01671,4.313,3245.0,41480.0,342.0,6.9,0 days 00:01:00
2001-03-29 01:58:00-12:00,30.16667,-42.01523,4.31,3242.0,41486.0,348.0,5.4,0 days 00:01:00
2001-03-29 01:59:00-12:00,30.16641,-42.01373,4.341,3267.0,41490.0,353.0,3.7,0 days 00:01:00
2001-03-29 02:00:00-12:00,30.16616,-42.01223,4.374,3291.0,41498.0,361.0,2.2,0 days 00:01:00
2001-03-29 02:10:00-12:00,30.1659,-42.01077,4.434,3337.0,41497.0,361.0,0.8,0 days 00:10:00
2001-03-29 02:20:00-12:00,30.16565,-42.00933,4.527,3407.0,41504.0,368.0,-2.1,0 days 00:10:00
2001-03-29 02:30:00-12:00,30.16539,-42.0079,4.656,3505.0,41507.0,372.0,-4.7,0 days 00:10:00
2001-03-29 02:40:00-12:00,30.16517,-42.00649,4.772,3594.0,41514.0,379.0,-7.5,0 days 00:10:00
2001-03-29 02:50:00-12:00,30.16493,-42.00511,4.803,3617.0,41520.0,386.0,-10.5,0 days 00:10:00
