,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,DT
2000-07-26 22:11:00-12:00,45.01195,-44.02044,6.318,4762.0,49234.0,-11.0,31.6,0 days 00:01:00
2000-07-26 22:12:00-12:00,45.01281,-44.02213,6.316,4761.0,49257.0,11.0,31.6,0 days 00:01:00
2000-07-26 22:15:00-12:00,45.01543,-44.02716,6.318,4762.0,49267.0,20.0,32.3,0 days 00:03:00
2000-07-26 22:16:00-12:00,45.01629,-44.02886,6.318,4762.0,49242.0,-6.0,32.6,0 days 00:01:00
2000-07-26 22:21:00-12:00,45.02044,-44.03714,6.31,4756.0,49248.0,-3.0,33.2,0 days 00:05:00
2000-07-26 22:28:00-12:00,45.02646,-44.04875,6.298,4748.0,49260.0,4.0,33.5,0 days 00:07:00
2000-07-26 22:29:00-12:00,45.02737,-44.05039,6.298,4748.0,49262.0,5.0,33.7,0 days 00:01:00
2000-07-26 22:30:00-12:00,45.02827,-44.05199,6.296,4746.0,49266.0,9.0,33.6,0 days 00:01:00
2000-07-26 22:31:00-12:00,45.02915,-44.05367,6.296,4746.0,49268.0,10.0,33.9,0 days 00:01:00
2000-07-26 22:32:00-12:00,45.03005,-44.0554,6.296,4746.0,49273.0,14.0,34.0,0 days 00:01:00
2000-07-26 22:33:00-12:00,45.03095,-44.05705,6.293,4744.0,49276.0,16.0,34.0,0 days 00:01:00
2000-07-26 22:34:00-12:00,45.03185,-44.0587,6.293,4744.0,49278.0,17.0,34.0,0 days 00:01:00
2000-07-26 22:35:00-12:00,45.03273,-44.06037,6.292,4743.0,49273.0,12.0,33.8,0 days 00:01:00
2000-07-26 22:36:00-12:00,45.03356,-44.06207,6.292,4743.0,49277.0,15.0,33.7,0 days 00:01:00
2000-07-26 22:37:00-12:00,45.03438,-44.06373,6.287,4738.0,49282.0,19.0,33.9,0 days 00:01:00
2000-07-26 22:38:00-12:00,45.03517,-44.06535,6.29,4742.0,49285.0,22.0,33.9,0 days 00:01:00
2000-07-26 22:46:00-12:00,45.04179,-44.07828,6.281,4734.0,49294.0,26.0,34.0,0 days 00:08:00
2000-07-26 22:47:00-12:00,45.04266,-44.07993,6.281,4734.0,49294.0,25.0,34.0,0 days 00:01:00
2000-07-26 22:48:00-12:00,45.04357,-44.08155,6.285,4737.0,49297.0,27.0,33.8,0 days 00:01:00
2000-07-26 22:49:00-12:00,45.04444,-44.08325,6.283,4735.0,49304.0,33.0,33.8,0 days 00:01:00
2000-07-26 22:50:00-12:00,45.00656,-44.01047,6.325,4768.0,49216.0,-24.0,31.4,0 days 00:01:00
2000-07-26 22:54:00-12:00,45.04877,-44.09134,6.284,4736.0,49298.0,24.0,33.6,0 days 00:04:00
2000-07-26 22:55:00-12:00,45.0496,-44.09298,6.284,4736.0,49298.0,23.0,33.6,0 days 00:01:00
2000-07-26 22:56:00-12:00,45.05047,-44.09462,6.284,4736.0,49304.0,28.0,33.7,0 days 00:01:00
2000-07-26 22:57:00-12:00,45.0513,-44.0963,6.282,4735.0,49310.0,34.0,33.7,0 days 00:01:00
2000-07-26 22:58:00-12:00,45.05216,-44.09798,6.281,4734.0,49308.0,31.0,33.6,0 days 00:01:00
2000-07-26 22:59:00-12:00,45.05302,-44.0996,6.284,4736.0,49305.0,28.0,33.4,0 days 00:01:00
2000-07-26 23:00:00-12:00,45.05381,-44.1012,6.284,4736.0,49309.0,31.0,33.3,0 days 00:01:00
2000-07-26 23:10:00-12:00,45.06237,-44.11786,6.278,4731.0,49316.0,31.0,33.1,0 days 00:10:00
2000-07-26 23:11:00-12:00,45.06325,-44.11953,6.278,4731.0,49315.0,30.0,33.2,0 days 00:01:00
2000-07-26 23:12:00-12:00,45.06415,-44.1212,6.277,4731.0,49314.0,28.0,33.3,0 days 00:01:00
2000-07-26 23:13:00-12:00,45.06503,-44.12289,6.277,4731.0,49319.0,32.0,33.4,0 days 00:01:00
2000-07-26 23:14:00-12:00,45.06591,-44.12459,6.277,4731.0,49321.0,33.0,33.4,0 days 00:01:00
2000-07-26 23:15:00-12:00,45.06679,-44.12627,6.278,4731.0,49317.0,29.0,33.4,0 days 00:01:00
2000-07-26 23:16:00-12:00,45.06762,-44.12793,6.278,4731.0,49326.0,37.0,33.5,0 days 00:01:00
2000-07-26 23:17:00-12:00,45.06852,-44.1296,6.276,4730.0,49324.0,34.0,33.4,0 days 00:01:00
2000-07-26 23:18:00-12:00,45.0694,-44.13128,6.274,4729.0,49326.0,36.0,33.4,0 days 00:01:00
2000-07-26 23:19:00-12:00,45.07023,-44.13298,6.278,4731.0,49331.0,40.0,33.4,0 days 00:01:00
2000-07-26 23:20:00-12:00,45.0711,-44.1346,6.276,4730.0,49327.0,35.0,33.3,0 days 00:01:00
2000-07-26 23:21:00-12:00,45.07198,-44.13626,6.277,4731.0,49335.0,42.0,33.5,0 days 00:01:00
2000-07-26 23:22:00-12:00,45.0729,-44.13793,6.273,4728.0,49331.0,38.0,33.5,0 days 00:01:00
2000-07-26 23:23:00-12:00,45.07379,-44.13962,6.277,4731.0,49338.0,44.0,33.6,0 days 00:01:00
2000-07-26 23:24:00-12:00,45.07468,-44.1413,6.27,4725.0,49339.0,45.0,33.7,0 days 00:01:00
2000-07-26 23:25:00-12:00,45.07558,-44.14297,6.27,4725.0,49337.0,42.0,33.9,0 days 00:01:00
2000-07-26 23:26:00-12:00,45.07645,-44.14467,6.274,4729.0,49338.0,42.0,33.9,0 days 00:01:00
2000-07-26 23:27:00-12:00,45.07732,-44.14636,6.272,4727.0,49344.0,47.0,34.1,0 days 00:01:00
2000-07-26 23:28:00-12:00,45.07821,-44.14805,6.27,4725.0,49347.0,49.0,34.2,0 days 00:01:00
2000-07-26 23:29:00-12:00,45.07913,-44.14972,6.27,4725.0,49346.0,47.0,34.2,0 days 00:01:00
2000-07-26 23:30:00-12:00,45.08006,-44.15144,6.269,4725.0,49346.0,48.0,34.3,0 days 00:01:00
2000-07-26 23:31:00-12:00,45.08096,-44.15314,6.269,4725.0,49350.0,50.0,34.5,0 days 00:01:00
2000-07-26 23:32:00-12:00,45.08183,-44.15485,6.268,4724.0,49346.0,46.0,34.6,0 days 00:01:00
2000-07-26 23:33:00-12:00,45.08271,-44.15657,6.264,4721.0,49352.0,51.0,34.6,0 days 00:01:00
2000-07-26 23:34:00-12:00,45.08359,-44.15825,6.265,4722.0,49350.0,48.0,34.5,0 days 00:01:00
2000-07-26 23:35:00-12:00,45.08442,-44.15993,6.265,4722.0,49357.0,54.0,34.5,0 days 00:01:00
2000-07-26 23:36:00-12:00,45.08526,-44.16156,6.261,4719.0,49356.0,53.0,34.5,0 days 00:01:00
2000-07-26 23:37:00-12:00,45.08612,-44.16317,6.261,4719.0,49355.0,51.0,34.5,0 days 00:01:00
2000-07-26 23:38:00-12:00,45.08696,-44.16476,6.261,4719.0,49355.0,50.0,34.6,0 days 00:01:00
2000-07-26 23:39:00-12:00,45.08778,-44.16635,6.261,4719.0,49358.0,53.0,34.9,0 days 00:01:00
2000-07-26 23:40:00-12:00,45.0886,-44.16796,6.261,4719.0,49352.0,46.0,35.1,0 days 00:01:00
2000-07-26 23:41:00-12:00,45.08942,-44.1696,6.258,4717.0,49355.0,48.0,35.1,0 days 00:01:00
2000-07-26 23:42:00-12:00,45.09026,-44.17123,6.258,4717.0,49353.0,46.0,35.1,0 days 00:01:00
2000-07-26 23:43:00-12:00,45.09113,-44.17285,6.258,4717.0,49354.0,46.0,35.2,0 days 00:01:00
2000-07-26 23:47:00-12:00,45.09444,-44.17938,6.25,4711.0,49371.0,61.0,35.1,0 days 00:04:00
2000-07-26 23:48:00-12:00,45.09528,-44.181,6.253,4713.0,49371.0,60.0,35.2,0 days 00:01:00
2000-07-26 23:49:00-12:00,45.09615,-44.18262,6.249,4710.0,49371.0,60.0,35.1,0 days 00:01:00
2000-07-26 23:50:00-12:00,45.09703,-44.18423,6.249,4710.0,49369.0,56.0,35.1,0 days 00:01:00
2000-07-26 23:51:00-12:00,45.0979,-44.18587,6.249,4710.0,49375.0,62.0,35.2,0 days 00:01:00
2000-07-26 23:52:00-12:00,45.09873,-44.1875,6.249,4710.0,49377.0,63.0,35.5,0 days 00:01:00
2000-07-26 23:53:00-12:00,45.09956,-44.18917,6.249,4710.0,49381.0,66.0,35.9,0 days 00:01:00
2000-07-26 23:54:00-12:00,45.10043,-44.19082,6.245,4707.0,49384.0,69.0,36.0,0 days 00:01:00
2000-07-26 23:55:00-12:00,45.10129,-44.19245,6.246,4707.0,49383.0,68.0,36.0,0 days 00:01:00
2000-07-26 23:56:00-12:00,45.10212,-44.19408,6.244,4705.0,49386.0,70.0,36.0,0 days 00:01:00
2000-07-26 23:57:00-12:00,45.103,-44.1957,6.244,4705.0,49389.0,71.0,35.8,0 days 00:01:00
2000-07-26 23:58:00-12:00,45.10381,-44.19733,6.241,4703.0,49391.0,73.0,35.7,0 days 00:01:00
2000-07-26 23:59:00-12:00,45.1047,-44.19895,6.241,4703.0,49391.0,72.0,35.6,0 days 00:01:00
2000-07-27 00:00:00-12:00,45.10555,-44.20058,6.238,4700.0,49392.0,72.0,35.5,0 days 00:01:00
2000-07-27 00:10:00-12:00,45.11423,-44.21749,6.225,4691.0,49410.0,84.0,34.9,0 days 00:10:00
2000-07-27 00:11:00-12:00,45.11509,-44.21917,6.225,4691.0,49407.0,80.0,34.9,0 days 00:01:00
2000-07-27 00:12:00-12:00,45.11594,-44.22088,6.225,4691.0,49409.0,81.0,34.9,0 days 00:01:00
2000-07-27 00:13:00-12:00,45.11684,-44.22256,6.222,4688.0,49410.0,82.0,34.8,0 days 00:01:00
2000-07-27 00:14:00-12:00,45.11771,-44.22428,6.222,4688.0,49414.0,85.0,34.6,0 days 00:01:00
2000-07-27 00:15:00-12:00,45.11857,-44.22598,6.222,4688.0,49414.0,85.0,34.5,0 days 00:01:00
2000-07-27 00:16:00-12:00,45.11948,-44.22766,6.222,4688.0,49418.0,87.0,34.5,0 days 00:01:00
2000-07-27 00:17:00-12:00,45.12036,-44.22935,6.22,4687.0,49418.0,86.0,34.5,0 days 00:01:00
2000-07-27 00:18:00-12:00,45.12124,-44.23106,6.217,4685.0,49422.0,90.0,34.5,0 days 00:01:00
2000-07-27 00:19:00-12:00,45.1221,-44.23277,6.217,4685.0,49421.0,88.0,34.5,0 days 00:01:00
2000-07-27 00:20:00-12:00,45.12297,-44.23445,6.215,4683.0,49421.0,88.0,34.5,0 days 00:01:00
2000-07-27 00:21:00-12:00,45.12386,-44.23613,6.215,4683.0,49426.0,92.0,34.5,0 days 00:01:00
2000-07-27 00:22:00-12:00,45.12472,-44.23783,6.213,4682.0,49427.0,92.0,34.5,0 days 00:01:00
2000-07-27 00:23:00-12:00,45.12559,-44.2395,6.216,4684.0,49428.0,93.0,34.3,0 days 00:01:00
2000-07-27 00:24:00-12:00,45.12646,-44.24121,6.216,4684.0,49426.0,90.0,34.3,0 days 00:01:00
2000-07-27 00:28:00-12:00,45.12993,-44.24809,6.214,4682.0,49439.0,100.0,34.2,0 days 00:04:00
2000-07-27 00:29:00-12:00,45.13082,-44.24981,6.214,4682.0,49434.0,95.0,34.1,0 days 00:01:00
2000-07-27 00:30:00-12:00,45.13168,-44.25155,6.212,4681.0,49440.0,100.0,34.0,0 days 00:01:00
2000-07-27 00:31:00-12:00,45.13257,-44.25329,6.212,4681.0,49438.0,98.0,34.0,0 days 00:01:00
2000-07-27 00:32:00-12:00,45.1335,-44.25503,6.21,4680.0,49436.0,94.0,34.0,0 days 00:01:00
2000-07-27 00:33:00-12:00,45.1344,-44.25677,6.213,4682.0,49440.0,98.0,34.1,0 days 00:01:00
2000-07-27 00:34:00-12:00,45.13532,-44.25848,6.209,4679.0,49442.0,98.0,34.1,0 days 00:01:00
