,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,DT
2001-12-23 13:11:00+05:00,-47.11003,100.40778,3.865,2874.0,61267.0,401.0,31.8,0 days 00:01:00
2001-12-23 13:12:00+05:00,-47.10897,100.40881,3.872,2879.0,61264.0,398.0,32.5,0 days 00:01:00
2001-12-23 13:13:00+05:00,-47.10792,100.40983,3.898,2899.0,61253.0,386.0,32.9,0 days 00:01:00
2001-12-23 13:17:00+05:00,-47.10365,100.41392,4.02,2990.0,61256.0,389.0,32.9,0 days 00:04:00
2001-12-23 13:18:00+05:00,-47.10258,100.41491,3.973,2955.0,61258.0,391.0,31.1,0 days 00:01:00
2001-12-23 13:19:00+05:00,-47.10152,100.41595,3.891,2893.0,61260.0,392.0,33.6,0 days 00:01:00
2001-12-23 13:20:00+05:00,-47.10047,100.41693,3.816,2837.0,61264.0,397.0,32.5,0 days 00:01:00
2001-12-23 13:21:00+05:00,-47.09942,100.41797,3.793,2819.0,61263.0,396.0,31.3,0 days 00:01:00
2001-12-23 13:22:00+05:00,-47.09835,100.41894,3.813,2835.0,61273.0,405.0,32.5,0 days 00:01:00
2001-12-23 13:23:00+05:00,-47.09732,100.41999,3.87,2877.0,61279.0,411.0,32.4,0 days 00:01:00
2001-12-23 13:24:00+05:00,-47.09623,100.42094,3.864,2873.0,61285.0,416.0,32.8,0 days 00:01:00
2001-12-23 13:25:00+05:00,-47.0952,100.42195,3.879,2884.0,61291.0,422.0,32.0,0 days 00:01:00
2001-12-23 13:27:00+05:00,-47.09308,100.42396,3.872,2879.0,61305.0,436.0,33.6,0 days 00:02:00
2001-12-23 13:28:00+05:00,-47.09199,100.42492,3.697,2747.0,61311.0,442.0,32.5,0 days 00:01:00
2001-12-23 13:29:00+05:00,-47.09094,100.42597,3.779,2808.0,61317.0,448.0,31.9,0 days 00:01:00
2001-12-23 13:30:00+05:00,-47.11851,100.39969,4.139,3079.0,61348.0,483.0,32.2,0 days 00:01:00
2001-12-23 13:33:00+05:00,-47.08668,100.42996,3.835,2851.0,61342.0,472.0,31.9,0 days 00:03:00
2001-12-23 13:34:00+05:00,-47.08561,100.43093,3.823,2842.0,61344.0,475.0,32.1,0 days 00:01:00
2001-12-23 13:35:00+05:00,-47.08453,100.43191,3.815,2836.0,61346.0,477.0,33.7,0 days 00:01:00
2001-12-23 13:37:00+05:00,-47.08249,100.43401,3.853,2865.0,61355.0,485.0,32.2,0 days 00:02:00
2001-12-23 13:38:00+05:00,-47.08157,100.43522,3.886,2889.0,61356.0,486.0,31.9,0 days 00:01:00
2001-12-23 13:39:00+05:00,-47.08068,100.4366,3.905,2904.0,61362.0,491.0,30.5,0 days 00:01:00
2001-12-23 13:40:00+05:00,-47.11743,100.40065,4.133,3075.0,61337.0,472.0,32.5,0 days 00:01:00
2001-12-23 13:41:00+05:00,-47.07908,100.43981,3.916,2912.0,61366.0,494.0,29.3,0 days 00:01:00
2001-12-23 13:43:00+05:00,-47.07786,100.44342,3.927,2920.0,61361.0,488.0,29.8,0 days 00:02:00
2001-12-23 13:44:00+05:00,-47.0774,100.44532,3.964,2948.0,61357.0,484.0,30.3,0 days 00:01:00
2001-12-23 13:45:00+05:00,-47.07704,100.44727,3.972,2954.0,61359.0,486.0,30.8,0 days 00:01:00
2001-12-23 13:46:00+05:00,-47.07681,100.44928,3.976,2957.0,61357.0,483.0,30.7,0 days 00:01:00
2001-12-23 13:47:00+05:00,-47.07673,100.45132,3.978,2959.0,61351.0,476.0,30.8,0 days 00:01:00
2001-12-23 13:48:00+05:00,-47.07674,100.45332,3.96,2945.0,61348.0,472.0,30.2,0 days 00:01:00
2001-12-23 13:49:00+05:00,-47.07687,100.45535,3.951,2938.0,61343.0,467.0,32.3,0 days 00:01:00
2001-12-23 13:50:00+05:00,-47.11637,100.40169,4.122,3067.0,61327.0,462.0,31.6,0 days 00:01:00
2001-12-23 13:51:00+05:00,-47.07748,100.45928,3.884,2888.0,61333.0,455.0,31.8,0 days 00:01:00
2001-12-23 13:52:00+05:00,-47.07796,100.46117,3.908,2906.0,61329.0,451.0,31.2,0 days 00:01:00
2001-12-23 13:53:00+05:00,-47.07852,100.46301,3.901,2901.0,61323.0,445.0,31.7,0 days 00:01:00
2001-12-23 13:54:00+05:00,-47.07919,100.46475,3.913,2910.0,61317.0,438.0,32.6,0 days 00:01:00
2001-12-23 13:55:00+05:00,-47.07993,100.46643,3.895,2896.0,61312.0,432.0,33.3,0 days 00:01:00
2001-12-23 13:56:00+05:00,-47.08067,100.46813,3.901,2901.0,61300.0,419.0,30.8,0 days 00:01:00
2001-12-23 13:57:00+05:00,-47.08144,100.4698,3.905,2904.0,61294.0,413.0,31.0,0 days 00:01:00
2001-12-23 13:58:00+05:00,-47.08215,100.47153,3.928,2921.0,61293.0,411.0,32.8,0 days 00:01:00
2001-12-23 13:59:00+05:00,-47.08289,100.47323,3.923,2917.0,61287.0,405.0,31.0,0 days 00:01:00
2001-12-23 14:00:00+05:00,-47.08359,100.47495,3.907,2905.0,61279.0,396.0,31.9,0 days 00:01:00
2001-12-23 14:10:00+05:00,-47.08436,100.4766,3.9,2900.0,61264.0,380.0,31.4,0 days 00:10:00
2001-12-23 14:11:00+05:00,-47.09171,100.49312,3.918,2913.0,61226.0,336.0,30.9,0 days 00:01:00
2001-12-23 14:12:00+05:00,-47.09248,100.49467,3.888,2891.0,61224.0,334.0,30.9,0 days 00:01:00
2001-12-23 14:13:00+05:00,-47.0932,100.49628,3.888,2891.0,61219.0,328.0,30.2,0 days 00:01:00
2001-12-23 14:14:00+05:00,-47.09395,100.49789,3.884,2888.0,61216.0,325.0,31.8,0 days 00:01:00
2001-12-23 14:15:00+05:00,-47.09467,100.49949,3.872,2879.0,61208.0,316.0,33.0,0 days 00:01:00
2001-12-23 14:16:00+05:00,-47.09542,100.50109,3.806,2829.0,61208.0,315.0,32.9,0 days 00:01:00
2001-12-23 14:17:00+05:00,-47.09613,100.50269,3.804,2828.0,61201.0,308.0,31.7,0 days 00:01:00
2001-12-23 14:18:00+05:00,-47.09689,100.50427,3.813,2835.0,61204.0,310.0,32.7,0 days 00:01:00
2001-12-23 14:19:00+05:00,-47.09762,100.50589,3.819,2839.0,61197.0,302.0,31.3,0 days 00:01:00
2001-12-23 14:20:00+05:00,-47.08507,100.47831,3.904,2903.0,61270.0,385.0,32.6,0 days 00:01:00
2001-12-23 14:21:00+05:00,-47.0991,100.50907,3.868,2876.0,61191.0,296.0,31.0,0 days 00:01:00
2001-12-23 14:23:00+05:00,-47.10058,100.51227,3.868,2876.0,61178.0,281.0,32.4,0 days 00:02:00
2001-12-23 14:24:00+05:00,-47.10134,100.51387,3.877,2883.0,61177.0,280.0,30.8,0 days 00:01:00
2001-12-23 14:28:00+05:00,-47.1043,100.52026,3.894,2895.0,61155.0,255.0,31.4,0 days 00:04:00
2001-12-23 14:29:00+05:00,-47.10507,100.52182,3.92,2915.0,61152.0,251.0,31.5,0 days 00:01:00
2001-12-23 14:30:00+05:00,-47.10579,100.52342,3.962,2947.0,61147.0,245.0,30.9,0 days 00:01:00
2001-12-23 14:34:00+05:00,-47.10874,100.52972,3.998,2973.0,61133.0,229.0,31.1,0 days 00:04:00
2001-12-23 14:36:00+05:00,-47.11019,100.5329,3.989,2967.0,61124.0,219.0,31.4,0 days 00:02:00
2001-12-23 14:37:00+05:00,-47.11091,100.53445,3.986,2965.0,61120.0,214.0,32.4,0 days 00:01:00
2001-12-23 14:38:00+05:00,-47.11161,100.53603,3.98,2960.0,61122.0,216.0,30.6,0 days 00:01:00
2001-12-23 14:39:00+05:00,-47.11238,100.53761,3.977,2958.0,61118.0,211.0,30.4,0 days 00:01:00
2001-12-23 14:40:00+05:00,-47.08653,100.48171,3.906,2905.0,61258.0,373.0,31.4,0 days 00:01:00
2001-12-23 14:41:00+05:00,-47.11385,100.54081,3.944,2933.0,61111.0,203.0,30.1,0 days 00:01:00
2001-12-23 14:42:00+05:00,-47.11459,100.5424,3.929,2922.0,61112.0,204.0,30.1,0 days 00:01:00
2001-12-23 14:45:00+05:00,-47.11714,100.5468,3.909,2907.0,61109.0,199.0,31.8,0 days 00:03:00
2001-12-23 14:46:00+05:00,-47.11816,100.54807,3.909,2907.0,61104.0,193.0,31.2,0 days 00:01:00
2001-12-23 14:47:00+05:00,-47.11927,100.54915,3.905,2904.0,61102.0,190.0,32.2,0 days 00:01:00
2001-12-23 14:48:00+05:00,-47.1204,100.55006,3.896,2897.0,61100.0,189.0,34.7,0 days 00:01:00
2001-12-23 14:49:00+05:00,-47.12165,100.55084,3.885,2889.0,61097.0,185.0,34.9,0 days 00:01:00
2001-12-23 14:50:00+05:00,-47.08725,100.4834,3.918,2913.0,61252.0,366.0,33.6,0 days 00:01:00
2001-12-23 14:51:00+05:00,-47.12422,100.55191,3.878,2883.0,61095.0,182.0,33.2,0 days 00:01:00
2001-12-23 14:52:00+05:00,-47.12553,100.55231,3.884,2888.0,61093.0,180.0,33.2,0 days 00:01:00
2001-12-23 14:53:00+05:00,-47.12687,100.55254,3.875,2881.0,61090.0,177.0,32.8,0 days 00:01:00
2001-12-23 14:54:00+05:00,-47.12816,100.55262,3.877,2883.0,61087.0,173.0,31.0,0 days 00:01:00
2001-12-23 15:00:00+05:00,-47.13573,100.54945,3.911,2908.0,61063.0,149.0,34.7,0 days 00:06:00
2001-12-23 15:10:00+05:00,-47.13684,100.54845,3.928,2921.0,61068.0,154.0,33.4,0 days 00:10:00
2001-12-23 15:11:00+05:00,-47.14761,100.5379,3.896,2897.0,61040.0,128.0,31.7,0 days 00:01:00
2001-12-23 15:13:00+05:00,-47.14982,100.53576,3.89,2893.0,61040.0,128.0,33.2,0 days 00:02:00
2001-12-23 15:14:00+05:00,-47.15091,100.53473,3.896,2897.0,61038.0,127.0,32.0,0 days 00:01:00
2001-12-23 15:15:00+05:00,-47.15197,100.53368,3.883,2887.0,61039.0,127.0,32.9,0 days 00:01:00
2001-12-23 15:16:00+05:00,-47.15304,100.53267,3.873,2880.0,61040.0,128.0,34.4,0 days 00:01:00
2001-12-23 15:17:00+05:00,-47.15412,100.53166,3.863,2872.0,61037.0,126.0,32.0,0 days 00:01:00
2001-12-23 15:18:00+05:00,-47.15521,100.53063,3.871,2878.0,61041.0,130.0,32.2,0 days 00:01:00
2001-12-23 15:20:00+05:00,-47.13793,100.54742,3.934,2925.0,61063.0,150.0,34.2,0 days 00:02:00
2001-12-23 15:21:00+05:00,-47.15844,100.52756,3.908,2906.0,61049.0,138.0,32.7,0 days 00:01:00
2001-12-23 15:22:00+05:00,-47.15952,100.52651,3.946,2935.0,61050.0,139.0,33.0,0 days 00:01:00
2001-12-23 15:23:00+05:00,-47.16058,100.52555,3.953,2940.0,61056.0,146.0,32.4,0 days 00:01:00
2001-12-23 15:24:00+05:00,-47.16164,100.52453,3.888,2891.0,61058.0,148.0,32.4,0 days 00:01:00
2001-12-23 15:25:00+05:00,-47.16271,100.52355,3.862,2871.0,61064.0,154.0,32.2,0 days 00:01:00
