,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,DT
2001-12-24 09:11:00+05:00,-47.63692,100.55866,3.798,2822.0,61011.0,19.0,32.5,0 days 00:01:00
2001-12-24 09:12:00+05:00,-47.63567,100.55983,3.829,2847.0,60989.0,-3.0,32.7,0 days 00:01:00
2001-12-24 09:13:00+05:00,-47.63445,100.56104,3.788,2815.0,60973.0,-20.0,33.8,0 days 00:01:00
2001-12-24 09:15:00+05:00,-47.63204,100.56335,3.887,2890.0,60939.0,-54.0,32.4,0 days 00:02:00
2001-12-24 09:20:00+05:00,-47.64797,100.54745,3.804,2828.0,61172.0,181.0,34.8,0 days 00:05:00
2001-12-24 09:21:00+05:00,-47.62498,100.57053,3.849,2862.0,60856.0,-138.0,32.9,0 days 00:01:00
2001-12-24 09:22:00+05:00,-47.62382,100.57176,3.847,2860.0,60853.0,-141.0,33.5,0 days 00:01:00
2001-12-24 09:23:00+05:00,-47.62265,100.57296,3.845,2859.0,60843.0,-152.0,32.7,0 days 00:01:00
2001-12-24 09:24:00+05:00,-47.62149,100.57421,3.844,2858.0,60832.0,-163.0,32.2,0 days 00:01:00
2001-12-24 09:25:00+05:00,-47.62034,100.57541,3.837,2853.0,60824.0,-171.0,32.8,0 days 00:01:00
2001-12-24 09:26:00+05:00,-47.61921,100.5766,3.837,2853.0,60813.0,-182.0,32.8,0 days 00:01:00
2001-12-24 09:27:00+05:00,-47.61809,100.57774,3.839,2854.0,60795.0,-201.0,33.6,0 days 00:01:00
2001-12-24 09:28:00+05:00,-47.61698,100.57893,3.838,2853.0,60778.0,-217.0,32.6,0 days 00:01:00
2001-12-24 09:29:00+05:00,-47.61586,100.5801,3.843,2857.0,60765.0,-231.0,32.9,0 days 00:01:00
2001-12-24 09:30:00+05:00,-47.61474,100.58125,3.839,2854.0,60774.0,-222.0,32.6,0 days 00:01:00
2001-12-24 09:31:00+05:00,-47.61364,100.58244,3.835,2851.0,60734.0,-262.0,33.2,0 days 00:01:00
2001-12-24 09:32:00+05:00,-47.6125,100.58359,3.839,2854.0,60722.0,-274.0,33.4,0 days 00:01:00
2001-12-24 09:33:00+05:00,-47.61134,100.58474,3.835,2851.0,60713.0,-284.0,32.1,0 days 00:01:00
2001-12-24 09:34:00+05:00,-47.61019,100.58587,3.833,2850.0,60701.0,-295.0,32.8,0 days 00:01:00
2001-12-24 09:35:00+05:00,-47.60905,100.58702,3.834,2851.0,60698.0,-299.0,32.0,0 days 00:01:00
2001-12-24 09:36:00+05:00,-47.60791,100.5882,3.843,2857.0,60683.0,-314.0,32.9,0 days 00:01:00
2001-12-24 09:37:00+05:00,-47.60677,100.58936,3.917,2913.0,60676.0,-321.0,31.8,0 days 00:01:00
2001-12-24 09:38:00+05:00,-47.60563,100.59051,3.923,2917.0,60667.0,-330.0,32.3,0 days 00:01:00
2001-12-24 09:39:00+05:00,-47.60449,100.59168,3.91,2907.0,60660.0,-337.0,33.3,0 days 00:01:00
2001-12-24 09:40:00+05:00,-47.64559,100.55012,3.849,2862.0,61146.0,155.0,33.8,0 days 00:01:00
2001-12-24 09:41:00+05:00,-47.60224,100.59395,3.868,2876.0,60637.0,-361.0,33.0,0 days 00:01:00
