,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,DT
2001-03-21 03:21:00-12:00,30.16207,-42.27256,2.906,2185.0,41163.0,-12.0,80.2,0 days 00:01:00
2001-03-21 03:24:00-12:00,30.16288,-42.27671,2.989,2247.0,41180.0,5.0,86.3,0 days 00:03:00
2001-03-21 03:25:00-12:00,30.16313,-42.27827,3.016,2267.0,41188.0,12.0,88.5,0 days 00:01:00
2001-03-21 03:26:00-12:00,30.16333,-42.27971,3.013,2265.0,41191.0,15.0,82.9,0 days 00:01:00
2001-03-21 03:27:00-12:00,30.16357,-42.28109,3.013,2265.0,41197.0,21.0,80.6,0 days 00:01:00
2001-03-21 03:28:00-12:00,30.1638,-42.28249,3.025,2274.0,41204.0,27.0,81.7,0 days 00:01:00
2001-03-21 03:29:00-12:00,30.164,-42.28384,3.028,2276.0,41208.0,31.0,87.9,0 days 00:01:00
2001-03-21 03:30:00-12:00,30.16426,-42.28528,3.016,2267.0,41210.0,33.0,85.1,0 days 00:01:00
2001-03-21 03:31:00-12:00,30.16448,-42.28682,3.0,2255.0,41215.0,37.0,82.9,0 days 00:01:00
2001-03-21 03:32:00-12:00,30.16474,-42.28831,2.972,2234.0,41219.0,41.0,85.8,0 days 00:01:00
2001-03-21 03:33:00-12:00,30.16497,-42.2897,2.96,2225.0,41222.0,44.0,86.0,0 days 00:01:00
2001-03-21 03:34:00-12:00,30.1652,-42.291,2.912,2189.0,41228.0,50.0,83.2,0 days 00:01:00
2001-03-21 03:35:00-12:00,30.16543,-42.29244,2.869,2157.0,41232.0,53.0,90.5,0 days 00:01:00
2001-03-21 03:36:00-12:00,30.1657,-42.29402,2.837,2133.0,41233.0,53.0,87.7,0 days 00:01:00
2001-03-21 03:37:00-12:00,30.16595,-42.29559,2.868,2156.0,41232.0,52.0,89.1,0 days 00:01:00
2001-03-21 03:38:00-12:00,30.16618,-42.29714,2.89,2173.0,41235.0,55.0,86.4,0 days 00:01:00
2001-03-21 03:39:00-12:00,30.16639,-42.29848,2.894,2175.0,41236.0,55.0,85.6,0 days 00:01:00
2001-03-21 03:40:00-12:00,30.16661,-42.29993,2.873,2160.0,41236.0,56.0,85.7,0 days 00:01:00
2001-03-21 03:41:00-12:00,30.16684,-42.3014,2.889,2172.0,41240.0,59.0,79.4,0 days 00:01:00
2001-03-21 03:42:00-12:00,30.16709,-42.30287,2.913,2190.0,41239.0,58.0,84.1,0 days 00:01:00
2001-03-21 03:43:00-12:00,30.16731,-42.30436,2.935,2206.0,41240.0,59.0,83.5,0 days 00:01:00
2001-03-21 03:44:00-12:00,30.16759,-42.30586,2.952,2219.0,41243.0,60.0,87.5,0 days 00:01:00
2001-03-21 03:45:00-12:00,30.16789,-42.30727,2.985,2244.0,41241.0,58.0,87.0,0 days 00:01:00
2001-03-21 03:46:00-12:00,30.16822,-42.30859,3.03,2277.0,41245.0,62.0,88.3,0 days 00:01:00
