time,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
2023-08-09 08:47:45-04:00,0.0,0.7228732705116272,74.72283935546875,6.2692060470581055,0.0,0.0,96.22435376095434,-75.22378295294436,40.04069657670943
2023-08-09 08:47:46-04:00,0.0,0.7876924872398376,31.72556495666504,5.774264335632324,0.0,0.0,90.91325804121254,-75.22378275676667,40.04069416908699
2023-08-09 08:47:47-04:00,0.0,0.7081984877586365,19.143081665039062,8.41881275177002,0.0,0.0,94.06670656072195,-75.22379391399058,40.04069833781789
2023-08-09 08:47:48-04:00,0.0,0.5616973042488098,22.56804656982422,6.293513774871826,0.0,0.0,90.77232600556158,-75.22377885928468,40.04068019666708
2023-08-09 08:47:49-04:00,,,,,,,,,
2023-08-09 08:47:50-04:00,0.0,0.484619677066803,32.38298511505127,12.120386600494385,0.0,0.0,83.95837592526956,-75.22378166139455,40.0406557080061
2023-08-09 08:47:51-04:00,0.0,0.3255762755870819,17.61079216003418,10.29985809326172,0.0,0.0,75.78427693868764,-75.22378737197464,40.04063449799492
2023-08-09 08:47:52-04:00,0.0,0.335518330335617,15.614982604980469,9.317134857177734,0.0,0.0,73.90061523198706,-75.22377900660359,40.04063406873108
2023-08-09 08:47:53-04:00,0.0,0.3761240243911743,14.231764793395996,8.715832710266113,0.0,0.0,71.8343896093562,-75.223778919947,40.04063405743487
2023-08-09 08:47:54-04:00,0.0,0.3885497450828552,13.175004959106444,8.217201232910156,0.0,0.0,70.80230056528846,-75.22377877335722,40.04063407972952
2023-08-09 08:47:55-04:00,0.0,0.3699908852577209,12.408122062683104,7.882729530334473,0.0,0.0,70.26570362186803,-75.22377866258833,40.04063408352938
2023-08-09 08:47:56-04:00,0.0,0.3333730101585388,11.769611358642578,7.623270034790039,0.0,0.0,69.99905910540349,-75.2237724322852,40.04063594355485
2023-08-09 08:47:57-04:00,0.0,0.3431702554225921,11.203537940979004,7.427003860473633,0.0,0.0,69.71764186366322,-75.22377105828129,40.04063662620118
2023-08-09 08:47:58-04:00,0.0,0.3687373995780945,10.703442573547363,7.500152587890625,0.0,0.0,69.19816665683116,-75.22376906388516,40.04063824561247
2023-08-09 08:47:59-04:00,0.0,0.3375344574451446,10.306719779968262,7.166504859924316,0.0,0.0,69.23047816104418,-75.22376906659636,40.04063823100333
2023-08-09 08:48:00-04:00,0.0,0.3424918353557586,9.974019050598145,7.09438419342041,0.0,0.0,69.2233704489983,-75.22376907619623,40.04063822075459
2023-08-09 08:48:01-04:00,0.0,0.3617632091045379,9.607237815856934,7.006958484649658,0.0,0.0,68.9887710730608,-75.2237690714582,40.04063821361637
2023-08-09 08:48:02-04:00,0.0,0.3976754546165466,9.266578674316406,7.109526634216309,0.0,0.0,68.86524203686686,-75.22376904694696,40.0406382125081
2023-08-09 08:48:03-04:00,0.0,0.4031686186790466,8.973196029663086,7.109004020690918,0.0,0.0,68.7514540411083,-75.22376902197195,40.04063820717542
2023-08-09 08:48:04-04:00,0.0,0.3872080743312835,8.714954376220703,8.239598274230957,0.0,0.0,68.60128627003886,-75.22376898843669,40.04063820354735
2023-08-09 08:48:05-04:00,0.0,0.3659074008464813,8.393329620361328,6.731625080108643,0.0,0.0,68.55507518729277,-75.22376774078927,40.040637985540975
2023-08-09 08:48:06-04:00,0.0,0.3635808229446411,7.98537015914917,6.578500747680664,0.0,0.0,68.4167389347042,-75.223772032685,40.04064508499104
2023-08-09 08:48:07-04:00,0.0,0.3289764821529388,7.6721272468566895,6.441573143005371,0.0,0.0,67.58923698754272,-75.22376895303799,40.04064804963882
2023-08-09 08:48:08-04:00,0.0,0.3165560066699981,7.464580059051514,6.37037467956543,0.0,0.0,67.29026775967215,-75.22377055809869,40.04065047526448
