time,relativeAltitude,pressure
2023-08-09 08:47:42-04:00,0.2439702351888021,999.541493733724
2023-08-09 08:47:43-04:00,0.787767333984375,999.4768786621094
2023-08-09 08:47:44-04:00,1.4299449157714843,999.4006042480468
2023-08-09 08:47:45-04:00,1.287896728515625,999.4174877929688
2023-08-09 08:47:46-04:00,2.189175872802734,999.310421142578
2023-08-09 08:47:47-04:00,2.2839813232421875,999.299150390625
2023-08-09 08:47:48-04:00,1.8904933166503903,999.3458911132813
2023-08-09 08:47:49-04:00,1.386612091064453,999.4057568359376
2023-08-09 08:47:50-04:00,1.5003355407714845,999.392216796875
2023-08-09 08:47:51-04:00,1.3298031616210937,999.4124670410156
2023-08-09 08:47:52-04:00,1.2401240539550782,999.423135986328
2023-08-09 08:47:53-04:00,1.1971083068847657,999.4282421875
2023-08-09 08:47:54-04:00,1.0960678100585937,999.440244140625
2023-08-09 08:47:55-04:00,1.1515032958984377,999.433660888672
2023-08-09 08:47:56-04:00,1.2303480529785156,999.4243017578124
2023-08-09 08:47:57-04:00,1.2409173583984374,999.4230200195312
2023-08-09 08:47:58-04:00,1.2405471801757812,999.4230932617188
2023-08-09 08:47:59-04:00,1.2223683166503907,999.4252502441408
2023-08-09 08:48:00-04:00,1.173855895996094,999.43099609375
2023-08-09 08:48:01-04:00,1.212274627685547,999.4264392089844
2023-08-09 08:48:02-04:00,1.255396728515625,999.4213220214843
2023-08-09 08:48:03-04:00,1.3389456176757812,999.4114184570312
2023-08-09 08:48:04-04:00,1.413616027832031,999.4025317382813
2023-08-09 08:48:05-04:00,1.3149006652832032,999.414248046875
2023-08-09 08:48:06-04:00,1.554871826171875,999.3857653808594
2023-08-09 08:48:07-04:00,1.196315460205078,999.428359375
2023-08-09 08:48:08-04:00,1.3523155212402345,999.4098229980468
2023-08-09 08:48:09-04:00,1.5360594177246094,999.3879870605468
2023-08-09 08:48:10-04:00,1.379900665283203,999.4065283203124
2023-08-09 08:48:11-04:00,1.4131404113769532,999.402568359375
2023-08-09 08:48:12-04:00,1.414038848876953,999.4024780273436
2023-08-09 08:48:13-04:00,1.4101806640625,999.4029248046876
2023-08-09 08:48:14-04:00,1.813551025390625,999.355029296875
2023-08-09 08:48:15-04:00,1.5654940795898438,999.3844665527344
2023-08-09 08:48:16-04:00,1.5460467529296875,999.38677734375
2023-08-09 08:48:17-04:00,1.7144659423828126,999.36681640625
2023-08-09 08:48:18-04:00,1.9739894104003903,999.3359545898436
2023-08-09 08:48:19-04:00,1.850964813232422,999.350574951172
2023-08-09 08:48:20-04:00,1.556880340576172,999.3855419921877
2023-08-09 08:48:21-04:00,1.60327880859375,999.3800134277344
2023-08-09 08:48:22-04:00,1.4071156311035156,999.403309326172
2023-08-09 08:48:23-04:00,0.166251220703125,999.5507153320312
2023-08-09 08:48:24-04:00,1.405002288818359,999.4035559082032
2023-08-09 08:48:25-04:00,2.431420288085937,999.281640625
2023-08-09 08:48:26-04:00,1.6066607666015624,999.3795959472656
2023-08-09 08:48:27-04:00,1.626900177001953,999.3772119140624
2023-08-09 08:48:28-04:00,2.286940307617188,999.2987805175782
2023-08-09 08:48:29-04:00,2.4006640625,999.2852990722656
